Accession	Gene Names	Entry
OG6r21_119633	C406300CA	Q5A1B2
OG6r21_140075	C406310CA	Q5A1B3
OG6_137871	C406340WA	A0A1D8PMK0
OG6_109925	C406350CA	A0A1D8PMK3
OG6_100272	C406360CA	Q5A1C0
OG6_100185	C406370CA	Q5A1C1
OG6_119760	C406380WA	P87218
OG6_119760	C406390WA	P87219
OG6_101069	C406400CA	P87220
OG6_102092	C406410WA	A0A1D8PMK6
OG6r21_106217	C406420WA	Q5A1C7
OG6_101377	C406430CA	A0A1D8PML6
OG6_101110	C406440CA	A0A1D8PML3
OG6_104604	C406450WA	A0A1D8PML5
OG6_103373	C406460CA	A0A1D8PMJ9
OG6_129958	C406470WA	A0A1D8PMK4
OG6_100339	C406480CA	Q5A1D3
OG6_102391	C406490CA	A0A1D8PML0
OG6_102309	C406500WA	Q5A1D5
OG6_105118	C406510CA	A0A1D8PML8
OG6_107787	C406530CA	Q5A1D7
OG6_133175	C406540WA	A0A1D8PMM6
OG6_109925	C406550CA	Q5A1E0
OG6r21_140076	C406560WA	Q5A1E1
OG6_104452	C406570CA	P83779
OG6_118300	C406580WA	Q5A1E3
OG6_102445	C406590WA	Q5A1E4
OG6_100284	C406600WA	A0A1D8PMM1
OG6_100447	C406610CA	Q5A1E8
OG6_102220	C406620CA	A0A1D8PMM7
OG6r21_115551	C406630CA	Q5A1F0
OG6r21_115552	C406640CA	Q5A1F1
OG6_102065	C406650WA	Q5A1F2
OG6_100067	C406660WA	A0A1D8PMN0
OG6_153153	C406670WA	Q5A0V4
OG6_173085	C406680CA	A0A1D8PMM2
OG6_102572	C406690CA	A0A1D8PMM0
OG6_100445	C406710WA	A0A1D8PMM8
OG6_100868	C406720WA	Q5A0V9
OG6_100148	C406730CA	Q5A0W0
OG6_500023	C406740CA	Q5A0W1
OG6_101157	C406760WA	A0A1D8PMP1
OG6_105399	C406770WA	Q5A0W4
OG6_100194	C406780CA	A0A1D8PMP0
OG6_102080	C406790WA	Q5A0W6
OG6_101792	C406800WA	Q5A0W7
OG6_101825	C406810CA	A0A1D8PMN4
OG6_124662	C406820CA	Q5A0W9
OG6_101716	C406830CA	A0A1D8PMN9
OG6_105072	C406840WA	A0A1D8PMP5
OG6_100342	C406850CA	A0A1D8PMP9
OG6_100962	C406860CA	A0A1D8PMQ1
OG6_101915	C406870WA	A0A1D8PMQ4
OG6_106980	C406880CA	A0A1D8PMQ0
OG6_105259	C406890WA	A0A1D8PMP4
OG6_100130	C406900WA	A0A1D8PMP7
OG6_103429	C406910WA	Q5A0X6
OG6r21_140079	C406920CA	Q5A0X8
OG6_103514	C406930CA	Q5A0Y0
OG6_105273	C406940CA	A0A1D8PMQ7
OG6_100211	C406950WA	Q5A0Y2
OG6_121401	C406960WA	A0A1D8PMR1
OG6_101746	C406970CA	A0A1D8PMR6
OG6_137798	C406980WA	P87020
OG6_133175	C406990WA	A0A1D8PMQ3
OG6r21_115553	C407000WA	Q5A0Y7
OG6_101199	C407010CA	Q5A0Y8
OG6r21_115554	C407020CA	Q5A0Y9
OG6_104458	C407030WA	Q5A0Z0
OG6_133359	C407040WA	A0A1D8PMR7
OG6_104603	C407050WA	Q5A0Z2
OG6_100210	C407060WA	A0A1D8PMS1
OG6r21_107074	C407070WA	A0A1D8PMS5
OG6_100282	C407080CA	A0A1D8PMR4
OG6_103270	C407090CA	A0A1D8PMR2
OG6_100305	C407100CA	A0A1D8PMR5
OG6_100754	C407110CA	Q5A0Z9
OG6_102031	C407120CA	Q5A102
OG6_109925	C407130WA	A0A1D8PMS0
OG6_102353	C407140WA	Q5A107
OG6r21_110833	C407150WA	Q5A108
OG6r21_140080	C407160WA	A0A1D8PMT4
OG6r21_167648	C407170CA	A0A1D8PMT5
OG6_101107	C407180WA	Q5A109
OG6_102983	C407190WA	A0A1D8PMS7
OG6_104282	C407200CA	A0A1D8PMT0
OG6r21_110847	C407210WA	A0A1D8PMS3
OG6_103308	C407220CA	A0A1D8PMS8
OG6_156413	C407230CA	Q5A119
OG6_118131	C407240WA	A0A1D8PMT7
OG6r21_119634	C407250CA	A0A1D8PMT1
OG6r21_167649	C407260WA	A0A1D8PMU6
OG6r21_167650	C500010WA	A0A1D8PMU7
OG6_100942	C500030WA	A0A1D8PMT8
OG6_104164	C500040CA	A0A1D8PMT2
OG6r21_102826	C500050WA	A0A1D8PMU0
OG6r21_119635	C500060CA	A0A1D8PMT3
OG6_108525	C500070WA	G1UB61
OG6_102500	C500080CA	A0A1D8PMT6
OG6_500010	C500090CA	A0A1D8PMU4
OG6r21_101675	C500100CA	A0A1D8PMU2
OG6_100294	C500110CA	A0A1D8PMV9
OG6r21_140081	C500120WA	A0A1D8PMV7
OG6_100370	C500130CA	A0A1D8PMU5
OG6_102603	C500140CA	A0A1D8PMU1
OG6_100442	C500150CA	A0A1D8PMU8
OG6r21_101254	C500160WA	A0A1D8PMU3
OG6_118187	C500170WA	A0A1D8PMV1
OG6_101402	C500180WA	A0A1D8PMU9
OG6_101866	C500190CA	Q5A4W7
OG6_100249	C500200CA	Q5A4W8
OG6_113897	C500210CA	Q5A4X0
OG6_100592	C500220WA	Q5A4X3
OG6_103129	C500230CA	Q5A4X4
OG6_111996	C500240WA	Q5A4X5
OG6_104590	C500250CA	Q5A4X6
OG6_118316	C500260WA	Q5A4X7
OG6_121753	C500270WA	Q5A4X8
OG6_102078	C500280CA	Q5A4X9
OG6_104072	C500290WA	Q5A4Y0
OG6_101113	C500300CA	Q5A4Y2
OG6r21_106218	C500310CA	Q5A4Y4
OG6_102992	C500320WA	A0A1D8PMX3
OG6_110173	C500330CA	Q5A4Z0
OG6r21_101827	C500340WA	Q5A4Z1
OG6_120853	C500350CA	Q5A4Z2
OG6_100500	C500370WA	A0A1D8PMW6
OG6_167350	C500380WA	Q5A4Z4
OG6_108420	C500390CA	Q5A4Z5
OG6r21_102044	C500400CA	Q5A4Z7
OG6_104065	C500420CA	Q5A4Z9
OG6_100343	C500430WA	Q5A500
OG6_102450	C500440CA	Q5A501
OG6_100720	C500450CA	A0A1D8PMX7
OG6_100257	C500460CA	Q5A503
OG6_105803	C500470CA	Q5A504
OG6_100867	C500480CA	P46250
OG6_129770	C500490CA	Q5A506
OG6_101981	C500500WA	Q5A507
OG6_109925	C500510WA	Q5A508
OG6_101180	C500530WA	Q5A510
OG6r21_115555	C500540CA	A0A1D8PMZ6
OG6r21_101532	C500550CA	Q5A512
OG6_101934	C500560WA	Q5A513
OG6_100089	C500570WA	A0A1D8PMY6
OG6_114406	C500580WA	Q5A515
OG6_100505	C500590WA	Q5A516
OG6r21_140084	C500600CA	A0A1D8PMY7
OG6r21_102045	C500610CA	A0A1D8PMZ0
OG6_103892	C500620WA	Q5A519
OG6_101671	C500630CA	A0A1D8PMZ2
OG6_102372	C500640CA	A0A1D8PN01
OG6_103889	C500650CA	Q92209
OG6_103408	C500660CA	P10613
OG6_104805	C500670CA	A0A1D8PMZ4
OG6_105679	C500680WA	A0A1D8PMZ3
OG6_103797	C500690CA	A0A1D8PN00
OG6_102374	C500700CA	A0A1D8PMZ8
OG6_109925	C500710WA	Q59XB0
OG6r21_100223	C500730WA	Q59XA7
OG6_142748	C500740WA	Q59XA3
OG6_104348	C500750CA	A0A1D8PN11
OG6_100958	C500760WA	A0A1D8PN15
OG6_103256	C500770CA	A0A1D8PN03
OG6r21_102273	C500780CA	A0A1D8PN02
OG6_129981	C500790CA	A0A1D8PN05
OG6_104344	C500800CA	A0A1D8PN08
OG6_101949	C500810CA	Q59X94
OG6_103062	C500820WA	Q59X93
OG6_101674	C500830CA	Q59X92
OG6_103233	C500840WA	Q59X91
OG6_110646	C500850CA	Q5A1L3
OG6_103471	C500860WA	A0A1D8PN24
OG6_112813	C500870CA	A0A1D8PN14
OG6_112813	C500880CA	Q5A1L6
OG6_112813	C500890CA	A0A1D8PN12
OG6_106265	C500900CA	Q5A1L8
OG6_100096	C500910CA	Q5A1L9
OG6_102797	C500920WA	Q5A1M0
OG6_101885	C500930CA	Q5A1M1
OG6_101766	C500940CA	A0A1D8PN26
OG6_114637	C500950CA	Q5A1M3
OG6_115881	C500980WA	Q5A1M4
OG6r21_101828	C501000CA	Q5A1M5
OG6r21_107075	C501010WA	Q5A1M6
OG6_105331	C501020CA	A0A1D8PN22
OG6_107811	C501040WA	A0A1D8PN25
OG6_101282	C501050CA	A0A1D8PN49
OG6_102190	C501060CA	Q5A1M9
OG6_153135	C501070CA	Q5A1N1
OG6r21_126950	C501080CA	A0A1D8PN35
OG6_111804	C501090CA	A0A1D8PN39
OG6_500965	C501100CA	Q5A1N6
OG6_102788	C501110WA	Q5A1N7
OG6_101849	C501130WA	A0A1D8PN32
OG6_100693	C501140CA	A0A1D8PN34
OG6_500327	C501170WA	Q5A1U8
OG6_100327	C501180WA	A0A1D8PN62
OG6r21_101026	C501190WA	A0A1D8PN37
OG6_166187	C501200WA	Q5A1V3
OG6_100232	C501210WA	A0A1D8PN45
OG6_412754	C501220WA	A0A1D8PN51
OG6_102231	C501230CA	Q5A1Q0
OG6_110014	C501240WA	O13332
OG6_143127	C501250WA	A0A1D8PN42
OG6_170822	C501260WA	A0A1D8PN40
OG6_100558	C501270WA	A0A1D8PN41
OG6_103846	C501280CA	Q5A1Q5
OG6_104460	C501290CA	A0A1D8PN46
OG6_102335	C501300CA	A0A1D8PN57
OG6_103077	C501310WA	A0A1D8PN50
OG6_100252	C501320WA	A0A1D8PN61
OG6_110516	C501340WA	Q5A1W9
OG6_113012	C501350WA	A0A1D8PN55
OG6_114877	C501360WA	A0A1D8PN54
OG6_114877	C501380WA	A0A1D8PN52
OG6_133040	C501390CA	A0A1D8PN53
OG6_500036	C501400WA	A0A1D8PN80
OG6_102462	C501410CA	A0A1D8PN56
OG6_102636	C501420WA	A0A1D8PN67
OG6_104902	C501430CA	A0A1D8PN59
OG6_120927	C501440CA	Q59NR8
OG6_100109	C501450WA	A0A1D8PN69
OG6_102693	C501460WA	Q59NW5
OG6_100459	C501470CA	A0A1D8PN64
OG6_500730	C501480WA	Q59NQ9
OG6_100510	C501490CA	A0A1D8PN63
OG6_210852	C501500CA	A0A1D8PN93
OG6_102085	C501510WA	Q59NQ6
OG6_101659	C501520CA	Q59NQ5
OG6r21_102046	C501530CA	A0A1D8PN73
OG6_100208	C501540WA	A0A1D8PN83
OG6r21_115556	C501550CA	A0A1D8PN79
OG6_100315	C501560CA	Q59NQ2
OG6_500805	C501570CA	A0A1D8PN71
OG6_105271	C501580CA	P25997
OG6_101722	C501590WA	A0A1D8PN68
OG6_102339	C501600CA	Q59N29
OG6_100424	C501610WA	Q59N30
OG6_102942	C501620CA	Q59N31
OG6_102381	C501640WA	A0A1D8PN84
OG6_100110	C501650CA	A0A1D8PN92
OG6_112012	C501670WA	A0A1D8PN89
OG6_121384	C501680CA	Q59YH3
OG6_101782	C501690CA	Q59YH4
OG6_119806	C501700WA	Q59YH5
OG6r21_102274	C501710CA	A0A1D8PN78
OG6_113005	C501720CA	A0A1D8PNB6
OG6r21_101676	C501730WA	A0A1D8PN86
OG6_151230	C501740CA	Q9UW23
OG6r21_119649	C501750CA	Q71U11
OG6_101543	C501760CA	Q9UW24
OG6_102132	C501770CA	Q9UW25
OG6_100691	C501780WA	Q9UW26
OG6_103579	C501800CA	A0A1D8PN88
OG6_133382	C501810WA	A0A1D8PN91
OG6_102012	C501820WA	A0A1D8PN90
OG6_222546	C501830CA	A0A1D8PNC6
OG6_222546	C501840CA	A0A1D8PN96
OG6_137735	C501850CA	A0A1D8PNA4
OG6_101670	C501870WA	A0A1D8PNA3
OG6_103301	C501880CA	A0A1D8PNB2
OG6r21_112731	C501890WA	A0A1D8PNB1
OG6_140562	C501900CA	A0A1D8PNB0
OG6_101988	C501910WA	Q59YJ9
OG6_119809	C501920CA	A0A1D8PNA0
OG6_102364	C501930WA	A0A1D8PNA1
OG6_100211	C501940WA	A0A1D8PND6
OG6_143830	C501950CA	Q59YK4
OG6_101719	C501960CA	A0A1D8PNB3
OG6_112509	C501970CA	A0A1D8PNB5
OG6_120801	C501980CA	A0A1D8PNB9
OG6r21_140184	C501990WA	A0A1D8PNB7
OG6_109868	C502000CA	P83773
OG6_157281	C502010CA	A0A1D8PNA9
OG6_102415	C502020CA	A0A1D8PNA7
OG6_102054	C502030WA	A0A1D8PNA8
OG6_101203	C502040WA	A0A1D8PNE8
OG6_102162	C502050WA	A0A1D8PNB4
OG6r21_112732	C502060WA	A0A1D8PNC3
OG6_102746	C502070CA	Q59YL9
OG6_116982	C502080CA	A0A1D8PNC7
OG6_116982	C502110WA	A0A1D8PNC7
OG6_102053	C502120CA	A0A1D8PND0
OG6_156743	C502130WA	A0A1D8PNC2
OG6_127197	C502140CA	Q5AGF9
OG6_103029	C502150CA	A0A1D8PNC0
OG6_106126	C502160WA	A0A1D8PNF8
OG6_101121	C502170CA	Q5AGF6
OG6_152921	C502180CA	A0A1D8PND3
OG6_137841	C502190CA	A0A1D8PND4
OG6r21_112733	C502200WA	A0A1D8PNE3
OG6_103135	C502210WA	A0A1D8PND7
OG6_101097	C502220CA	Q5AGF0
OG6_101718	C502230WA	A0A1D8PNC8
OG6_110307	C502240WA	Q5AGE8
OG6_103248	C502260CA	A0A1D8PND1
OG6_102837	C502270WA	A0A1D8PNG9
OG6_104233	C502280CA	Q5AGE5
OG6_114963	C502290WA	Q5AGE4
OG6_101729	C502300CA	A0A1D8PND9
OG6r21_109265	C502310CA	A0A1D8PNF0
OG6_104144	C502320CA	Q5AGD9
OG6r21_140089	C502330WA	Q5AGD8
OG6_100484	C502340CA	P0CY24
OG6_500809	C502350CA	A0A1D8PNE2
OG6r21_140090	C502360CA	A0A1D8PNE4
OG6_103553	C502370CA	A0A1D8PNH1
OG6_102253	C502380WA	A0A1D8PNE5
OG6_101672	C502390CA	A0A1D8PNE9
OG6_100696	C502400WA	Q5AGD1
OG6_115948	C502410CA	A0A1D8PNG1
OG6_173339	C502430WA	A0A1D8PNF7
OG6_101388	C502440CA	Q5AGC7
OG6r21_112734	C502450WA	Q5AGC6
OG6_117007	C502460CA	Q5AGC4
OG6_262253	C502470WA	P53705
OG6_103053	C502480WA	Q5AGC1
OG6_101859	C502490CA	A0A1D8PNF5
OG6_111629	C502500CA	A0A1D8PNF9
OG6r21_140091	C502510CA	A0A1D8PNG2
OG6_105855	C502520WA	Q5AGB5
OG6_101381	C502530WA	A0A1D8PNG6
OG6_108525	C502540CA	A0A1D8PNG4
OG6_102171	C502550CA	A0A1D8PNG5
OG6_100510	C502560CA	Q5AGB0
OG6_105463	C502570WA	Q5AGA9
OG6_117654	C502580WA	Q5AGA8
OG6r21_102524	C502590CA	A0A1D8PNG7
OG6_101295	C502600WA	A0A1D8PNH4
OG6_145763	C502610CA	A0A1D8PNH8
OG6_129743	C502620CA	Q5AGA2
OG6_105463	C502630CA	Q5AGA0
OG6r21_126952	C502640WA	A0A1D8PNH5
OG6r21_101387	C502650CA	Q5AG97
OG6_103242	C502660CA	Q5AG96
OG6_101562	C502670WA	Q5AG95
OG6r21_101677	C502680WA	A0A1D8PNJ8
OG6_103924	C502690WA	A0A1D8PNH7
OG6_140875	C502700WA	A0A1D8PNI3
OG6_101104	C502710WA	Q5AG89
OG6_102289	C502720WA	A0A1D8PNI0
OG6_102166	C502730CA	Q5AG86
OG6_119815	C502740WA	Q5AG85
OG6_143630	C502750CA	Q5AGM0
OG6_100687	C502760WA	A0A1D8PNI6
OG6_101334	C502770WA	Q5AG80
OG6r21_101388	C502780WA	A0A1D8PNK6
OG6_103579	C502790CA	Q5AG77
OG6_100053	C502800CA	Q5AG74
OG6_102771	C502810WA	A0A1D8PNJ9
OG6_103116	C502820CA	Q5AG73
OG6_100996	C502830WA	A0A1D8PNJ4
OG6_100252	C502840CA	Q5AG71
OG6_100721	C502860CA	P83775
OG6_100304	C502890WA	Q5AG68
OG6_114268	C502900WA	A0A1D8PNJ5
OG6_103152	C502910CA	A0A1D8PNL4
OG6_104988	C502920WA	A0A1D8PNJ2
OG6_100072	C502930CA	A0A1D8PNK3
OG6_111549	C502940CA	A0A1D8PNL1
OG6_100574	C502970WA	A0A1D8PNK0
OG6_116997	C502980CA	Q5AG56
OG6_104283	C502990WA	Q5AG55
OG6_103235	C503000CA	A0A1D8PNK4
OG6_103596	C503010WA	A0A1D8PNL9
OG6_100289	C503020WA	Q5AG51
OG6_106613	C503030WA	A0A1D8PNM4
OG6_105422	C503040WA	A0A1D8PNK5
OG6_108524	C503050CA	Q5AG46
OG6_143804	C503060CA	A0A1D8PNL8
OG6_100920	C503070WA	Q5AG43
OG6_100246	C503080CA	A0A1D8PNK9
OG6_100670	C503090WA	Q5AG40
OG6_118273	C503100CA	Q5AG39
OG6_102196	C503110CA	A0A1D8PNM3
OG6_103076	C503120WA	A0A1D8PNM1
OG6r21_109281	C503130WA	A0A1D8PNM7
OG6_105006	C503140CA	A0A1D8PNM2
OG6_129945	C503150WA	A0A1D8PNM0
OG6_143677	C503160WA	Q5AG31
OG6r21_101533	C503170CA	A0A1D8PNL5
OG6_424493	C503210CA	A0A1D8PNL6
OG6_102928	C503240WA	Q59QR8
OG6_103554	C503250WA	A0A1D8PNN9
OG6r21_112735	C503260CA	A0A1D8PNM6
OG6_101050	C503270WA	Q59QS1
OG6_101050	C503280WA	A0A1D8PNN8
OG6_110914	C503290CA	A0A1D8PNP0
OG6r21_101829	C503300CA	A0A1D8PNM5
OG6_112495	C503310CA	A0A1D8PNP1
OG6r21_126953	C503320CA	A0A1D8PNN1
OG6_152950	C503330CA	A0A1D8PNM8
OG6_103720	C503350WA	P83782
OG6_101231	C503360WA	Q59QT0
OG6_103056	C503370CA	Q59QT1
OG6_103845	C503380WA	Q59QT2
OG6_100147	C503390CA	Q59QT3
OG6_102418	C503400CA	A0A1D8PNP9
OG6_116994	C503410CA	Q59QT4
OG6r21_108073	C503430WA	Q59QT5
OG6r21_126954	C503440WA	A0A1D8PNN4
OG6_104144	C503460CA	Q59QT6
OG6_102962	C503470CA	A0A1D8PNP7
OG6_110824	C503480CA	A0A1D8PNR5
OG6r21_103128	C503490CA	A0A1D8PNP4
OG6_103579	C503500WA	A0A1D8PNP3
OG6_125769	C503510CA	A0A1D8PNQ7
OG6r21_109266	C503520WA	A0A1D8PNQ5
OG6_102109	C503530CA	A0A1D8PNQ2
OG6_100950	C503540CA	A0A1D8PNQ6
OG6_139042	C503550WA	A0A1D8PNP6
OG6_152964	C503560WA	A0A1D8PNP8
OG6_115049	C503570WA	Q59NY7
OG6_102357	C503580CA	A0A1D8PNS7
OG6_153159	C503590WA	A0A1D8PNQ9
OG6_100469	C503600WA	A0A1D8PNQ8
OG6_100456	C503610WA	A0A1D8PNR7
OG6_103487	C503620WA	A0A1D8PNS6
OG6r21_102827	C503630CA	A0A1D8PNR0
OG6_101531	C503640WA	Q59NX9
OG6_121206	C503650CA	A0A1D8PNQ4
OG6_100477	C503670CA	A0A1D8PNQ3
OG6_153271	C503680WA	Q59NX5
OG6_121206	C503690WA	A0A1D8PNT5
OG6_101531	C503700CA	P0CU37
OG6_127189	C503710CA	Q59N64
OG6_113521	C503730WA	A0A1D8PNS2
OG6_113521	C503740WA	A0A1D8PNS9
OG6r21_115557	C503750WA	A0A1D8PNR4
OG6_103041	C503760CA	A0A1D8PNS3
OG6_112762	C503770CA	A0A1D8PNS1
OG6r21_126955	C503780CA	Q59N72
OG6_100603	C503790WA	A0A1D8PNS0
OG6_103999	C503800WA	Q59N74
OG6r21_115558	C503810CA	A0A1D8PNS4
OG6_110308	C503820CA	Q59N76
OG6_101921	C503830CA	A0A1D8PNT2
OG6_101973	C503840WA	A0A1D8PNT8
OG6r21_126956	C503850WA	Q59N79
OG6_100769	C503860WA	Q59N80
OG6_166114	C503870CA	Q59N81
OG6r21_126957	C503880CA	A0A1D8PNT1
OG6r21_140095	C503890CA	A0A1D8PNT3
OG6r21_112736	C503900WA	A0A1D8PNU1
OG6r21_110834	C503910CA	Q59N83
OG6_101337	C503920CA	Q59MK3
OG6_104832	C503930CA	A0A1D8PNT7
OG6_133054	C503940CA	A0A1D8PNU2
OG6_101858	C503950WA	A0A1D8PNU9
OG6_220778	C503960WA	Q59MK8
OG6_121206	C503970WA	A0A1D8PNU8
OG6r21_110835	C503980WA	A0A1D8PNU5
OG6_112436	C503990WA	A0A1D8PNU4
OG6_100321	C504000WA	A0A1D8PNV1
OG6r21_126958	C504010CA	A0A1D8PNU7
OG6r21_167653	C504020CA	A0A1D8PNV0
OG6r21_101534	C504030WA	A0A1D8PNU6
OG6_110556	C504050WA	A0A1D8PNV5
OG6_102609	C504060CA	Q59LR2
OG6_100899	C504070CA	Q59LQ4
OG6_103842	C504080CA	Q59LQ5
OG6_100635	C504090CA	Q59LQ6
OG6_101561	C504100WA	A0A1D8PNV9
OG6_126857	C504110WA	A0A1D8PNW1
OG6_104704	C504120CA	A0A1D8PNV3
OG6_107621	C504130CA	P40953
OG6r21_109267	C504140WA	Q5AKC3
OG6_101619	C504150CA	Q5AKC2
OG6_103538	C504160WA	A0A1D8PNX3
OG6_112510	C504170WA	A0A1D8PNW6
OG6_127104	C504180WA	A0A1D8PNW3
OG6_153162	C504190WA	A0A1D8PNW4
OG6r21_140097	C504200WA	Q5AKB7
OG6r21_110836	C504210CA	Q5AKB6
OG6r21_140098	C504220WA	A0A1D8PNX0
OG6r21_140099	C504230WA	A0A1D8PNW7
OG6r21_126959	C504250WA	A0A1D8PNW2
OG6_101324	C504260WA	Q5AKB1
OG6_100715	C504270CA	P83783
OG6_107467	C504280CA	A0A1D8PNX9
OG6_101698	C504290CA	A0A1D8PNX8
OG6_100503	C504300CA	Q5AKA5
OG6r21_102047	C504310WA	A0A1D8PNX6
OG6_105138	C504320CA	Q5AKA2
OG6r21_107076	C504330WA	A0A1D8PNY0
OG6_100473	C504340WA	A0A1D8PNX4
OG6_102370	C504350CA	A0A1D8PNX1
OG6_106165	C504360CA	Q5AK98
OG6r21_167654	C504370CA	Q5AK97
OG6_121206	C504380CA	A0A1D8PNZ2
OG6r21_119636	C504390CA	A0A1D8PNY9
OG6_101324	C504400WA	Q5AK94
OG6_100020	C504410CA	A0A1D8PNY3
OG6_100156	C504420WA	A0A1D8PNY1
OG6_102753	C504430CA	A0A1D8PNY8
OG6_106728	C504440CA	A0A1D8PNY6
OG6r21_119637	C504460CA	A0A1D8PNY2
OG6_107112	C504470CA	Q5AK88
OG6r21_167655	C504480CA	A0A1D8PP03
OG6_102008	C504490CA	A0A1D8PP00
OG6_103450	C504510WA	A0A1D8PNZ7
OG6_103322	C504520WA	A0A1D8PNZ9
OG6_115955	C504530WA	Q5AK82
OG6r21_101541	C504540CA	A0A1D8PNZ6
OG6_102350	C504550WA	A0A1D8PNZ8
OG6r21_140102	C504560CA	A0A1D8PNZ4
OG6_100470	C504570CA	Q5AK79
OG6_103180	C504580CA	Q5AK78
OG6_100717	C504590CA	A0A1D8PP14
OG6_101086	C504600CA	A0A1D8PP13
OG6_101860	C504610WA	A0A1D8PP07
OG6_105146	C504620CA	A0A1D8PP09
OG6_102281	C504630WA	Q5AK73
OG6_102094	C504640CA	A0A1D8PP04
OG6_101119	C504650CA	A0A1D8PP08
OG6_101570	C504660CA	Q5AK69
OG6_100631	C504670WA	A0A1D8PP06
OG6_107063	C504680WA	Q5AK66
OG6r21_106220	C504690CA	A0A1D8PP23
OG6_101454	C504700CA	A0A1D8PP21
OG6_101205	C504710WA	Q5AK64
OG6_101153	C504720CA	A0A1D8PP19
OG6_102526	C504730CA	Q5AK62
OG6_102286	C504740CA	Q5AK60
OG6_102072	C504750CA	Q5AK59
OG6_103459	C504770WA	Q5AK57
OG6_102272	C504780WA	Q5AK56
OG6_103559	C504790CA	A0A1D8PP17
OG6_142788	C504800WA	Q5AK54
OG6_100319	C504810WA	Q5AK53
OG6_137793	C504830WA	Q5AK51
OG6_499943	C504840CA	A0A1D8PP30
OG6r21_102525	C504850WA	Q5AK49
OG6_101505	C504860CA	A0A1D8PP29
OG6_135340	C504870WA	A0A1D8PP28
OG6_102275	C504880CA	Q5AK46
OG6_103885	C504890CA	A0A1D8PP27
OG6_101808	C504900CA	Q5AK43
OG6_107113	C504910WA	Q5AK42
OG6_100305	C504920CA	A0A1D8PP41
OG6_113013	C504930CA	Q5AK39
OG6_100402	C504940WA	A0A1D8PP39
OG6_112497	C504950CA	A0A1D8PP33
OG6_118187	C504960WA	A0A1D8PP38
OG6_124882	C504970CA	A0A1D8PP34
OG6_170457	C504980WA	A0A1D8PP37
OG6_103530	C504990WA	Q5AK30
OG6_124580	C505000CA	A0A1D8PP40
OG6r21_112737	C505010WA	Q5AK28
OG6_101708	C505020CA	Q5AK26
OG6_103851	C505030CA	Q5AK25
OG6_103087	C505040WA	Q5AK24
OG6_100245	C505050WA	A0A1D8PP43
OG6_100086	C505060CA	A0A1D8PP49
OG6_118303	C505070WA	A0A1D8PP47
OG6_127343	C505080WA	A0A1D8PP44
OG6_500768	C505090WA	A0A1D8PP45
OG6_101842	C505100CA	A0A1D8PP50
OG6_104077	C505110CA	A0A1D8PP62
OG6_100235	C505120WA	Q5AK16
OG6_101308	C505130CA	Q5AK15
OG6_102045	C505140WA	A0A1D8PP61
OG6_105100	C505150CA	A0A1D8PP54
OG6_101614	C505160CA	A0A1D8PP58
OG6_103887	C505170WA	Q5AK10
OG6_121206	C505180WA	Q5AK09
OG6_121405	C505190WA	Q5AK08
OG6_123099	C505200CA	A0A1D8PP60
OG6_104282	C505210WA	A0A1D8PP72
OG6_100285	C505220WA	Q5AK05
OG6_109499	C505230CA	A0A1D8PP59
OG6r21_102275	C505240CA	Q5AK03
OG6_102117	C505250CA	Q5AK02
OG6_357523	C505260WA	Q5AK01
OG6r21_109268	C505270CA	Q5AK00
OG6_103841	C505280CA	Q5AJZ8
OG6_102116	C505290CA	Q5AJZ7
OG6_104340	C505300WA	A0A1D8PP67
OG6_102061	C505310WA	Q5AJZ5
OG6_103082	C505320CA	P46586
OG6_100493	C505330CA	Q5AJZ3
OG6_100610	C505340WA	A0A1D8PP79
OG6_101221	C505350WA	A0A1D8PP73
OG6_107622	C505360CA	Q5AJY9
OG6_100085	C505370CA	A0A1D8PP74
OG6_102014	C505380WA	A0A1D8PP77
OG6_122891	C505390CA	Q5AJY5
OG6_101263	C505400WA	Q5AJY4
OG6_102200	C505410CA	Q5AJY2
OG6_106380	C505430WA	A0A1D8PP96
OG6_110583	C505440CA	Q5AJX7
OG6r21_105372	C505450CA	Q5AJX6
OG6_102579	C505460CA	Q5AJX5
OG6_222561	C505470WA	A0A1D8PP89
OG6_101167	C505480WA	Q5AJX2
OG6_100351	C505490CA	Q5AJX0
OG6r21_294829	C505500CA	A0A1D8PP87
OG6r21_119615	C505510CA	A0A1D8PP91
OG6r21_167656	C600010WA	A0A1D8PP98
OG6r21_140106	C600030WA	A0A1D8PPA9
OG6_116627	C600070CA	Q59L86
OG6r21_119638	C600080CA	A0A1D8PPA1
OG6_104153	C600090WA	Q59L89
OG6_101874	C600100CA	A0A1D8PPA5
OG6r21_101367	C600110CA	A0A1D8PP93
OG6_500148	C600120WA	A0A1D8PP97
OG6_105801	C600130CA	A0A1D8PP94
OG6_132807	C600140CA	A0A1D8PP99
OG6_100272	C600150WA	A0A1D8PPB1
OG6_222559	C600160WA	Q59L96
OG6_103260	C600170CA	A0A1D8PP95
OG6r21_102828	C600180CA	A0A1D8PPA7
OG6_121407	C600190WA	Q59S27
OG6r21_101535	C600200CA	A0A1D8PPB2
OG6_100686	C600210WA	A0A1D8PPA8
OG6_100228	C600230WA	A0A1D8PPA6
OG6_103098	C600240CA	A0A1D8PPA3
OG6_127009	C600250WA	A0A1D8PPA2
OG6_111255	C600260WA	A0A1D8PPB7
