Entry	Entry Name	Protein names	Gene Names
Q59TB0	Q59TB0_CANAL	NAD(P)-binding protein	CAALFM_C204330CA orf19.11996
Q59TB1	Q59TB1_CANAL	Gluconokinase (EC 2.7.1.12)	CAALFM_C204340CA orf19.11995
Q59TC4	Q59TC4_CANAL	homocitrate synthase (EC 2.3.3.14)	LYS22 CAALFM_C204460WA orf19.11982
Q59TD1	Q59TD1_CANAL	Rim2p	RIM2 CAALFM_C204510WA orf19.11975
Q59TD3	MED8_CANAL	Mediator of RNA polymerase II transcription subunit 8 (Mediator complex subunit 8)	MED8 CAALFM_C204530WA CaO19.11973 CaO19.4497
Q59TN2	Q59TN2_CANAL	Exosome non-catalytic core subunit	CAALFM_C403740WA orf19.8884
Q59TS4	Q59TS4_CANAL	Chorismate mutase (EC 5.4.99.5)	ARO7 CAALFM_C111500CA orf19.8763
Q59TS6	Q59TS6_CANAL	Zcf3p	ZCF3 CAALFM_C111520CA orf19.8761
Q59TU0	NACB_CANAL	Nascent polypeptide-associated complex subunit beta (NAC-beta) (Beta-NAC)	EGD1 CAALFM_C111650WA CaO19.1154 CaO19.8746
Q59TU4	Q59TU4_CANAL	GATA-type domain-containing protein	CAALFM_C111690WA orf19.8743
Q59TU5	Q59TU5_CANAL	enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.104)	MRF1 CAALFM_C111700CA orf19.8742
Q59TV7	Q59TV7_CANAL	dTMP kinase (EC 2.7.4.9)	CAALFM_C111790WA orf19.8730
Q59TV8	Q59TV8_CANAL	AP complex subunit sigma	CAALFM_C111800CA orf19.8729
Q59U53	Q59U53_CANAL	Trimethylguanosine synthase	CAALFM_C207360WA orf19.9456
Q59U61	Q59U61_CANAL	Carboxylic ester hydrolase	CAALFM_C207410WA orf19.9446
Q59U67	TAF4_CANAL	Transcription initiation factor TFIID subunit 4 (TBP-associated factor 4)	TAF4 CAALFM_C207460WA CaO19.1885 CaO19.9441
Q59U72	Q59U72_CANAL	Ferrochelatase (EC 4.98.1.1)	HEM15 CAALFM_C207490WA orf19.9436
Q59U73	MED4_CANAL	Mediator of RNA polymerase II transcription subunit 4 (Mediator complex subunit 4)	MED4 CAALFM_C207500CA CaO19.1878 CaO19.9434
Q59U85	Q59U85_CANAL	V-type proton ATPase subunit G	VMA10 CAALFM_C207590WA orf19.9422
Q59U90	Q59U90_CANAL	SH3 domain-containing protein	CAALFM_C207640WA orf19.9417
Q59UF6	Q59UF6_CANAL	tRNA(Phe) 7-[(3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4)]-methyltransferase (EC 2.1.1.282) (tRNA(Phe) 7-((3-amino-3-carboxypropyl)-4-demethylwyosine(37)-N(4))-methyltransferase)	CAALFM_CR03160WA orf19.9946
Q59UF7	Q59UF7_CANAL	aspartate--tRNA ligase (EC 6.1.1.12) (Aspartyl-tRNA synthetase)	DPS1-1 CAALFM_CR03170WA orf19.9945
Q59UG4	SQS1_CANAL	Protein SQS1	SQS1 CAALFM_CR03230WA CaO19.2400 CaO19.9936
Q59UH5	SLD2_CANAL	DNA replication regulator SLD2	SLD2 CAALFM_CR03340CA CaO19.2389 CaO19.9925
Q59UH7	ATP25_CANAL	ATPase synthesis protein 25, mitochondrial	ATP25 CAALFM_CR03350CA CaO19.2387 CaO19.9923
Q59UH8	Q59UH8_CANAL	U3 small nucleolar RNA-associated protein 11 (U3 snoRNA-associated protein 11)	CAALFM_CR03360WA orf19.9922
Q59UP4	Q59UP4_CANAL	RING-type domain-containing protein	CAALFM_C400470CA orf19.13121
Q59UQ1	Q59UQ1_CANAL	Endoplasmic reticulum transmembrane protein	CAALFM_C400410WA orf19.13114
Q59UQ3	Q59UQ3_CANAL	Mg(2+) transporter	MNR2 CAALFM_C400400WA orf19.13112
Q59UQ4	Q59UQ4_CANAL	Chromatin-binding transcription coactivator	CAALFM_C400390WA orf19.13111
Q59UQ6	Q59UQ6_CANAL	Formin-binding protein	HOF1 CAALFM_C400370WA orf19.13109
Q59UR2	Q59UR2_CANAL	Alpha-1,6-mannosyltransferase	MNN10 CAALFM_C400310CA orf19.13103
Q59US7	Q59US7_CANAL	Ecm7p	ECM7 CAALFM_C400180WA orf19.13088
Q59UY6	Q59UY6_CANAL	Acid phosphatase	PHO113 CAALFM_CR02180WA orf19.11238
Q59UZ0	Q59UZ0_CANAL	Protein kinase	CAALFM_CR02210WA orf19.11235
Q59V85	Q59V85_CANAL	Rpl7p	RPL7 CAALFM_CR06120WA orf19.11348
Q59V88	RFX1_CANAL	Transcriptional regulator RFX1	RFX1 CAALFM_CR06110CA CaO19.11346 CaO19.3865
Q59V90	Q59V90_CANAL	Target of rapamycin complex subunit LST8	CAALFM_CR06090WA orf19.11343
Q59V92	Q59V92_CANAL	Type II HSP40 co-chaperone	SIS1 CAALFM_CR06080WA orf19.11342
Q59VF9	RSA3_CANAL	Ribosome assembly protein 3	RSA3 CAALFM_C104710CA CaO19.773 CaO19.8395
Q59VG1	Q59VG1_CANAL	homocitrate synthase (EC 2.3.3.14)	LYS21 CAALFM_C104730CA orf19.8394
Q59VH0	Q59VH0_CANAL	Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein)	CAALFM_C104790WA orf19.8383
Q59VH3	Q59VH3_CANAL	Ribosomal protein	CAALFM_C104820CA orf19.8380
Q59VM6	Q59VM6_CANAL	Phosphoglycerate mutase (EC 5.4.2.11)	GPM2 CAALFM_C104320WA orf19.8669
Q59VP9	Q59VP9_CANAL	U2 snRNP complex subunit	CAALFM_C104120CA orf19.8647
Q59VX6	Q59VX6_CANAL	Cwh8p	CWH8 CAALFM_C102250WA orf19.11166
Q59VY2	Q59VY2_CANAL	tRNA N(3)-methylcytidine methyltransferase (EC 2.1.1.-)	ABP140 CAALFM_C102190WA orf19.11160
Q59VY5	Q59VY5_CANAL	Trafficking protein particle complex subunit	CAALFM_C102160WA orf19.11157
Q59VY9	Q59VY9_CANAL	Serine/threonine protein kinase	SHA3 CAALFM_C102120CA orf19.11153
Q59VZ0	Q59VZ0_CANAL	Hgt2p	HGT2 CAALFM_C102110CA orf19.11152
Q59VZ6	Q59VZ6_CANAL	Pho91p	PHO91 CAALFM_C102050CA orf19.11147
Q59W04	GON7_CANAL	EKC/KEOPS complex subunit GON7	GON7 CAALFM_C102310CA CaO19.11172 CaO19.3688
Q59W55	PRM1_CANAL	Plasma membrane fusion protein PRM1	PRM1 CAALFM_C111340WA CaO19.669 CaO19.8286
Q59W63	Q59W63_CANAL	KRR1 small subunit processome component (KRR-R motif-containing protein 1)	KRR1 CAALFM_C111420WA orf19.8277
Q59WB9	GSM1_CANAL	Glucose starvation modulator protein 1 (Zinc finger domain-containing protein 23)	ZCF23 GSM1 CAALFM_C107170CA CaO19.11930 CaO19.4450
Q59WC0	Q59WC0_CANAL	Superoxide dismutase 1 copper chaperone	CCS1 CAALFM_C107180WA orf19.11929
Q59WC2	Q59WC2_CANAL	Organic acid transporter	YMC1 CAALFM_C107200WA orf19.11927
Q59WC3	Q59WC3_CANAL	Ammonium transporter AmtB-like domain-containing protein	CAALFM_C107210CA orf19.11926
Q59WC5	Q59WC5_CANAL	4-nitrophenylphosphatase (PNPPase) (EC 3.1.3.41)	PHO15 CAALFM_C107230WA orf19.11924
Q59WC8	Q59WC8_CANAL	Zinc finger Mcm10/DnaG-type domain-containing protein	CAALFM_C107260CA orf19.11921
Q59WC9	Q59WC9_CANAL	Conserved oligomeric Golgi complex subunit 3 (Component of oligomeric Golgi complex 3)	SEC34 CAALFM_C107270WA orf19.11920
Q59WE5	Q59WE5_CANAL	Pho100p	PHO100 CAALFM_C107430WA orf19.11902
Q59WF0	Q59WF0_CANAL	Hydrolase	NIT3 CAALFM_C110700CA orf19.9887
Q59WF8	Q59WF8_CANAL	Ubiquitin-binding ESCRT-I subunit protein	VPS23 CAALFM_C110760WA orf19.9879
Q59WG4	Q59WG4_CANAL	Alp1p	ALP1 CAALFM_C110800CA orf19.9873
Q59WG5	Y2336_CANAL	Probable pathogenesis-related protein CaO19.2336	CAALFM_C110810WA CaO19.2336 CaO19.9872
Q59WG6	Q59WG6_CANAL	aspartyl aminopeptidase (EC 3.4.11.21)	CAALFM_C110820CA orf19.9871
Q59WI7	CGR1_CANAL	rRNA-processing protein CGR1	CGR1 CAALFM_C111000CA CaO19.2314 CaO19.9850
Q59WI9	Q59WI9_CANAL	ferric-chelate reductase (NADPH) (EC 1.16.1.9)	CAALFM_C111020WA orf19.9848
Q59WJ4	PFS2_CANAL	Polyadenylation factor subunit 2	PFS2 CAALFM_C111090CA CaO19.2307 CaO19.9843
Q59WJ7	Q59WJ7_CANAL	Protein GVP36	CAALFM_C111120CA orf19.9840
Q59WR6	Q59WR6_CANAL	Fig1p	FIG1 CAALFM_C601310WA orf19.7782
Q59WT0	Q59WT0_CANAL	Actin-related protein 2/3 complex subunit 3	ARC18 CAALFM_C601140CA orf19.7768
Q59WT3	Q59WT3_CANAL	Fad2p	FAD2 CAALFM_C601110WA orf19.7765
Q59WU2	Q59WU2_CANAL	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase)	CAALFM_C601050WA orf19.7756
Q59WV9	Q59WV9_CANAL	Mic17p	CAALFM_C600920WA orf19.7739
Q59WW3	Q59WW3_CANAL	Peroxin-7	PEX7 CAALFM_C600880WA orf19.7735
Q59WW7	Q59WW7_CANAL	Glutathione peroxidase	CAALFM_C600850WA orf19.7731
Q59WW8	Q59WW8_CANAL	Glutathione peroxidase	GPX2 CAALFM_C600840WA orf19.7730
Q59X09	Q59X09_CANAL	palmitoyl-CoA hydrolase (EC 3.1.2.2)	CAALFM_C205990CA orf19.11603
Q59X25	Q59X25_CANAL	Polyadenylation protein	CAALFM_C206120CA orf19.11587
Q59X29	Q59X29_CANAL	Proteasome regulatory particle base subunit	RPN10 CAALFM_C206150CA orf19.11583
Q59X40	MED18_CANAL	Mediator of RNA polymerase II transcription subunit 18 (Mediator complex subunit 18)	SRB5 MED18 CAALFM_C209300WA CaO19.11572 CaO19.4091
Q59X41	Q59X41_CANAL	Major facilitator superfamily (MFS) profile domain-containing protein	CAALFM_C209280CA orf19.11571
Q59X47	Q59X47_CANAL	Kis1p	KIS1 CAALFM_C209230CA orf19.11565
Q59X53	Q59X53_CANAL	Exosome non-catalytic core subunit	CAALFM_C209160WA orf19.11559
Q59X74	Q59X74_CANAL	U3 small nucleolar ribonucleoprotein protein IMP4	IMP4 CAALFM_CR07950WA orf19.8236
Q59X87	Q59X87_CANAL	Carnosine N-methyltransferase (EC 2.1.1.22)	CAALFM_CR08040WA orf19.8224
Q59X92	Q59X92_CANAL	Endoplasmic reticulum-Golgi intermediate compartment protein	ERV46 CAALFM_C500830CA orf19.8218
Q59XV1	Q59XV1_CANAL	Calmodulin-dependent protein kinase	CMK2 CAALFM_C210260CA orf19.9323
Q59XW4	Q59XW4_CANAL	Acetyl-coenzyme A synthetase (EC 6.2.1.1)	ACS1 CAALFM_C210350CA
Q59XY0	CWC22_CANAL	Pre-mRNA-splicing factor CWC22	CWC22 CAALFM_C210100WA CaO19.1771 CaO19.9340
Q59Y11	PGA46_CANAL	Predicted GPI-anchored protein 46	PGA46 CAALFM_C208430CA CaO19.11120 CaO19.3638
Q59Y16	Q59Y16_CANAL	hydroxyisourate hydrolase (EC 3.5.2.17)	CAALFM_C208460CA orf19.11115
Q59Y27	Q59Y27_CANAL	Anp1p	ANP1 CAALFM_C208570WA orf19.11105
Q59Y36	Q59Y36_CANAL	RNA polymerase II-associated protein 1	CAALFM_C208630CA orf19.11096
Q59Y40	Q59Y40_CANAL	SnoRNA-binding rRNA-processing protein	UTP15 CAALFM_C208670CA orf19.11092
Q59Y64	Q59Y64_CANAL	RNA methylation protein	CAALFM_C208840WA orf19.11069
Q59YC3	Q59YC3_CANAL	Ca(2+)-binding ATP:ADP antiporter	CAALFM_C209510CA orf19.8981
Q59YC4	Q59YC4_CANAL	CCT-beta	CCT2 CAALFM_C209520CA orf19.8980
Q59YD1	Q59YD1_CANAL	Cu/Pi carrier	CAALFM_C209590CA orf19.8973
Q59YD2	Q59YD2_CANAL	DUF866-domain-containing protein	CAALFM_C209600CA orf19.8972
Q59YD8	NOP16_CANAL	Nucleolar protein 16	NOP16 CAALFM_C209660WA CaO19.1388 CaO19.8966
Q59YG5	Q59YG5_CANAL	Mitochondrial import inner membrane translocase subunit TIM23	TIM23 CAALFM_C209900CA orf19.8941
Q59YG7	Q59YG7_CANAL	TUG ubiquitin-like domain-containing protein	CAALFM_C209930WA orf19.8939
Q59YH1	Q59YH1_CANAL	Glucosamine/galactosamine-6-phosphate isomerase domain-containing protein	CAALFM_C209970CA orf19.8935
Q59YH4	Q59YH4_CANAL	T-complex protein 1 subunit eta (TCP-1-eta) (CCT-eta)	CCT7 CAALFM_C501690CA orf19.10718
Q59YJ9	Q59YJ9_CANAL	mRNA-binding translational activator	GIS2 CAALFM_C501910WA orf19.10692
Q59YL9	ESF2_CANAL	Pre-rRNA-processing protein ESF2 (18S rRNA factor 2)	ESF2 CAALFM_C502070CA CaO19.10670 CaO19.3161
Q59YU1	AIM23_CANAL	Altered inheritance of mitochondria protein 23, mitochondrial	AIM23 CAALFM_C305440CA CaO19.6982
Q59Z12	Q59Z12_CANAL	T-complex protein 1 subunit epsilon (CCT-epsilon)	CCT5 CAALFM_C207310WA orf19.9828
Q59Z19	Q59Z19_CANAL	Succinyl-CoA:3-ketoacid-coenzyme A transferase (EC 2.8.3.5)	CAALFM_C207240CA orf19.9821
Q59Z24	Q59Z24_CANAL	DNA-directed RNA polymerase subunit	CAALFM_C207200WA orf19.9816
Q59Z33	Q59Z33_CANAL	Rfa2p	RFA2 CAALFM_C207120WA orf19.9807
Q59Z38	Q59Z38_CANAL	NADPH:quinone reductase	ZTA1 CAALFM_C207070WA orf19.9802
Q59Z51	ATP23_CANAL	Mitochondrial inner membrane protease ATP23 (EC 3.4.24.-)	ATP23 CAALFM_C206950CA CaO19.2249 CaO19.9789
Q59Z55	Q59Z55_CANAL	NADP-dependent oxidoreductase domain-containing protein	CAALFM_C206890CA orf19.9785
Q59Z57	Q59Z57_CANAL	Prb1p	PRB1 CAALFM_C206880CA orf19.9783
Q59Z65	Q59Z65_CANAL	proteasome endopeptidase complex (EC 3.4.25.1)	PRE2 CAALFM_C206820CA orf19.9775
Q59ZD9	Q59ZD9_CANAL	Histone-binding protein RBBP4 N-terminal domain-containing protein	CAALFM_C205510CA orf19.11065
Q59ZE0	Q59ZE0_CANAL	ATP synthase subunit 4	ATP4 CAALFM_C205500WA orf19.11063
Q59ZG1	Q59ZG1_CANAL	GOLD domain-containing protein	CAALFM_C205290CA orf19.11042
Q59ZG6	Q59ZG6_CANAL	Ribosome production factor 2 homolog (Ribosome biogenesis protein RPF2 homolog)	RPF2 CAALFM_C205230CA orf19.11036
Q59ZH3	Q59ZH3_CANAL	Ubiquitin-protein ligase peroxin 2	PEX2 CAALFM_C205150WA orf19.11030
Q59ZH8	Q59ZH8_CANAL	Translation termination factor eRF1	ERF1 CAALFM_C205100CA orf19.11025
Q59ZI0	Q59ZI0_CANAL	25S rRNA adenine-N(1) methyltransferase (EC 2.1.1.-)	BMT2 CAALFM_C205080CA orf19.11023
Q59ZI1	Q59ZI1_CANAL	Fre9p	FRE9 CAALFM_C205070WA orf19.11022
Q59ZI2	Q59ZI2_CANAL	Sulfiredoxin (EC 1.8.98.2)	CAALFM_C205060CA orf19.11021
Q59ZI3	GNT1_CANAL	Glucose N-acetyltransferase 1 (EC 2.4.1.-) (N-acetylglucosaminyltransferase)	GNT1 CAALFM_C205050CA CaO19.11020 CaO19.3536
Q59ZU1	YPI2_CANAL	Type 1 phosphatases regulator YPI2	YPI2 CAALFM_C114350WA CaO19.7250
Q59ZW2	IML2_CANAL	Inclusion body clearance protein IML2	IML2 CAALFM_C114210CA CaO19.7229
Q59ZW4	YPI1_CANAL	Type 1 phosphatases regulator YPI1	YPI1 CAALFM_C114190CA CaO19.7227
Q59ZW9	TIM16_CANAL	Mitochondrial import inner membrane translocase subunit TIM16 (Presequence translocated-associated motor subunit PAM16)	PAM16 TIM16 CAALFM_C114150CA CaO19.7222
Q5A001	Q5A001_CANAL	Major facilitator superfamily (MFS) profile domain-containing protein	CAALFM_CR03580CA orf19.4384.1
Q5A006	Q5A006_CANAL	Coatomer subunit zeta	CAALFM_CR03600CA orf19.11860
Q5A013	EFM7_CANAL	Protein N-terminal and lysine N-methyltransferase EFM7 (EC 2.1.1.-) (Elongation factor methyltransferase 7)	EFM7 NNT1 CAALFM_CR03760WA CaO19.11853 CaO19.4375
Q5A015	Q5A015_CANAL	Riboflavin kinase (EC 2.7.1.26) (Flavin mononucleotide kinase 1)	CAALFM_CR03740CA orf19.11851
Q5A016	Q5A016_CANAL	Sodium/calcium exchanger membrane region domain-containing protein	CAALFM_CR03730CA orf19.11850
Q5A026	Q5A026_CANAL	AAA+ ATPase domain-containing protein	CAALFM_CR03640CA orf19.11840
Q5A0E2	XPOT_CANAL	Exportin-T (Exportin(tRNA)) (Karyopherin-beta) (tRNA exportin)	LOS1 CAALFM_C704200CA CaJ7.0486 CaO19.7153
Q5A0H3	Q5A0H3_CANAL	phosphoserine phosphatase (EC 3.1.3.3) (O-phosphoserine phosphohydrolase)	SER2 CAALFM_C202690WA orf19.13260
Q5A0H6	Q5A0H6_CANAL	Ribosomal RNA-processing protein 7	CAALFM_C202710CA orf19.13257
Q5A0I6	Q5A0I6_CANAL	Negative cofactor 2 transcription regulator complex subunit	NCB2 CAALFM_C202810CA orf19.13247
Q5A0I8	Q5A0I8_CANAL	Sgt2p	SGT2 CAALFM_C202830CA orf19.13245
Q5A0J0	U507_CANAL	UPF0507 protein C2_02840C_A	CAALFM_C202840CA CaO19.13243 CaO19.5821
Q5A0J3	Q5A0J3_CANAL	Sphingosine hydroxylase	SUR2 CAALFM_C202860WA orf19.13240
Q5A0J6	Q5A0J6_CANAL	Bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase	SCT2 CAALFM_C202890WA orf19.13237
Q5A0J9	ETT1_CANAL	Enhancer of translation termination 1	ETT1 CAALFM_C202930CA CaO19.13234 CaO19.5812
Q5A0L7	SHE9_CANAL	Sensitive to high expression protein 9 homolog, mitochondrial	SHE9 CAALFM_C203050WA CaO19.13218 CaO19.5796
Q5A0L8	Q5A0L8_CANAL	Proteasome regulatory particle base subunit	PR26 CAALFM_C203060WA orf19.13215
Q5A0M7	Q5A0M7_CANAL	Amine oxidase (EC 1.4.3.-)	AMO1 CAALFM_C203120WA orf19.13206
Q5A0V4	Q5A0V4_CANAL	CASTOR ACT domain-containing protein	CAALFM_C406670WA orf19.10654
Q5A0W1	Q5A0W1_CANAL	UBX domain-containing protein	CAALFM_C406740CA orf19.10647
Q5A0W4	Q5A0W4_CANAL	Zinc transporter	CAALFM_C406770WA orf19.10644
Q5A0W6	GPN3_CANAL	GPN-loop GTPase 3	CAALFM_C406790WA CaO19.10642 CaO19.3130
Q5A0X6	Q5A0X6_CANAL	ABC transporter domain-containing protein	CAALFM_C406910WA orf19.10632
Q5A0Z9	Q5A0Z9_CANAL	Pyruvate dehydrogenase E1 component subunit alpha (EC 1.2.4.1)	PDA1 CAALFM_C407110CA orf19.10608
Q5A102	Q5A102_CANAL	Mismatch repair ATPase	MSH2 CAALFM_C407120CA orf19.10605
Q5A107	Q5A107_CANAL	PRELI/MSF1 domain-containing protein	CAALFM_C407140WA orf19.10601
Q5A199	Q5A199_CANAL	Translation machinery-associated protein 20	CAALFM_C406170CA orf19.10437
Q5A1A4	Q5A1A4_CANAL	Apyrase	CAALFM_C406230CA orf19.10432
Q5A1A9	PGA43_CANAL	Predicted GPI-anchored protein 43	PGA43 CAALFM_C406260WA CaO19.10428 CaO19.2910
Q5A1C1	Q5A1C1_CANAL	Bicarbonate transporter-like transmembrane domain-containing protein	CAALFM_C406370CA orf19.10416
Q5A1D7	Q5A1D7_CANAL	Xut1p	XUT1 CAALFM_C406530CA orf19.10400
Q5A1E1	PGA15_CANAL	Probable cell wall protein PGA15 (Predicted GPI-anchored protein 15)	PGA15 CAALFM_C406560WA CaO19.10396 CaO19.2878
Q5A1E4	Q5A1E4_CANAL	J domain-containing protein	CCJ1 CAALFM_C406590WA orf19.10393
Q5A1F2	Q5A1F2_CANAL	Sorting nexin 1	CAALFM_C406650WA orf19.10385
Q5A1L8	Q5A1L8_CANAL	dihydroorotase (EC 3.5.2.3)	URA4 CAALFM_C500900CA orf19.9533
Q5A1M0	Q5A1M0_CANAL	Spliceosomal protein DIB1	CAALFM_C500920WA orf19.9531
Q5A1M9	Q5A1M9_CANAL	18S rRNA (Guanine1575-N7)-methyltransferase	BUD23 CAALFM_C501060CA orf19.9522
Q5A1Q0	Q5A1Q0_CANAL	Glucose-6-phosphate 1-epimerase (EC 5.1.3.15)	CAALFM_C501230CA orf19.9501
Q5A1U8	ERFD_CANAL	Ras modification protein ERF4	ERF4 SHR5 CAALFM_C501170WA CaO19.1955 CaO19.9510
Q5A1V3	POA1_CANAL	ADP-ribose 1''-phosphate phosphatase (EC 3.1.3.84)	POA1 CAALFM_C501200WA CaO19.1950 CaO19.9506
Q5A1X9	Q5A1X9_CANAL	5'-deoxynucleotidase (EC 3.1.3.89)	CAALFM_CR03020CA orf19.9964
Q5A1Y2	Q5A1Y2_CANAL	GTP cyclohydrolase II (EC 3.5.4.25)	RIB1 CAALFM_CR02990CA orf19.10380
Q5A207	Q5A207_CANAL	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	CAALFM_CR02780WA orf19.10354
Q5A210	PGA34_CANAL	Predicted GPI-anchored protein 34	PGA34 CAALFM_CR02750CA CaO19.10351 CaO19.2833
Q5A213	Q5A213_CANAL	Rrp9p	RRP9 CAALFM_CR02710WA orf19.10348
Q5A283	Q5A283_CANAL	Bifunctional AAA family ATPase chaperone/translocase	CAALFM_CR05970CA orf19.8089
Q5A298	Q5A298_CANAL	DNA-directed RNA polymerase subunit	CAALFM_C105230WA orf19.8073
Q5A2A0	Q5A2A0_CANAL	Proteasome regulatory particle base subunit	RPT1 CAALFM_C105240CA orf19.8071
Q5A2A2	MHR1_CANAL	Large ribosomal subunit protein mL67 (Mitochondrial homologous recombination protein 1)	MHR1 CAALFM_C105270CA CaO19.439 CaO19.8069
Q5A2A5	Q5A2A5_CANAL	glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase)	GRS1 CAALFM_C105290WA orf19.8067
Q5A2A7	Q5A2A7_CANAL	Metalloendopeptidase	PRD1 CAALFM_C105300CA orf19.8064
Q5A2B2	Q5A2B2_CANAL	polynucleotide adenylyltransferase (EC 2.7.7.19)	CAALFM_C105360CA orf19.8059
Q5A2B8	Q5A2B8_CANAL	mRNA-decapping enzyme subunit 1	CAALFM_C105420WA orf19.8053
Q5A2C3	Q5A2C3_CANAL	Ubiquitin-binding TORC1 subunit	KOG1 CAALFM_C105460WA orf19.8048
Q5A2K0	NST1_CANAL	Stress response protein NST1	NST1 CAALFM_C207740WA CaO19.2208 CaO19.9753
Q5A2K5	Q5A2K5_CANAL	L-type lectin-like domain-containing protein	CAALFM_C207810WA orf19.9746
Q5A2L1	Q5A2L1_CANAL	Apm4p	APM4 CAALFM_C207880WA orf19.9740
Q5A2S9	Q5A2S9_CANAL	Seh1p	SEH1 CAALFM_C207950WA orf19.9732
Q5A2T0	NSA1_CANAL	Ribosome biogenesis protein NSA1	NSA1 CAALFM_C207960CA CaO19.2185 CaO19.9731
Q5A2T3	Q5A2T3_CANAL	Blm3p	BLM3 CAALFM_C208010WA orf19.9728
Q5A2U9	Q5A2U9_CANAL	V-type proton ATPase subunit C	VMA5 CAALFM_C208190WA orf19.9712
Q5A2W2	DML1_CANAL	Protein DML1	DML1 CAALFM_C306600CA CaO19.7449
Q5A2Y7	NSA2_CANAL	Ribosome biogenesis protein NSA2	NSA2 CAALFM_C306380WA CaO19.7424
Q5A2Z1	MED6_CANAL	Mediator of RNA polymerase II transcription subunit 6 (Mediator complex subunit 6)	MED6 CAALFM_C306350WA CaO19.7420
Q5A318	Q5A318_CANAL	Dodecenoyl-CoA isomerase	ECI1 CAALFM_CR08690CA orf19.13803
Q5A326	Q5A326_CANAL	Anaphase promoting complex subunit	CDC23 CAALFM_CR08630WA orf19.13795
Q5A328	Q5A328_CANAL	Mitochondrial pyruvate carrier	CAALFM_CR08610WA orf19.13793
Q5A337	Q5A337_CANAL	SKI complex RNA helicase subunit	SKI2 CAALFM_CR08570WA orf19.13783
Q5A339	Q5A339_CANAL	E2 SUMO-conjugating protein	UBC9 CAALFM_CR08560CA orf19.13782
Q5A341	Q5A341_CANAL	SPS-sensor serine protease component SSY5 (Endoprotease SSY5)	SSY5 CAALFM_CR08540CA orf19.13780
Q5A352	Q5A352_CANAL	Vacuolar protein 14 C-terminal Fig4-binding domain-containing protein	CAALFM_CR08430WA orf19.13769
Q5A355	Q5A355_CANAL	Uncharacterized protein	CAALFM_CR08420WA orf19.13766
Q5A356	Q5A356_CANAL	C2H2-type domain-containing protein	CAALFM_CR08410WA orf19.13765
Q5A359	Q5A359_CANAL	Glutathione synthetase (GSH-S) (EC 6.3.2.3)	GSH2 CAALFM_CR08370WA orf19.13762
Q5A360	SIL1_CANAL	Nucleotide exchange factor SIL1	SIL1 CAALFM_CR08350WA CaO19.13761 CaO19.6403
Q5A362	Q5A362_CANAL	Cystathionine gamma-lyase	CYS3 CAALFM_CR08340WA orf19.13760
Q5A386	Q5A386_CANAL	tRNA (Carboxymethyluridine(34)-5-O)-methyltransferase	TRM9 CAALFM_CR08180CA orf19.13735
Q5A387	LCMT1_CANAL	Leucine carboxyl methyltransferase 1 (EC 2.1.1.233) (Protein phosphatase methyltransferase 1) ([Phosphatase 2A protein]-leucine-carboxy methyltransferase 1)	PPM1 CAALFM_CR08170CA CaO19.13734 CaO19.6377
Q5A388	Q5A388_CANAL	Type 2C protein phosphatase	PTC5 CAALFM_CR08160WA orf19.13733
Q5A3J0	Q5A3J0_CANAL	Mup1p	MUP1 CAALFM_C111870WA orf19.12745
Q5A3J1	RM51_CANAL	Large ribosomal subunit protein mL43 (54S ribosomal protein L51, mitochondrial)	MRPL51 CAALFM_C111880WA CaO19.12744 CaO19.5279
Q5A3J3	Q5A3J3_CANAL	UPF3 domain-containing protein	CAALFM_C111900CA orf19.12742
Q5A3J5	Q5A3J5_CANAL	Vta1p	CAALFM_C111920WA orf19.12740
Q5A3K2	MED10_CANAL	Mediator of RNA polymerase II transcription subunit 10 (Mediator complex subunit 10)	NUT2 MED10 CAALFM_C111980WA CaO19.12733 CaO19.5268
Q5A3K7	Q5A3K7_CANAL	phosphoglycerate dehydrogenase (EC 1.1.1.95)	SER33 CAALFM_C112030WA orf19.12728
Q5A3L0	Q5A3L0_CANAL	26S proteasome regulatory subunit RPN2	RPN2 CAALFM_C112050WA orf19.12725
Q5A3L3	Q5A3L3_CANAL	sphingosine kinase (EC 2.7.1.91)	LCB4 CAALFM_C112080WA orf19.12722
Q5A3L7	Q5A3L7_CANAL	Protein kinase domain-containing protein	POM1 CAALFM_C112120WA orf19.12718
Q5A3L9	Q5A3L9_CANAL	Zcf30p	ZCF30 CAALFM_C112130CA orf19.12716
Q5A3P4	Q5A3P4_CANAL	tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase)	WRS1 CAALFM_C112380CA orf19.12691
Q5A3Q0	REXO4_CANAL	RNA exonuclease 4 (EC 3.1.-.-)	REX4 CAALFM_C112440WA CaO19.12687 CaO19.5220
Q5A435	Q5A435_CANAL	Prefoldin subunit 4	CAALFM_C405860WA orf19.8859
