Entry	Entry Name	Protein names	Gene Names
A0A2H1A7R1	A0A2H1A7R1_CANAR	glucan 1,4-alpha-glucosidase (EC 3.2.1.3) (1,4-alpha-D-glucan glucohydrolase) (Glucan 1,4-alpha-glucosidase)	B9J08_000365
A0A2H1A7R2	A0A2H1A7R2_CANAR	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	B9J08_000363
A0A2H1A7R3	A0A2H1A7R3_CANAR	Uncharacterized protein	B9J08_000381
A0A2H1A7R5	A0A2H1A7R5_CANAR	peptidyl-tRNA hydrolase (EC 3.1.1.29)	B9J08_000377
A0A2H1A7R8	A0A2H1A7R8_CANAR	Prefoldin subunit 3	B9J08_000088
A0A2H1A7S2	A0A2H1A7S2_CANAR	Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase (EC 2.4.1.256)	B9J08_000373 CA7LBN_002008
A0A2H1A7S4	A0A2H1A7S4_CANAR	1,3-beta-glucanosyltransferase (EC 2.4.1.-)	B9J08_000384 CA7LBN_002017
A0A2H1A7S8	A0A2H1A7S8_CANAR	Endoplasmic reticulum vesicle protein 25	B9J08_000039
A0A2H1A7S9	A0A2H1A7S9_CANAR	Mitochondrial carrier protein LEU5	B9J08_000390
A0A2H1A7T4	A0A2H1A7T4_CANAR	Spc7 kinetochore protein domain-containing protein	B9J08_000396
A0A2H1A7T8	A0A2H1A7T8_CANAR	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase (EC 2.4.1.258) (Dol-P-Man-dependent alpha(1-3)-mannosyltransferase)	B9J08_000400 CA7LBN_002030
A0A2H1A7T9	A0A2H1A7T9_CANAR	PEP-CTERM system TPR-repeat lipoprotein	B9J08_000395 CA7LBN_002025
A0A2H1A7U6	A0A2H1A7U6_CANAR	UDP-glucose:glycoprotein glucosyltransferase	B9J08_000408
A0A2H1A7U8	A0A2H1A7U8_CANAR	Oxidation resistance protein 1	B9J08_000410
A0A2H1A7V4	A0A2H1A7V4_CANAR	DH domain-containing protein	B9J08_000417 CA7LBN_002043
A0A2H1A7V5	A0A2H1A7V5_CANAR	Electron transfer flavoprotein-ubiquinone oxidoreductase (ETF-QO) (EC 1.5.5.1)	B9J08_000419 CA7LBN_002045
A0A2H1A7V6	A0A2H1A7V6_CANAR	DASH complex subunit ASK1 (Outer kinetochore protein ASK1)	B9J08_000130 CA7LBN_001818
A0A2H1A7W1	A0A2H1A7W1_CANAR	FAD-binding FR-type domain-containing protein	B9J08_000418 CA7LBN_002044
A0A2H1A7W2	A0A2H1A7W2_CANAR	dolichol kinase (EC 2.7.1.108)	B9J08_000415 CA7LBN_002042
A0A2H1A7W6	A0A2H1A7W6_CANAR	tRNA pseudouridine(55) synthase	B9J08_000428
A0A2H1A7X2	A0A2H1A7X2_CANAR	Ras modification protein ERF4	B9J08_000427 CA7LBN_002052
A0A2H1A7X7	A0A2H1A7X7_CANAR	Fluoride ion transporter CrcB	B9J08_000436
A0A2H1A7X8	A0A2H1A7X8_CANAR	Uncharacterized protein	B9J08_000442
A0A2H1A7Y4	A0A2H1A7Y4_CANAR	U1 small nuclear ribonucleoprotein component SNU71	B9J08_000160 CA7LBN_001842
A0A2H1A7Y7	A0A2H1A7Y7_CANAR	Zn(2)-C6 fungal-type domain-containing protein	B9J08_000451
A0A2H1A7Y8	A0A2H1A7Y8_CANAR	DASH complex subunit DAD4 (Outer kinetochore protein DAD4)	B9J08_000452
A0A2H1A7Z4	A0A2H1A7Z4_CANAR	Serine/threonine-protein kinase BUR1 (EC 2.7.11.22) (EC 2.7.11.23)	B9J08_000171 CA7LBN_001851
A0A2H1A7Z5	A0A2H1A7Z5_CANAR	Mitogen-activated protein kinase (EC 2.7.11.24)	B9J08_000458 CA7LBN_002076
A0A2H1A7Z8	A0A2H1A7Z8_CANAR	DEXH box helicase	B9J08_000109 CA7LBN_001800
A0A2H1A801	A0A2H1A801_CANAR	ABC transporter domain-containing protein	B9J08_000479 CA7LBN_002094
A0A2H1A803	A0A2H1A803_CANAR	ML-like domain-containing protein	B9J08_000473 CA7LBN_002090
A0A2H1A809	A0A2H1A809_CANAR	dihydrolipoyllysine-residue succinyltransferase (EC 2.3.1.61)	B9J08_000469
A0A2H1A810	A0A2H1A810_CANAR	1-phosphatidylinositol 4-kinase (EC 2.7.1.67)	B9J08_000474 CA7LBN_002091
A0A2H1A814	A0A2H1A814_CANAR	DNA-directed RNA polymerase subunit beta (EC 2.7.7.6)	B9J08_000192
A0A2H1A815	A0A2H1A815_CANAR	Cell division control protein 48	B9J08_000480 CA7LBN_002095
A0A2H1A816	A0A2H1A816_CANAR	Sodium/calcium exchanger membrane region domain-containing protein	B9J08_000482
A0A2H1A820	A0A2H1A820_CANAR	V-SNARE coiled-coil homology domain-containing protein	B9J08_000485
A0A2H1A821	A0A2H1A821_CANAR	Diphthine--ammonia ligase (EC 6.3.1.14) (Diphthamide synthase) (Diphthamide synthetase)	B9J08_000202
A0A2H1A823	A0A2H1A823_CANAR	DNA topoisomerase (ATP-hydrolyzing) (EC 5.6.2.2)	B9J08_000499 CA7LBN_002110
A0A2H1A825	A0A2H1A825_CANAR	SPX domain-containing protein	B9J08_000494 CA7LBN_002105
A0A2H1A826	A0A2H1A826_CANAR	Myosin-2	B9J08_000492
A0A2H1A827	A0A2H1A827_CANAR	5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)	B9J08_000496
A0A2H1A831	A0A2H1A831_CANAR	USP domain-containing protein	B9J08_000495 CA7LBN_002106
A0A2H1A833	A0A2H1A833_CANAR	Uncharacterized protein	B9J08_000213
A0A2H1A835	A0A2H1A835_CANAR	phosphoinositide 5-phosphatase (EC 3.1.3.36)	B9J08_000504 CA7LBN_002113
A0A2H1A839	A0A2H1A839_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_000503 CA7LBN_002112
A0A2H1A854	A0A2H1A854_CANAR	Suppressor of forked domain-containing protein	B9J08_000161 CA7LBN_001843
A0A2H1A874	A0A2H1A874_CANAR	NUC153 domain-containing protein	B9J08_000245 CA7LBN_001909
A0A2H1A886	A0A2H1A886_CANAR	C3H1-type domain-containing protein	B9J08_000182
A0A2H1A887	A0A2H1A887_CANAR	Transcriptional adapter 2	B9J08_000255
A0A2H1A8E6	A0A2H1A8E6_CANAR	Exocyst complex component SEC15	B9J08_000296 CA7LBN_001951
A0A2H1A8G1	A0A2H1A8G1_CANAR	J domain-containing protein	B9J08_000236 CA7LBN_001902
A0A2H1A8Q6	A0A2H1A8Q6_CANAR	Nuclear rim protein 1	B9J08_000309
A0A2H1A8Q9	A0A2H1A8Q9_CANAR	phosphoglycerate dehydrogenase (EC 1.1.1.95)	B9J08_000320
A0A2H1A8T0	A0A2H1A8T0_CANAR	Protein kinase domain-containing protein	B9J08_000340 CA7LBN_001984
A0A2H1A8T6	A0A2H1A8T6_CANAR	Cyclin-like domain-containing protein	B9J08_000422
A0A2H1A8T9	A0A2H1A8T9_CANAR	D-xylose 1-dehydrogenase (NADP(+), D-xylono-1,5-lactone-forming) (EC 1.1.1.179) (D-xylose-NADP dehydrogenase)	B9J08_000350 CA7LBN_001990
A0A2H1A8X8	A0A2H1A8X8_CANAR	Chorismate synthase (EC 4.2.3.5)	B9J08_000465
A0A2H1A908	A0A2H1A908_CANAR	DNA repair protein rad9	B9J08_000412
A0A2H1A909	A0A2H1A909_CANAR	Cytochrome b5 heme-binding domain-containing protein	B9J08_000487 CA7LBN_002100
A0A2H1A937	A0A2H1A937_CANAR	ADP/ATP translocase (ADP,ATP carrier protein)	B9J08_000434
A0A2H1A9A4	A0A2H1A9A4_CANAR	Uncharacterized protein	B9J08_000488
A0A2H1A9B9	A0A2H1A9B9_CANAR	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase)	B9J08_000498
A0A5C1DP24	A0A5C1DP24_CANAR	Cytochrome c	B9J08_003804
A0A5C1DPK1	A0A5C1DPK1_CANAR	Signal peptidase complex catalytic subunit SEC11 (EC 3.4.21.89)	B9J08_003490
A0A5C1DUJ9	A0A5C1DUJ9_CANAR	Uncharacterized protein	B9J08_000459
A0A5C1DUY5	A0A5C1DUY5_CANAR	thioredoxin-dependent peroxiredoxin (EC 1.11.1.24)	B9J08_000645
A0A5C1DWS7	A0A5C1DWS7_CANAR	Translationally-controlled tumor protein homolog	B9J08_002152
A0A5C1DWY4	A0A5C1DWY4_CANAR	Clathrin light chain	B9J08_002206
A0A5C1DXC8	A0A5C1DXC8_CANAR	Uncharacterized protein	B9J08_001177
A0A5C1DZP3	A0A5C1DZP3_CANAR	Histone H2B	B9J08_005145
A0A5C1E001	A0A5C1E001_CANAR	Autophagy-related protein	B9J08_005081
A0A5C1E3L9	A0A5C1E3L9_CANAR	proteasome endopeptidase complex (EC 3.4.25.1)	B9J08_002406
A0A5Q7YAZ2	A0A5Q7YAZ2_CANAR	nitric oxide dioxygenase (EC 1.14.12.17)	B9J08_002691
A0A5Q7YF17	A0A5Q7YF17_CANAR	Ribosome biogenesis regulatory protein	B9J08_003429
A0A5Q7YFG0	A0A5Q7YFG0_CANAR	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)	B9J08_003650
A0A5Q7YFH4	A0A5Q7YFH4_CANAR	Endoplasmic reticulum transmembrane protein	B9J08_003642
A0A5Q7YG23	A0A5Q7YG23_CANAR	adenine phosphoribosyltransferase (EC 2.4.2.7)	B9J08_003860
A0A5Q7YGU4	A0A5Q7YGU4_CANAR	3,4-dihydroxy-2-butanone 4-phosphate synthase (DHBP synthase) (EC 4.1.99.12)	B9J08_003916
A0A5Q7YH62	A0A5Q7YH62_CANAR	Histone H2A	B9J08_003996
A0A5Q7YHS6	A0A5Q7YHS6_CANAR	phenylalanine--tRNA ligase (EC 6.1.1.20)	B9J08_001176
A0A5Q7YHZ5	A0A5Q7YHZ5_CANAR	DNA-directed RNA polymerase subunit	B9J08_001134
A0A5Q7YJ74	A0A5Q7YJ74_CANAR	Ubiquitin-40S ribosomal protein S27a	B9J08_000632
A0A5Q7YJH9	A0A5Q7YJH9_CANAR	Glycine cleavage system H protein	B9J08_000484
A0A5Q7YJR0	A0A5Q7YJR0_CANAR	Thioredoxin	B9J08_000543
A0A5Q7YK69	A0A5Q7YK69_CANAR	Iron-sulfur cluster assembly protein	B9J08_005097
A0A5Q7YMH1	A0A5Q7YMH1_CANAR	13 kDa ribonucleoprotein-associated protein	B9J08_005510
A0A0L0NQG7	A0A0L0NQG7_CANAR	60S ribosomal protein L10	B9J08_002601
A0A0L0NRQ6	A0A0L0NRQ6_CANAR	Uncharacterized protein	B9J08_004797
A0A0L0NTC8	A0A0L0NTC8_CANAR	Amino acid permease/ SLC12A domain-containing protein	B9J08_002280
A0A0L0NYI4	A0A0L0NYI4_CANAR	Uncharacterized protein	B9J08_004156
A0A0L0P1I5	A0A0L0P1I5_CANAR	Uncharacterized protein	B9J08_000525
A0A0L0P3N2	A0A0L0P3N2_CANAR	NADH-ubiquinone oxidoreductase 49 kDa subunit, mitochondrial	B9J08_003416
A0A0L0P4W1	A0A0L0P4W1_CANAR	GPI-anchor transamidase	B9J08_003157
A0A2H0ZBN0	A0A2H0ZBN0_CANAR	Arrestin C-terminal-like domain-containing protein	B9J08_005583
A0A2H0ZBN1	A0A2H0ZBN1_CANAR	Peptide chain release factor domain-containing protein	B9J08_005586
A0A2H0ZBN7	A0A2H0ZBN7_CANAR	26S proteasome regulatory subunit RPN2 C-terminal domain-containing protein	B9J08_005582
A0A2H0ZBN8	A0A2H0ZBN8_CANAR	Carbohydrate kinase FGGY N-terminal domain-containing protein	B9J08_005578
A0A2H0ZBP1	A0A2H0ZBP1_CANAR	Uncharacterized protein	B9J08_005584
A0A2H0ZBP3	A0A2H0ZBP3_CANAR	Hap4 transcription factor heteromerisation domain-containing protein	B9J08_005579 CA7LBN_000784
A0A2H0ZBQ8	A0A2H0ZBQ8_CANAR	Prokaryotic-type class I peptide chain release factors domain-containing protein	B9J08_005585
A0A2H0ZBV4	A0A2H0ZBV4_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_005570
A0A2H0ZBV6	A0A2H0ZBV6_CANAR	methylmalonate-semialdehyde dehydrogenase (CoA acylating) (EC 1.2.1.27)	B9J08_005580 CA7LBN_000785
A0A2H0ZBW1	A0A2H0ZBW1_CANAR	Bul1 N-terminal domain-containing protein	B9J08_005575 CA7LBN_003287
A0A2H0ZBW2	A0A2H0ZBW2_CANAR	Uncharacterized protein	B9J08_005573
A0A2H0ZBW8	A0A2H0ZBW8_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_005571 CA7LBN_003291
A0A2H0ZBW9	A0A2H0ZBW9_CANAR	Major facilitator superfamily (MFS) profile domain-containing protein	B9J08_005572
A0A2H0ZBX1	A0A2H0ZBX1_CANAR	Uncharacterized protein	B9J08_005546 CA7LBN_004559
A0A2H0ZBX2	A0A2H0ZBX2_CANAR	Cytochrome P450	B9J08_005548 CA7LBN_004561
A0A2H0ZBX3	A0A2H0ZBX3_CANAR	Uncharacterized protein	B9J08_005547 CA7LBN_004560
A0A2H0ZBX4	A0A2H0ZBX4_CANAR	Uncharacterized protein	B9J08_005554 CA7LBN_004566
A0A2H0ZBX5	A0A2H0ZBX5_CANAR	K Homology domain-containing protein	B9J08_005550 CA7LBN_004562
A0A2H0ZBX6	A0A2H0ZBX6_CANAR	Uncharacterized protein	B9J08_005553
A0A2H0ZBY3	A0A2H0ZBY3_CANAR	Uncharacterized protein	B9J08_005559
A0A2H0ZBY4	A0A2H0ZBY4_CANAR	Uncharacterized protein	B9J08_005558
A0A2H0ZBY6	A0A2H0ZBY6_CANAR	Uncharacterized protein	B9J08_005557
A0A2H0ZBY7	A0A2H0ZBY7_CANAR	Arrestin-like N-terminal domain-containing protein	B9J08_005563 CA7LBN_004572
A0A2H0ZBY9	A0A2H0ZBY9_CANAR	Arrestin-related trafficking adapter 10	B9J08_005555
A0A2H0ZBZ0	A0A2H0ZBZ0_CANAR	Amino acid permease/ SLC12A domain-containing protein	B9J08_005564 CA7LBN_004573
A0A2H0ZBZ1	A0A2H0ZBZ1_CANAR	Transcription factor domain-containing protein	B9J08_005556 CA7LBN_004568
A0A2H0ZC00	A0A2H0ZC00_CANAR	Uncharacterized protein	B9J08_005538
A0A2H0ZC05	A0A2H0ZC05_CANAR	Coatomer subunit beta	B9J08_005544
A0A2H0ZC06	A0A2H0ZC06_CANAR	Uncharacterized protein	B9J08_005543
A0A2H0ZC08	A0A2H0ZC08_CANAR	DNA-binding protein, 42 kDa	B9J08_005542
A0A2H0ZC09	A0A2H0ZC09_CANAR	PHD-type domain-containing protein	B9J08_004684 B9J08_005541
A0A2H0ZC31	A0A2H0ZC31_CANAR	Uncharacterized protein	B9J08_004897
A0A2H0ZC35	A0A2H0ZC35_CANAR	Uncharacterized protein	B9J08_004904 CA7LBN_003835
A0A2H0ZC36	A0A2H0ZC36_CANAR	Uncharacterized protein	B9J08_004903 CA7LBN_003836
A0A2H0ZC37	A0A2H0ZC37_CANAR	Uncharacterized protein	B9J08_004905
A0A2H0ZC45	A0A2H0ZC45_CANAR	RING-type domain-containing protein	B9J08_004908 CA7LBN_003831
A0A2H0ZC46	A0A2H0ZC46_CANAR	BioF2-like acetyltransferase domain-containing protein	B9J08_004899 CA7LBN_003839
A0A2H0ZC47	A0A2H0ZC47_CANAR	Multi drug resistance-associated protein	B9J08_004913
A0A2H0ZC50	A0A2H0ZC50_CANAR	Spermidine synthase	B9J08_004916
A0A2H0ZC51	A0A2H0ZC51_CANAR	Uncharacterized protein	B9J08_004911
A0A2H0ZC54	A0A2H0ZC54_CANAR	Uncharacterized protein	B9J08_004920 CA7LBN_003821
A0A2H0ZC55	A0A2H0ZC55_CANAR	RNA polymerase II assembly factor Rtp1 C-terminal domain-containing protein	B9J08_004919 CA7LBN_003822
A0A2H0ZC61	A0A2H0ZC61_CANAR	Inheritance of peroxisomes protein 1	B9J08_004926
A0A2H0ZC65	A0A2H0ZC65_CANAR	Tubulin binding cofactor C-like domain-containing protein	B9J08_004929 CA7LBN_003814
A0A2H0ZC77	A0A2H0ZC77_CANAR	Uncharacterized protein	B9J08_004940
A0A2H0ZC79	A0A2H0ZC79_CANAR	AMP-dependent synthetase/ligase domain-containing protein	B9J08_004931
A0A2H0ZC82	A0A2H0ZC82_CANAR	Uncharacterized protein	B9J08_004945 CA7LBN_003799
A0A2H0ZC83	A0A2H0ZC83_CANAR	PCI domain-containing protein	B9J08_004942 CA7LBN_003802
A0A2H0ZC85	A0A2H0ZC85_CANAR	Cyclin-like domain-containing protein	B9J08_004946 CA7LBN_003798
A0A2H0ZC95	A0A2H0ZC95_CANAR	Uncharacterized protein	B9J08_004952 CA7LBN_003792
A0A2H0ZC97	A0A2H0ZC97_CANAR	Pre-rRNA-processing protein TSR2	B9J08_004953
A0A2H0ZC99	A0A2H0ZC99_CANAR	Uric acid-xanthine permease	B9J08_004960
A0A2H0ZCA2	A0A2H0ZCA2_CANAR	Uncharacterized protein	B9J08_004951
A0A2H0ZCA5	A0A2H0ZCA5_CANAR	PH domain-containing protein	B9J08_004964
A0A2H0ZCA6	A0A2H0ZCA6_CANAR	Phosphatidylinositol-specific phospholipase C X domain-containing protein	B9J08_004962 CA7LBN_003784
A0A2H0ZCA9	A0A2H0ZCA9_CANAR	Uncharacterized protein	B9J08_004963
A0A2H0ZCB5	A0A2H0ZCB5_CANAR	Uncharacterized protein	B9J08_004974 CA7LBN_003773
A0A2H0ZCB7	A0A2H0ZCB7_CANAR	Uncharacterized protein	B9J08_004972
A0A2H0ZCB8	A0A2H0ZCB8_CANAR	Uncharacterized protein	B9J08_004976
A0A2H0ZCB9	A0A2H0ZCB9_CANAR	Methyltransferase type 11 domain-containing protein	B9J08_004975 CA7LBN_003772
A0A2H0ZCC4	A0A2H0ZCC4_CANAR	Uncharacterized protein	B9J08_004980
A0A2H0ZCC5	A0A2H0ZCC5_CANAR	Uncharacterized protein	B9J08_004979
A0A2H0ZCC6	A0A2H0ZCC6_CANAR	Protein BNI4	B9J08_004985 CA7LBN_003764
A0A2H0ZCD2	A0A2H0ZCD2_CANAR	Uncharacterized protein	B9J08_004984
A0A2H0ZCD3	A0A2H0ZCD3_CANAR	Stress protein DDR48	B9J08_004971 CA7LBN_003776
A0A2H0ZCD6	A0A2H0ZCD6_CANAR	40S ribosomal protein S2	B9J08_004990
A0A2H0ZCD7	A0A2H0ZCD7_CANAR	60S acidic ribosomal protein P2-A	B9J08_004999
A0A2H0ZCD8	A0A2H0ZCD8_CANAR	Nab2 type CCCH zinc finger 4 domain-containing protein	B9J08_004991 CA7LBN_003759
A0A2H0ZCE4	A0A2H0ZCE4_CANAR	Uncharacterized protein	B9J08_004982
A0A2H0ZCE7	A0A2H0ZCE7_CANAR	Ribosomal protein L15	B9J08_005005 CA7LBN_003750
A0A2H0ZCE8	A0A2H0ZCE8_CANAR	Mitochondrial morphogenesis protein SLD7	B9J08_005004 CA7LBN_003751
A0A2H0ZCF2	A0A2H0ZCF2_CANAR	DUF1746 domain-containing protein	B9J08_005009
A0A2H0ZCG1	A0A2H0ZCG1_CANAR	Rab-GAP TBC domain-containing protein	B9J08_005021 CA7LBN_003736
A0A2H0ZCG2	A0A2H0ZCG2_CANAR	Uncharacterized protein	B9J08_005019
A0A2H0ZCG4	A0A2H0ZCG4_CANAR	Uncharacterized protein	B9J08_005017
A0A2H0ZCG6	A0A2H0ZCG6_CANAR	Uncharacterized protein	B9J08_005006 CA7LBN_003749
A0A2H0ZCH1	A0A2H0ZCH1_CANAR	Uncharacterized protein	B9J08_005029
A0A2H0ZCH3	A0A2H0ZCH3_CANAR	GTP-binding protein RHO3	B9J08_005030 CA7LBN_003729
A0A2H0ZCH4	A0A2H0ZCH4_CANAR	Uncharacterized protein	B9J08_005025
A0A2H0ZCH6	A0A2H0ZCH6_CANAR	Amidohydrolase-related domain-containing protein	B9J08_005028
A0A2H0ZCH8	A0A2H0ZCH8_CANAR	Nucleoporin Nup133/Nup155-like C-terminal domain-containing protein	B9J08_005016
A0A2H0ZCI0	A0A2H0ZCI0_CANAR	Uncharacterized protein	B9J08_005034 CA7LBN_003725
A0A2H0ZCI3	A0A2H0ZCI3_CANAR	Rab-GAP TBC domain-containing protein	B9J08_005035 CA7LBN_003724
A0A2H0ZCI4	A0A2H0ZCI4_CANAR	Protein FAF1	B9J08_005040
A0A2H0ZCI5	A0A2H0ZCI5_CANAR	Uncharacterized protein	B9J08_005041
A0A2H0ZCJ4	A0A2H0ZCJ4_CANAR	Jacalin-type lectin domain-containing protein	B9J08_005051 CA7LBN_003711
A0A2H0ZCJ5	A0A2H0ZCJ5_CANAR	Uncharacterized protein	B9J08_005045 CA7LBN_003717
A0A2H0ZCK0	A0A2H0ZCK0_CANAR	Eisosome protein SEG1	B9J08_005036
A0A2H0ZCK5	A0A2H0ZCK5_CANAR	RNase III domain-containing protein	B9J08_005060 CA7LBN_003703
A0A2H0ZCL0	A0A2H0ZCL0_CANAR	Uncharacterized protein	B9J08_005055
A0A2H0ZCL1	A0A2H0ZCL1_CANAR	Large ribosomal subunit protein mL46	B9J08_005046
A0A2H0ZCL7	A0A2H0ZCL7_CANAR	CST complex subunit Stn1 N-terminal domain-containing protein	B9J08_005068
A0A2H0ZCM1	A0A2H0ZCM1_CANAR	Cysteine-rich transmembrane CYSTM domain-containing protein	B9J08_005056
A0A2H0ZCM9	A0A2H0ZCM9_CANAR	Uncharacterized protein	B9J08_005080
A0A2H0ZCN2	A0A2H0ZCN2_CANAR	Uncharacterized protein	B9J08_005066
A0A2H0ZCN3	A0A2H0ZCN3_CANAR	Respiratory growth induced protein 1	B9J08_005075
A0A2H0ZCN8	A0A2H0ZCN8_CANAR	Peptide hydrolase (EC 3.4.-.-)	B9J08_005088 CA7LBN_003677
A0A2H0ZCP2	A0A2H0ZCP2_CANAR	Sulfhydryl oxidase (EC 1.8.3.2)	B9J08_005093
A0A2H0ZCP4	A0A2H0ZCP4_CANAR	Phosphoribulokinase/uridine kinase domain-containing protein	B9J08_005086
A0A2H0ZCP5	A0A2H0ZCP5_CANAR	Mitochondrial adapter protein MCP1 transmembrane domain-containing protein	B9J08_005096 CA7LBN_003672
A0A2H0ZCP8	A0A2H0ZCP8_CANAR	Mitochondrial fission process protein 1 (Mitochondrial 18 kDa protein)	B9J08_005100 CA7LBN_003668
A0A2H0ZCP9	A0A2H0ZCP9_CANAR	60S ribosomal protein L5	B9J08_005099
A0A2H0ZCQ1	A0A2H0ZCQ1_CANAR	Ubiquitin-like domain-containing protein	B9J08_005102 CA7LBN_003666
A0A2H0ZCQ2	A0A2H0ZCQ2_CANAR	Uncharacterized protein	B9J08_005103
A0A2H0ZCR4	A0A2H0ZCR4_CANAR	GLC7-interacting protein 3	B9J08_005098
A0A2H0ZCR5	A0A2H0ZCR5_CANAR	Response regulatory domain-containing protein	B9J08_005114
A0A2H0ZCR7	A0A2H0ZCR7_CANAR	DUF202 domain-containing protein	B9J08_005117
A0A2H0ZCS6	A0A2H0ZCS6_CANAR	Uncharacterized protein	B9J08_005118
A0A2H0ZCT7	A0A2H0ZCT7_CANAR	Arrestin-like N-terminal domain-containing protein	B9J08_005551
A0A2H0ZCU0	A0A2H0ZCU0_CANAR	Uncharacterized protein	B9J08_001303 CA7LBN_002808
A0A2H0ZCU6	A0A2H0ZCU6_CANAR	Phospholipid/glycerol acyltransferase domain-containing protein	B9J08_005143
A0A2H0ZCU8	A0A2H0ZCU8_CANAR	Mitochondrial outer membrane protein porin	B9J08_005138
A0A2H0ZCU9	A0A2H0ZCU9_CANAR	RRM domain-containing protein	B9J08_005151
A0A2H0ZCV0	A0A2H0ZCV0_CANAR	Uncharacterized protein	B9J08_005561
A0A2H0ZCV1	A0A2H0ZCV1_CANAR	60S ribosomal protein L2-A	B9J08_005150
A0A2H0ZCV5	A0A2H0ZCV5_CANAR	60S ribosomal protein L8	B9J08_005153
A0A2H0ZCV6	A0A2H0ZCV6_CANAR	Uncharacterized protein	B9J08_005154
A0A2H0ZCV7	A0A2H0ZCV7_CANAR	Uncharacterized protein	B9J08_005157
A0A2H0ZCV9	A0A2H0ZCV9_CANAR	Uncharacterized protein	B9J08_005148 CA7LBN_003626
A0A2H0ZCW0	A0A2H0ZCW0_CANAR	Transcription factor Iwr1 domain-containing protein	B9J08_004680 B9J08_005536
A0A2H0ZCW2	A0A2H0ZCW2_CANAR	Altered inheritance of mitochondria protein 18, mitochondrial	B9J08_005160 CA7LBN_003615
A0A2H0ZCW8	A0A2H0ZCW8_CANAR	Uncharacterized protein	B9J08_005167
A0A2H0ZCW9	A0A2H0ZCW9_CANAR	Uncharacterized protein	B9J08_005164
A0A2H0ZCX1	A0A2H0ZCX1_CANAR	Uncharacterized protein	B9J08_005171
A0A2H0ZCX2	A0A2H0ZCX2_CANAR	Complex 1 LYR protein domain-containing protein	B9J08_005170
A0A2H0ZCX6	A0A2H0ZCX6_CANAR	Uncharacterized protein	B9J08_005173 CA7LBN_003602
A0A2H0ZCX9	A0A2H0ZCX9_CANAR	N-acetyltransferase domain-containing protein	B9J08_005174 CA7LBN_003601
A0A2H0ZCY0	A0A2H0ZCY0_CANAR	Uncharacterized protein	B9J08_005182
A0A2H0ZCY1	A0A2H0ZCY1_CANAR	Alpha-ribazole phosphatase	B9J08_005177 CA7LBN_003599
A0A2H0ZCY2	A0A2H0ZCY2_CANAR	Mitochondrial carrier protein	B9J08_005181
A0A2H0ZCY3	A0A2H0ZCY3_CANAR	Uncharacterized protein	B9J08_005552
A0A2H0ZCY4	A0A2H0ZCY4_CANAR	Uncharacterized protein	B9J08_005183
A0A2H0ZCY6	A0A2H0ZCY6_CANAR	Uncharacterized protein	B9J08_005159
A0A2H0ZCY8	A0A2H0ZCY8_CANAR	Uncharacterized protein	B9J08_005178
A0A2H0ZCY9	A0A2H0ZCY9_CANAR	INO80 complex subunit B-like conserved region domain-containing protein	B9J08_005192 CA7LBN_003587
A0A2H0ZCZ1	A0A2H0ZCZ1_CANAR	Uncharacterized protein	B9J08_005185
A0A2H0ZCZ2	A0A2H0ZCZ2_CANAR	Uncharacterized protein	B9J08_005191
A0A2H0ZCZ4	A0A2H0ZCZ4_CANAR	Arrestin-related trafficking adapter 10	B9J08_005562 CA7LBN_004571
A0A2H0ZCZ6	A0A2H0ZCZ6_CANAR	J domain-containing protein	B9J08_005169 CA7LBN_003606
A0A2H0ZCZ7	A0A2H0ZCZ7_CANAR	Uncharacterized protein	B9J08_005194
A0A2H0ZCZ8	A0A2H0ZCZ8_CANAR	Uncharacterized protein	B9J08_005189
A0A2H0ZD02	A0A2H0ZD02_CANAR	Required for respiratory growth protein 9, mitochondrial	B9J08_005195
A0A2H0ZD03	A0A2H0ZD03_CANAR	Uncharacterized protein	B9J08_005198
A0A2H0ZD04	A0A2H0ZD04_CANAR	3-oxoacyl-[acyl-carrier-protein] reductase	B9J08_005537
A0A2H0ZD06	A0A2H0ZD06_CANAR	Partial AB-hydrolase lipase domain-containing protein	B9J08_005179 CA7LBN_003597
A0A2H0ZD08	A0A2H0ZD08_CANAR	Uncharacterized protein	B9J08_005199
A0A2H0ZD10	A0A2H0ZD10_CANAR	Cation diffusion facilitator family transporter	B9J08_005211
A0A2H0ZD16	A0A2H0ZD16_CANAR	Uncharacterized protein	B9J08_004101 CA7LBN_000002
A0A2H0ZD17	A0A2H0ZD17_CANAR	NLE domain-containing protein	B9J08_005214 CA7LBN_003573
A0A2H0ZD19	A0A2H0ZD19_CANAR	Pre-rRNA-processing protein RIX1 N-terminal domain-containing protein	B9J08_005222 CA7LBN_003567
