Entry	Gene Names	Protein names	Mass
A0A2H0ZK58	B9J08_002619 B9J08_00479	Methyltransferase type 11 domain-containing protein	38322
A0A2H0ZK59	B9J08_002621 CA7LBN_001235 CJI97_002675	Uncharacterized protein	27717
A0A2H0ZK60	B9J08_002631 B9J08_00491	DUF155 domain-containing protein	41954
A0A2H0ZK66	B9J08_002624 B9J08_00484	Uncharacterized protein	7485
A0A2H0ZK70	B9J08_002641 B9J08_00501	Uncharacterized protein	109827
A0A2H0ZK75	B9J08_004421 CA7LBN_004508	Zn(2)-C6 fungal-type domain-containing protein	48971
A0A2H0ZK78	B9J08_002642 B9J08_00502	Cytochrome c oxidase-assembly factor COX23, mitochondrial	13519
A0A2H0ZK82	B9J08_004460 CA7LBN_004547	SH3 domain-containing protein	32725
A0A2H0ZK83	B9J08_004431 B9J08_05185	60S ribosomal protein L2-A	27362
A0A2H0ZK87	B9J08_002650 CA7LBN_001215 CJI97_002703	Transcription activator GCR1-like domain-containing protein	83448
A0A2H0ZK89	B9J08_002645 B9J08_00505	Uncharacterized protein	24078
A0A2H0ZK90	B9J08_002648 B9J08_00508	Uncharacterized protein	12970
A0A2H0ZK91	B9J08_002662 CA7LBN_001205	DAGKc domain-containing protein	43440
A0A2H0ZK93	B9J08_004441 CA7LBN_004528 CJI97_004505	DUF1765-domain-containing protein	114432
A0A2H0ZK99	B9J08_002655 B9J08_00515	Uncharacterized protein	78225
A0A2H0ZKA0	B9J08_002659 CA7LBN_001208	Major facilitator superfamily (MFS) profile domain-containing protein	64505
A0A2H0ZKA1	B9J08_002663 CA7LBN_001204	Major facilitator superfamily (MFS) profile domain-containing protein	60431
A0A2H0ZKA3	B9J08_004451 B9J08_05205	Hyphally-regulated cell wall protein N-terminal domain-containing protein	71301
A0A2H0ZKA4	B9J08_002627 CA7LBN_001232 CJI97_002680 QG37_07214	D-xylulose reductase (Xylitol dehydrogenase)	38494
A0A2H0ZKA5	B9J08_004124 B9J08_04878	Glutamate 5-kinase	49222
A0A2H0ZKA7	B9J08_002656 B9J08_00516	Uncharacterized protein	35072
A0A2H0ZKB6	B9J08_002637 B9J08_00497	Uncharacterized protein	47846
A0A2H0ZKB7	B9J08_002667 CA7LBN_001200	Nucleoporin	213381
A0A2H0ZKC0	B9J08_002681	Uncharacterized protein	12752
A0A2H0ZKD0	B9J08_002686 B9J08_00545	Transcription factor domain-containing protein	82318
A0A2H0ZKD6	B9J08_002703 B9J08_00562	catechol O-methyltransferase (EC 2.1.1.6)	29653
A0A2H0ZKD7	B9J08_002657 B9J08_00517	Enoyl reductase (ER) domain-containing protein	38704
A0A2H0ZKD8	B9J08_002687 B9J08_00546	Zn(2)-C6 fungal-type domain-containing protein	83822
A0A2H0ZKD9	B9J08_002660 B9J08_00520	Major facilitator superfamily (MFS) profile domain-containing protein	70858
A0A2H0ZKE7	B9J08_002713 B9J08_00572	Peroxisomal membrane protein 4	26460
A0A2H0ZKF1	B9J08_002668 B9J08_00528	Cytochrome P450	59129
A0A2H0ZKF6	B9J08_002714 B9J08_00573	HTH La-type RNA-binding domain-containing protein	52239
A0A2H0ZKF8	B9J08_002708 B9J08_00567	Homoserine O-acetyltransferase	52388
A0A2H0ZKG1	B9J08_002678 B9J08_00538	NAD(P)-binding domain-containing protein	24070
A0A2H0ZKG3	B9J08_002680 CA7LBN_001191	Uncharacterized protein	102815
A0A2H0ZKG6	B9J08_002725 B9J08_00584	Stretch-activated cation channel Mid1	59824
A0A2H0ZKG8	B9J08_002723 B9J08_00582	PH domain-containing protein	29606
A0A2H0ZKG9	B9J08_004217 B9J08_04971	Uncharacterized protein	59089
A0A2H0ZKH7	B9J08_002735 B9J08_00594	Flo11 domain-containing protein	76482
A0A2H0ZKI6	B9J08_002698 B9J08_00557	Inhibitor of growth protein N-terminal histone-binding domain-containing protein	124636
A0A2H0ZKJ3	B9J08_002711 CA7LBN_001168 CJI97_002764	Uncharacterized protein	81654
A0A2H0ZKJ4	B9J08_002739 B9J08_00598	Uncharacterized protein	63373
A0A2H0ZKJ5	B9J08_002754 B9J08_00613	Ubiquitin-like domain-containing protein	78985
A0A2H0ZKJ7	B9J08_002709 CA7LBN_001170 CJI97_002762	Uncharacterized protein	33202
A0A2H0ZKJ9	B9J08_002755 B9J08_00614	Vps72/YL1 C-terminal domain-containing protein	49992
A0A2H0ZKK0	B9J08_002753 B9J08_00612	Uncharacterized protein	8846
A0A2H0ZKK2	B9J08_002751 CA7LBN_001137	BTB domain-containing protein	160196
A0A2H0ZKK7	B9J08_002758 B9J08_00617	PSP proline-rich domain-containing protein	59104
A0A2H0ZKL8	B9J08_002730 CA7LBN_001154 CJI97_002783	Uncharacterized protein	27294
A0A2H0ZKM3	B9J08_002773 B9J08_00632	Uncharacterized protein	37708
A0A2H0ZKN2	B9J08_002785 B9J08_00644	Transposase MuDR plant domain-containing protein	32663
A0A2H0ZKN5	B9J08_002781 CA7LBN_001113	AMP-dependent synthetase/ligase domain-containing protein	80644
A0A2H0ZKP3	B9J08_002795 B9J08_00654	Major facilitator superfamily (MFS) profile domain-containing protein	66944
A0A2H0ZKP6	B9J08_002791 B9J08_00650	2,3-diketo-5-methylthio-1-phosphopentane phosphatase	27340
A0A2H0ZKQ4	B9J08_002805 B9J08_00664	Uncharacterized protein	23109
A0A2H0ZKQ7	B9J08_002803 B9J08_00662	Uncharacterized protein	28099
A0A2H0ZKQ9	B9J08_002799 B9J08_00658	CBS domain-containing protein	20014
A0A2H0ZKR2	B9J08_002815 B9J08_00674	Ammonium transporter AmtB-like domain-containing protein	45203
A0A2H0ZKR4	B9J08_002816 B9J08_00675	Mitochondrial carrier protein	32290
A0A2H0ZKS3	B9J08_002782 CA7LBN_001112 CJI97_002837	Flavin reductase like domain-containing protein	30376
A0A2H0ZKS5	B9J08_002825 B9J08_00684	Uncharacterized protein	7392
A0A2H0ZKS8	B9J08_002824 CA7LBN_001084	DNA replication factor Cdt1 C-terminal domain-containing protein	32880
A0A2H0ZKT3	B9J08_002792 B9J08_00651	Protein kinase domain-containing protein	63074
A0A2H0ZKU3	B9J08_002839 CA7LBN_001072 CJI97_002895	Uncharacterized protein	49540
A0A2H0ZKU9	B9J08_002842 CA7LBN_001069	Eisosome protein 1	84350
A0A2H0ZKV0	B9J08_002844 CA7LBN_001067 CJI97_002900	Uncharacterized protein	52082
A0A2H0ZKV6	B9J08_002810 B9J08_00669	Sm domain-containing protein	9838
A0A2H0ZKX0	B9J08_002859 CA7LBN_001053 CJI97_002915	Uncharacterized protein	50007
A0A2H0ZKX7	B9J08_002865 B9J08_00724	RAVE complex protein Rav1 C-terminal domain-containing protein	154889
A0A2H0ZKY3	B9J08_002876 B9J08_00735	Calmodulin	16534
A0A2H0ZKY4	B9J08_002878 B9J08_00737	Phenazine biosynthesis protein PhzF family	30434
A0A2H0ZKY9	B9J08_002843 CA7LBN_001068	Uncharacterized protein	46573
A0A2H0ZKZ0	B9J08_002871 B9J08_00730	Uncharacterized protein	26207
A0A2H0ZKZ1	B9J08_002882 B9J08_00741	Phosphatidylethanolamine-binding protein	23554
A0A2H0ZKZ3	B9J08_002889 B9J08_00748	Endonuclease/exonuclease/phosphatase domain-containing protein	38654
A0A2H0ZKZ5	B9J08_002887 CA7LBN_001031	Uncharacterized protein	38661
A0A2H0ZKZ6	B9J08_002885 CA7LBN_001033 CJI97_002941 QG37_02259	Dihydroorotase, homodimeric type	39072
A0A2H0ZL01	B9J08_002592 B9J08_00452	Uncharacterized protein	13324
A0A2H0ZL02	B9J08_002897 CA7LBN_001024	DNA replication regulator Sld3 C-terminal domain-containing protein	89207
A0A2H0ZL06	B9J08_002861 CA7LBN_001051	Pre-mRNA-splicing factor RSE1	135165
A0A2H0ZL07	B9J08_002892 B9J08_00751	Methyltransferase type 11 domain-containing protein	35697
A0A2H0ZL16	B9J08_002905 CA7LBN_001018 CJI97_002979	ATPase expression protein 2, mitochondrial	72917
A0A2H0ZL17	B9J08_002612 CA7LBN_001244	Uncharacterized protein	59790
A0A2H0ZL21	B9J08_002902	Uncharacterized protein	24705
A0A2H0ZL26	B9J08_002622 B9J08_00482	Large ribosomal subunit protein uL30m	10290
A0A2H0ZL27	B9J08_002894 CA7LBN_001027	Uncharacterized protein	46135
A0A2H0ZL31	B9J08_002593 B9J08_00453	Uncharacterized protein	36303
A0A2H0ZL38	B9J08_002925 B9J08_00783	Uncharacterized protein	54442
A0A2H0ZL44	B9J08_002933 B9J08_00791	Uncharacterized protein	62516
A0A2H0ZL46	B9J08_002922 CA7LBN_001004 CJI97_002996	Uncharacterized protein	49642
A0A2H0ZL48	B9J08_002927 B9J08_00785	rRNA-processing protein FYV7	22405
A0A2H0ZL49	B9J08_002643 B9J08_00503	Glycine zipper 2TM domain-containing protein	19611
A0A2H0ZL50	B9J08_002613 CA7LBN_001243	BHLH domain-containing protein	47757
A0A2H0ZL51	B9J08_002939 B9J08_00797	Uncharacterized protein	63743
A0A2H0ZL57	B9J08_002938 B9J08_00796	Letm1 RBD domain-containing protein	47234
A0A2H0ZL58	B9J08_002946 B9J08_00804	SWR1-complex protein 3	89833
A0A2H0ZL60	B9J08_002623 B9J08_00483	Tubulin-specific chaperone D C-terminal domain-containing protein	119766
A0A2H0ZL61	B9J08_002950 CA7LBN_000984	Uncharacterized protein	46356
A0A2H0ZL63	B9J08_002949 CA7LBN_000985	Cell division control protein 14	30418
A0A2H0ZL64	B9J08_002954 B9J08_00812	Uncharacterized protein	64694
A0A2H0ZL66	B9J08_002934 B9J08_00792	37S ribosomal protein mrp10, mitochondrial	11261
A0A2H0ZL67	B9J08_002956 CA7LBN_000979	Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A	74094
A0A2H0ZL68	B9J08_002943 B9J08_00801	rRNA methyltransferase 1, mitochondrial	44491
A0A2H0ZL69	B9J08_002664 CA7LBN_001203	Nucleoprotein TPR/MLP1 domain-containing protein	211553
A0A2H0ZL72	B9J08_002916 B9J08_00774	Mtf2-like C-terminal domain-containing protein	50987
A0A2H0ZL73	B9J08_002959 B9J08_00817	Uncharacterized protein	13066
A0A2H0ZL75	B9J08_002958 B9J08_00816	Uncharacterized protein	35034
A0A2H0ZL79	B9J08_002674 B9J08_00534	Zn(2)-C6 fungal-type domain-containing protein	70366
A0A2H0ZL82	B9J08_002971 CA7LBN_000969 QG37_05093	3-oxo-5-alpha-steroid 4-dehydrogenase C-terminal domain-containing protein	36228
A0A2H0ZL83	B9J08_002976 B9J08_00834	DUF833-domain-containing protein	36403
A0A2H0ZL87	B9J08_002965 B9J08_00823	Amino acid permease/ SLC12A domain-containing protein	63087
A0A2H0ZL96	B9J08_002980 B9J08_00838	ATPase synthesis protein 25	68916
A0A2H0ZL98	B9J08_002694 B9J08_00553	Thiaminase-2/PQQC domain-containing protein	26683
A0A2H0ZLA2	B9J08_002991 B9J08_00849	DUF985 domain-containing protein	18018
A0A2H0ZLA3	B9J08_002996 B9J08_00854	Uncharacterized protein	25886
A0A2H0ZLA4	B9J08_002947 B9J08_00805	Uncharacterized protein	39989
A0A2H0ZLA6	B9J08_002990 CA7LBN_000952 QG37_05114	Sulfatase N-terminal domain-containing protein	63528
A0A2H0ZLA7	B9J08_002977 CA7LBN_000964	Protein kinase domain-containing protein	55811
A0A2H0ZLA8	B9J08_002985 CA7LBN_000956 CJI97_003056	Uncharacterized protein	73203
A0A2H0ZLB2	B9J08_003002 B9J08_00860	Uncharacterized protein	44545
A0A2H0ZLB3	B9J08_003006 CA7LBN_000941 QG37_05132	NFACT RNA-binding domain-containing protein	27277
A0A2H0ZLB6	B9J08_003000 B9J08_00858	Uncharacterized protein	73311
A0A2H0ZLB7	B9J08_002987 B9J08_00845	Anaphase-promoting complex subunit 4 WD40 domain-containing protein	67275
A0A2H0ZLC1	B9J08_003011 B9J08_00869	Uncharacterized protein	20643
A0A2H0ZLC2	B9J08_003012 CA7LBN_000938	Uncharacterized protein	27216
A0A2H0ZLC3	B9J08_003016 CA7LBN_000934	Beta-mannosyltransferase	81744
A0A2H0ZLC4	B9J08_002969 B9J08_00827	Small GTP-binding protein	24128
A0A2H0ZLC6	B9J08_003018 CA7LBN_000932 CJI97_003089	Elongator complex protein 6	29831
A0A2H0ZLC9	B9J08_002726 B9J08_00585	UspA domain-containing protein	78219
A0A2H0ZLD1	B9J08_003021 CA7LBN_000929	U3 small nucleolar RNA-associated protein 15 C-terminal domain-containing protein	55403
A0A2H0ZLD6	B9J08_003020 B9J08_00878	Major facilitator superfamily (MFS) profile domain-containing protein	49852
A0A2H0ZLD7	B9J08_003007 B9J08_00865	Rab-GAP TBC domain-containing protein	63481
A0A2H0ZLD8	B9J08_003015 B9J08_00873	AB hydrolase-1 domain-containing protein	40213
A0A2H0ZLE0	B9J08_003036 CA7LBN_000916	Major facilitator superfamily (MFS) profile domain-containing protein	56937
A0A2H0ZLE6	B9J08_003030 B9J08_00888	Glu-AdT subunit F	18557
A0A2H0ZLE8	B9J08_003025 B9J08_00883	Uncharacterized protein	45999
A0A2H0ZLE9	B9J08_003041 CA7LBN_000913 CJI97_003113	Uncharacterized protein	47742
A0A2H0ZLF5	B9J08_003042 B9J08_00900	Uncharacterized protein	52712
A0A2H0ZLF7	B9J08_003035 CA7LBN_000917 CJI97_003107	Rrp15p-domain-containing protein	26190
A0A2H0ZLG0	B9J08_003058 CA7LBN_000901 CJI97_003130	Uncharacterized protein	66147
A0A2H0ZLG4	B9J08_002727 CA7LBN_001156	Uncharacterized protein	54953
A0A2H0ZLG5	B9J08_003060 CA7LBN_000899	C2H2-type domain-containing protein	67734
A0A2H0ZLG7	B9J08_003037 B9J08_00895	Uncharacterized protein	39584
A0A2H0ZLH0	B9J08_003073 B9J08_00931	Uncharacterized protein	31472
A0A2H0ZLH1	B9J08_003067 B9J08_00925	WSC domain-containing protein	47279
A0A2H0ZLH2	B9J08_003065 CA7LBN_000897 CJI97_003137	Alcohol acetyltransferase	53223
A0A2H0ZLH5	B9J08_002766 CA7LBN_001125	Uncharacterized protein	149398
A0A2H0ZLH9	B9J08_003083 B9J08_00941	Aminodeoxychorismate lyase	32321
A0A2H0ZLI0	B9J08_003078 B9J08_00936	Hypoxanthine-guanine phosphoribosyltransferase	24566
A0A2H0ZLI3	B9J08_002747 B9J08_00606	Uncharacterized protein	26413
A0A2H0ZLI4	B9J08_003085 B9J08_00943	CRAL-TRIO domain-containing protein	41825
A0A2H0ZLI5	B9J08_002776 CA7LBN_001118	DDHD domain-containing protein	84315
A0A2H0ZLI8	B9J08_003070 CA7LBN_000893	Uncharacterized protein	38158
A0A2H0ZLI9	B9J08_003093 B9J08_00951	AP complex subunit sigma	17920
A0A2H0ZLJ3	B9J08_002757 B9J08_00616	Uncharacterized protein	10993
A0A2H0ZLJ4	B9J08_003095 B9J08_00953	RRM domain-containing protein	55758
A0A2H0ZLJ5	B9J08_002786 B9J08_00645	Ribosomal protein L7/L12	17761
A0A2H0ZLJ6	B9J08_003074 B9J08_00932	AB hydrolase-1 domain-containing protein	37594
A0A2H0ZLJ7	B9J08_003039 B9J08_00897	SRP9 domain-containing protein	17214
A0A2H0ZLK7	B9J08_002796 CA7LBN_001100 CJI97_002851	WHIM1 domain-containing protein	93607
A0A2H0ZLK9	B9J08_003116 CA7LBN_000860	PRMT5 arginine-N-methyltransferase domain-containing protein	54232
A0A2H0ZLL0	B9J08_003112 B9J08_00970	Uncharacterized protein	31077
A0A2H0ZLL1	B9J08_003110 B9J08_00968	Uncharacterized protein	7913
A0A2H0ZLL3	B9J08_002777 CA7LBN_001117	Uncharacterized protein	31707
A0A2H0ZLL5	B9J08_003063 CA7LBN_000898	Uncharacterized protein	54948
A0A2H0ZLM4	B9J08_003128 CA7LBN_000851	Uncharacterized protein	89379
A0A2H0ZLM5	B9J08_003106 CA7LBN_000867	EF-hand domain-containing protein	45315
A0A2H0ZLM8	B9J08_003136 B9J08_00994	Palmitoyl-protein thioesterase 1 (EC 3.1.2.22) (Palmitoyl-protein hydrolase 1)	37302
A0A2H0ZLM9	B9J08_002817 B9J08_00676	Uncharacterized protein	16088
A0A2H0ZLN2	B9J08_002797 B9J08_00656	DM2 domain-containing protein	53946
A0A2H0ZLN6	B9J08_003125 CA7LBN_000853 QG37_05277	Farnesyl pyrophosphate synthase	40568
A0A2H0ZLN9	B9J08_003142 CA7LBN_000840	RanBD1 domain-containing protein	36981
A0A2H0ZLP2	B9J08_003148 B9J08_01006	SCP domain-containing protein	34627
A0A2H0ZLP7	B9J08_003127 B9J08_00985	60S ribosomal protein L17-B	20958
A0A2H0ZLP8	B9J08_003156 B9J08_01014	Uncharacterized protein	80626
A0A2H0ZLQ0	B9J08_003151 B9J08_01009	SH3 domain-containing protein	108106
A0A2H0ZLQ3	B9J08_003109 B9J08_00967	Uncharacterized protein	52261
A0A2H0ZLQ4	B9J08_003145 B9J08_01003	DNA recombination and repair protein Rad51-like C-terminal domain-containing protein	24398
A0A2H0ZLQ6	B9J08_003137 B9J08_00995	Pre-mRNA-splicing factor SYF2	13798
A0A2H0ZLR0	B9J08_003165 CA7LBN_000822	Autophagy-related protein 18	64313
A0A2H0ZLR2	B9J08_003171 B9J08_01029	Metallo-beta-lactamase domain-containing protein	50409
A0A2H0ZLR7	B9J08_003179 B9J08_01037	HTH APSES-type domain-containing protein	56351
A0A2H0ZLR9	B9J08_003174 CA7LBN_000813	Alcohol dehydrogenase N-terminal domain-containing protein	74372
A0A2H0ZLS0	B9J08_003175 B9J08_01033	Uncharacterized protein	57305
A0A2H0ZLS2	B9J08_003129 CA7LBN_000850	Uncharacterized protein	44416
A0A2H0ZLS5	B9J08_003189 CA7LBN_000800 CJI97_003260	MutL C-terminal dimerisation domain-containing protein	68629
A0A2H0ZLS7	B9J08_003173 CA7LBN_000814	Lysosomal cobalamin transporter	71452
A0A2H0ZLS9	B9J08_003184 CA7LBN_000805	Uncharacterized protein	82059
A0A2H0ZLT1	B9J08_003191 CA7LBN_000798	Uncharacterized protein	42416
A0A2H0ZLT3	B9J08_003170 B9J08_01028	Protein MGR2	10963
A0A2H0ZLT8	B9J08_003195 CA7LBN_000794	Nitrogen regulatory protein areA GATA-like domain-containing protein	98792
A0A2H0ZLT9	B9J08_003194 B9J08_01052	Vacuolar membrane protein	34415
A0A2H0ZLU0	B9J08_003202 B9J08_01060	Major facilitator superfamily (MFS) profile domain-containing protein	59385
A0A2H0ZLU1	B9J08_003149 B9J08_01007	Uncharacterized protein	33474
A0A2H0ZLU5	B9J08_003188 B9J08_01046	Nuclear rim protein 1	45403
A0A2H0ZLU8	B9J08_003206 CA7LBN_000780	Uncharacterized protein	44850
A0A2H0ZLU9	B9J08_003212 B9J08_01073	Rap-GAP domain-containing protein	158060
A0A2H0ZLV4	B9J08_003204 CA7LBN_000782	Uncharacterized protein	53944
A0A2H0ZLW0	B9J08_003172 B9J08_01030	Protein GCN20	84780
A0A2H0ZLW3	B9J08_003214 B9J08_01075	Vacuolar protein sorting-associated protein 62	49801
A0A2H0ZLW5	B9J08_003209 B9J08_01070	RRM domain-containing protein	39456
A0A2H0ZLW7	B9J08_002869 B9J08_00728	Hyaluronan/mRNA-binding protein domain-containing protein	10693
A0A2H0ZLW8	B9J08_002900 B9J08_00759	Protein RMD9, mitochondrial	72449
A0A2H0ZLX2	B9J08_003211 CA7LBN_000775	SIS domain-containing protein	41102
A0A2H0ZLX4	B9J08_003237 B9J08_01098	Uncharacterized protein	32192
A0A2H0ZLX6	B9J08_003226 B9J08_01087	Cytochrome b5 heme-binding domain-containing protein	19812
A0A2H0ZLY2	B9J08_003223 B9J08_01084	Opaque-phase-specific protein OP4	37247
A0A2H0ZLY3	B9J08_003236 B9J08_01097	Bul1 N-terminal domain-containing protein	83709
A0A2H0ZLY4	B9J08_003247 B9J08_01108	Ribosome control protein 1 domain-containing protein	114717
A0A2H0ZLY5	B9J08_002891 B9J08_00750	Zn(2)-C6 fungal-type domain-containing protein	111343
A0A2H0ZLY7	B9J08_003203	Uncharacterized protein	17155
A0A2H0ZLY8	B9J08_002920 B9J08_00778	Glutaredoxin	21991
A0A2H0ZLZ2	B9J08_003233 CA7LBN_000756 CJI97_003308	Bul1 N-terminal domain-containing protein	85102
A0A2H0ZLZ3	B9J08_003246 B9J08_01107	Complex 1 LYR protein domain-containing protein	14831
A0A2H0ZLZ8	B9J08_003213 CA7LBN_000773	Amino acid permease/ SLC12A domain-containing protein	63457
A0A2H0ZLZ9	B9J08_003262 B9J08_01123	Small GTP-binding protein	25814
A0A2H0ZM04	B9J08_003267 B9J08_01128	Enoyl reductase (ER) domain-containing protein	40660
A0A2H0ZM05	B9J08_002911 B9J08_00769	EF-hand domain-containing protein	22204
A0A2H0ZM12	B9J08_003268 CA7LBN_000726 CJI97_003343 QG37_02015	Nad-binding protein	29386
A0A2H0ZM14	B9J08_003277 B9J08_01138	Anaphase-promoting complex subunit 4 WD40 domain-containing protein	29476
A0A2H0ZM18	B9J08_002951 B9J08_00809	Uncharacterized protein	27681
A0A2H0ZM24	B9J08_003287 CA7LBN_000707	Plus3 domain-containing protein	64261
A0A2H0ZM29	B9J08_002961 B9J08_00819	40S ribosomal protein S8	23143
A0A2H0ZM30	B9J08_003273 B9J08_01134	40S ribosomal protein S18-B	17007
A0A2H0ZM32	B9J08_003286 B9J08_01147	WW domain-containing protein	23244
A0A2H0ZM33	B9J08_002942 CA7LBN_000991 CJI97_003015	Amino acid transporter transmembrane domain-containing protein	64874
A0A2H0ZM34	B9J08_003297 CA7LBN_000697 CJI97_003372	Uncharacterized protein	42472
A0A2H0ZM38	B9J08_002973 CA7LBN_000968	Uncharacterized protein	38781
A0A2H0ZM39	B9J08_003302 CA7LBN_000692 CJI97_003377	RING-type domain-containing protein	52308
A0A2H0ZM40	B9J08_003283 B9J08_01144	Uncharacterized protein	53391
A0A2H0ZM42	B9J08_002952 B9J08_00810	Uncharacterized protein	48616
A0A2H0ZM44	B9J08_003291 B9J08_01152	CBM21 domain-containing protein	69018
A0A2H0ZM47	B9J08_003298 CA7LBN_000696	Uncharacterized protein	61538
A0A2H0ZM48	B9J08_002983 B9J08_00841	CP-type G domain-containing protein	42104
A0A2H0ZM49	B9J08_003312 CA7LBN_000683	PPIase cyclophilin-type domain-containing protein	39831
A0A2H0ZM54	B9J08_003301 CA7LBN_000693	Zn(2)-C6 fungal-type domain-containing protein	93921
A0A2H0ZM55	B9J08_003317 B9J08_01178	Uncharacterized protein	25432
A0A2H0ZM61	B9J08_003324 CA7LBN_000672 CJI97_003399	Phosphatidate cytidylyltransferase	35552
A0A2H0ZM63	B9J08_003316 CA7LBN_000679 CJI97_003391	Uncharacterized protein	36341
A0A2H0ZM64	B9J08_003327 B9J08_01188	tRNA modification GTPase TrmE	51591
A0A2H0ZM65	B9J08_003311 B9J08_01172	Uncharacterized protein	43399
A0A2H0ZM66	B9J08_003318 B9J08_01179	Uncharacterized protein	47114
A0A2H0ZM67	B9J08_003003 CA7LBN_000943	Uncharacterized protein	34465
A0A2H0ZM68	B9J08_003285 B9J08_01146	ACB domain-containing protein	9792
A0A2H0ZM69	B9J08_003332 B9J08_01193	Uncharacterized protein	12101
A0A2H0ZM70	B9J08_003313 B9J08_01174	60S ribosomal protein L4-A	39706
A0A2H0ZM71	B9J08_003334 B9J08_01195	Uncharacterized protein	28680
A0A2H0ZM73	B9J08_003326 B9J08_01187	Uncharacterized protein	32666
A0A2H0ZM77	B9J08_003295 CA7LBN_000699	Uncharacterized protein	45160
A0A2H0ZM80	B9J08_003342 B9J08_01203	AMMECR1 domain-containing protein	23012
A0A2H0ZM87	B9J08_003331 B9J08_01192	Ribosomal protein L16	25297
A0A2H0ZM89	B9J08_003352 CA7LBN_000650	Nodulin-like domain-containing protein	52306
A0A2H0ZM90	B9J08_003333 CA7LBN_000664	Uncharacterized protein	37069
A0A2H0ZM96	B9J08_003033 CA7LBN_000919	Uncharacterized protein	95133
A0A2H0ZM97	B9J08_003341 B9J08_01202	ZIP zinc/iron transport	40084
A0A2H0ZM99	B9J08_003364 B9J08_01225	Heat shock protein SSA2	69762
A0A2H0ZMA0	B9J08_003343 B9J08_01204	Uncharacterized protein	48573
A0A2H0ZMA3	B9J08_003014 CA7LBN_000936	Srp40 C-terminal domain-containing protein	43459
A0A2H0ZMA5	B9J08_003044 CA7LBN_000911 CJI97_003116	Transcription factor IIIC 90kDa subunit N-terminal domain-containing protein	81994
A0A2H0ZMA6	B9J08_003358 B9J08_01219	CinA C-terminal domain-containing protein	18975
A0A2H0ZMA7	B9J08_003351 B9J08_01212	CSN8/PSMD8/EIF3K domain-containing protein	31352
A0A2H0ZMB0	B9J08_003353 B9J08_01214	Methionyl-tRNA formyltransferase, mitochondrial (EC 2.1.2.9)	34925
A0A2H0ZMB3	B9J08_003024 CA7LBN_000926 CJI97_003095 QG37_05160	NmrA-like domain-containing protein	31585
A0A2H0ZMB5	B9J08_003370 B9J08_01231	N-acetylglucosamine-induced protein 1	25559
A0A2H0ZMB6	B9J08_003361 B9J08_01222	Small GTP-binding protein	21730
A0A2H0ZMB8	B9J08_003335 CA7LBN_000662 CJI97_003410	Vacuolar protein-sorting-associated protein 24	25375
A0A2H0ZMB9	B9J08_003384 B9J08_01245	Small ribosomal subunit protein bS18m	21299
A0A2H0ZMC0	B9J08_003386 CA7LBN_000620 CJI97_003461	UBC core domain-containing protein	40694
A0A2H0ZMC2	B9J08_003378 CA7LBN_000627	CTLH/CRA C-terminal to LisH motif domain-containing protein	60194
A0A2H0ZMC5	B9J08_003068 B9J08_00926	Central kinetochore subunit MCM21	35884
A0A2H0ZMC6	B9J08_003389 B9J08_01250	Uncharacterized protein	10302
A0A2H0ZMC8	B9J08_003373 B9J08_01234	Uncharacterized protein	35853
A0A2H0ZMC9	B9J08_003394 B9J08_01255	Uncharacterized protein	16628
A0A2H0ZMD0	B9J08_003375 B9J08_01236	F-box domain-containing protein	45692
