Gene Names	Accession	Entry	Protein names	Mass
CXQ85_002703	OG6_100582	A0A2V1AYN3	Uncharacterized protein	24674
CXQ85_002704	OG6_102309	A0A2V1AZ11	FACT complex subunit	115827
CXQ85_002705	OG6_102391	A0A2V1AXZ3	DNA primase large subunit	58911
CXQ85_002706	OG6_105118	A0A2V1B187	Uncharacterized protein	33793
CXQ85_002707	OG6_107787	A0A2V1AYR6	Purine permease	61140
CXQ85_002708	OG6_133175	A0A2V1B009	LicD/FKTN/FKRP nucleotidyltransferase domain-containing protein	97108
CXQ85_002709	OG6_118300	A0A2V1AYU9	BHLH domain-containing protein	29777
CXQ85_002710	OG6_104452	A0A2V1AYN9	Pyruvate decarboxylase	61669
CXQ85_002711	OG6_101840	A0A2V1AZP7	Iron-sulfur clusters transporter ATM1, mitochondrial (Iron-sulfur clusters transporter atm1, mitochondrial)	78698
CXQ85_002712	OG6_500301	A0A2V1AY20	Aminopeptidase (EC 3.4.11.-)	106534
CXQ85_002713	OG6_100884	A0A2V1AYP1	Altered inheritance of mitochondria protein 21	29529
CXQ85_002714	OG6_100396	A0A2V1AZ23	non-specific serine/threonine protein kinase (EC 2.7.11.1)	51748
CXQ85_002715	OG6_101974	A0A2V1AY05	tRNA pseudouridine(38-40) synthase	57766
CXQ85_002716	OG6_102224	A0A2V1B196	60S ribosome subunit biogenesis protein NIP7	20478
CXQ85_002717	OG6_104079	A0A2V1AYS3	Small ribosomal subunit protein mS29	51736
CXQ85_002718	OG6_123065	A0A2V1B018	ATP-dependent RNA helicase (EC 3.6.4.13)	64430
CXQ85_002719	OG6_102535	A0A2V1AYV8	NAD(+) diphosphatase (EC 3.6.1.22)	47676
CXQ85_002720	OG6_103957	A0A2V1AYQ0	GP-PDE domain-containing protein	45128
CXQ85_002721	OG6_102543	A0A2V1AZQ6	Pre-mRNA-processing protein 45	36191
CXQ85_002722	OG6_108356	A0A2V1AY30	WAC domain-containing protein	139357
CXQ85_002723	OG6_100245	A0A2V1AYP9	Enoyl reductase (ER) domain-containing protein	39345
CXQ85_002724	OG6_103736	A0A2V1AZ35	Ubiquinol-cytochrome c chaperone domain-containing protein	37841
CXQ85_002725	OG6_116901	A0A2V1AY17	N-acetyltransferase domain-containing protein	27861
CXQ85_002726	OG6_124924	A0A2V1B1A0	Major facilitator superfamily (MFS) profile domain-containing protein	68610
CXQ85_002727	OG6_102219	A0A2V1AYT8	Signal recognition particle subunit SRP72	73184
CXQ85_002728	OG6_500081	A0A2V1B026	Uncharacterized protein	25495
CXQ85_002729	OG6_101103	A0A2V1AYX2	Aminomethyltransferase (EC 2.1.2.10) (Glycine cleavage system T protein)	42956
CXQ85_002730	OG6_102827	A0A2V1AYR0	Serine/threonine-protein kinase Tel1 (EC 2.7.11.1)	359435
CXQ85_002731	OG6_112501	A0A2V1AZR5	RRM domain-containing protein	69391
CXQ85_002732	OG6_104533	A0A2V1AY40	t-SNARE coiled-coil homology domain-containing protein	27568
CXQ85_002733	OG6_153192	A0A2V1AYQ9	WSC domain-containing protein	40363
CXQ85_002734	OG6_500532	A0A2V1AZ44	Uncharacterized protein	15561
CXQ85_002735	OG6_100370	A0A2V1AY26	60S ribosomal protein L23-B	14508
CXQ85_002736	OG6_110583	A0A2V1B1A9	PH domain-containing protein	93486
CXQ85_002737	OG6_500000	A0A2V1AYU7	RING-type domain-containing protein	19004
CXQ85_002738	OG6_100360	A0A2V1B033	Bax inhibitor 1	29106
CXQ85_002739	OG6_101477	A0A2V1AYY1	AAA+ ATPase domain-containing protein	48202
CXQ85_002740	OG6_100096	A0A2V1AYT5	Thioredoxin	16742
CXQ85_002741	OG6_102938	A0A2V1AZS6	PUM-HD domain-containing protein	77319
CXQ85_002742	OG6_104283	A0A2V1AY50	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit	23371
CXQ85_002743	OG6_116997	A0A2V1AYR9	Endosomal/vacuolar adapter protein YPT35 (PX domain-containing protein YPT35) (Sorting nexin MVP1)	17889
CXQ85_002744	OG6_101104	A0A2V1AZ55	Thioredoxin reductase (EC 1.8.1.9)	36430
CXQ85_002745	OG6_102289	A0A2V1AY39	t-SNARE coiled-coil homology domain-containing protein	33123
CXQ85_002746	OG6_102166	A0A2V1B1B5	Probable cytosolic iron-sulfur protein assembly protein 1	43328
CXQ85_002747	OG6_103167	A0A2V1AYV4	Protein HIR	109135
CXQ85_002748	OG6_100687	A0A2V1B044	Casein kinase II subunit beta (CK II beta)	29409
CXQ85_002749	OG6_101334	A0A2V1AYZ0	tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase)	40940
CXQ85_002750	OG6r20_101364	A0A2V1AYU1	GATA-type domain-containing protein	86050
CXQ85_002752	OG6_101826	A0A2V1AZT1	Purine nucleoside phosphorylase (EC 2.4.2.1) (Inosine-guanosine phosphorylase)	33130
CXQ85_002753	OG6_101941	A0A2V1AY62	Protein transporter SEC13	32502
CXQ85_002754	OG6r20_102228	A0A2V1AYS5	Uncharacterized protein	22379
CXQ85_002755	OG6_100217	A0A2V1AZ67	Uncharacterized protein	131471
CXQ85_002756	OG6_103352	A0A2V1AY49	GST C-terminal domain-containing protein	39995
CXQ85_002757	OG6_108998	A0A2V1B1C4	C2H2-type domain-containing protein	47025
CXQ85_002758	OG6_101983	A0A2V1AYW7	DNA replication licensing factor MCM6 (EC 3.6.4.12)	103311
CXQ85_002759	OG6_100111	A0A2V1B051	Thioredoxin domain-containing protein	28384
CXQ85_002760	OG6_500036	A0A2V1AYZ8	Zn(2)-C6 fungal-type domain-containing protein	102283
CXQ85_002761	OG6_100483	A0A2V1AYW1	DNA repair protein RAD51 homolog	36773
CXQ85_002762	OG6_102719	A0A2V1AZU1	Uncharacterized protein	98745
CXQ85_002763	OG6_102129	A0A2V1AY71	N-acetyltransferase domain-containing protein	22591
CXQ85_002764	OG6r20_106985	A0A2V1AYT0	Interferon-related developmental regulator N-terminal domain-containing protein	63488
CXQ85_002765	OG6_111160	A0A2V1AZ77	Glycerol-1-phosphatase	25717
CXQ85_002766	OG6_137773	A0A2V1AY59	PH-response regulator protein palI/RIM9	37148
CXQ85_002767	OG6_105576	A0A2V1B1D0	TauD/TfdA-like domain-containing protein	45286
CXQ85_002768	OG6r20_102250	A0A2V1AYX9	ATPase expression protein 1	49535
CXQ85_002769	OG6_100474	A0A2V1B061	triacylglycerol lipase (EC 3.1.1.3)	84446
CXQ85_002770	OG6_103325	A0A2V1AZ07	Calcipressin	25497
CXQ85_002771	OG6_102551	A0A2V1AYW8	BRCT domain-containing protein	111562
CXQ85_002772	OG6_161761	A0A2V1AZV2	HSF-type DNA-binding domain-containing protein	72220
CXQ85_002773	OG6_113605	A0A2V1AY79	Copper-fist domain-containing protein	51159
CXQ85_002774	OG6_100414	A0A2V1AYU5	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	105594
CXQ85_002775	OG6_102775	A0A2V1AZ87	MoaB/Mog domain-containing protein	31739
CXQ85_002776	OG6_100222	A0A2V1AY69	Serine/threonine-protein phosphatase (EC 3.1.3.16)	63422
CXQ85_002777	OG6_100151	A0A2V1B1D8	ABC transporter domain-containing protein	166200
CXQ85_002778	OG6_101636	A0A2V1AYY9	Cyclin-domain-containing protein	47084
CXQ85_002779	OG6r20_115010	A0A2V1B073	5'-3' DNA helicase ZGRF1-like N-terminal domain-containing protein	29177
CXQ85_002780	OG6_100325	A0A2V1AZ19	Large ribosomal subunit protein uL5 C-terminal domain-containing protein	32829
CXQ85_002781	OG6_103111	A0A2V1AYY4	mRNA export factor GLE1 (Nucleoporin GLE1)	56177
CXQ85_002782	OG6_101478	A0A2V1AZW0	Sister chromatid cohesion protein	146599
CXQ85_002783	OG6_101957	A0A2V1AY90	non-specific serine/threonine protein kinase (EC 2.7.11.1)	94653
CXQ85_002784	OG6_103027	A0A2V1AYV1	R3H domain-containing protein	110657
CXQ85_002785	OG6_102991	A0A2V1AZ97	rRNA-processing protein UTP23	28670
CXQ85_002786	OG6_103317	A0A2V1AY82	DNA-directed RNA polymerase subunit	13453
CXQ85_002787	OG6_101312	A0A2V1B1E4	Deoxyhypusine hydroxylase (DOHH) (EC 1.14.99.29) (Deoxyhypusine dioxygenase) (Deoxyhypusine monooxygenase)	35335
CXQ85_002788	OG6_100235	A0A2V1AYZ9	T-complex protein 1 subunit epsilon (CCT-epsilon)	59847
CXQ85_002789	OG6_102024	A0A2V1B080	Actin-related protein 3	46412
CXQ85_002790	OG6_100794	A0A2V1AZ32	Serine/threonine-protein kinase TOR (EC 2.7.11.1)	277840
CXQ85_002791	OG6_102522	A0A2V1AYZ4	18S rRNA biogenesis protein RCL1	39908
CXQ85_002792	OG6_105779	A0A2V1AZW9	Transcription initiation factor TFIID subunit 4 (TBP-associated factor 4)	60869
CXQ85_002793	OG6_102273	A0A2V1AY98	Condensin complex subunit 1	132582
CXQ85_002794	OG6_101140	A0A2V1AYV5	Lysophospholipid acyltransferase	68394
CXQ85_002795	OG6_101310	A0A2V1AZH5	Ferrochelatase (EC 4.98.1.1)	43663
CXQ85_002796	OG6_221206	A0A2V1AY91	Mediator of RNA polymerase II transcription subunit 4 (Mediator complex subunit 4)	35079
CXQ85_002797	OG6_105065	A0A2V1B1F3	G-patch domain-containing protein	24294
CXQ85_002798	OG6_102296	A0A2V1AZ09	RRM domain-containing protein	51854
CXQ85_002799	OG6r20_101648	A0A2V1B089	Uncharacterized protein	12262
CXQ85_002800	OG6_105301	A0A2V1AZ43	Uncharacterized protein	21907
CXQ85_002801	OG6_101779	A0A2V1AZ04	Helicase SWR1	178131
CXQ85_002802	OG6_101449	A0A2V1AZX8	V-type proton ATPase subunit G	12685
CXQ85_002803	OG6_108000	A0A2V1AYA8	Aldehyde dehydrogenase domain-containing protein	66551
CXQ85_002804	OG6_102686	A0A2V1AYW6	Ribosome quality control complex subunit 1	77851
CXQ85_002805	OG6_110565	A0A2V1AZI4	Ribosome maturation protein SDO1/SBDS N-terminal domain-containing protein	11806
CXQ85_002807	OG6_129691	A0A2V1AYA0	Hyphally-regulated cell wall protein N-terminal domain-containing protein	71322
CXQ85_002808	OG6_103886	A0A2V1B1F9	glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase)	80813
CXQ85_002809	OG6_119694	A0A2V1AZ17	PIN domain-containing protein	108879
CXQ85_002810	OG6r20_102748	A0A2V1B098	Uncharacterized protein	27667
CXQ85_002811	OG6_106381	A0A2V1AZ52	Phosphoribulokinase/uridine kinase domain-containing protein	24341
CXQ85_002812	OG6_101984	A0A2V1AZ14	coproporphyrinogen oxidase (EC 1.3.3.3)	36845
CXQ85_002813	OG6_101780	A0A2V1AZY7	Magnesium transporter ALR2	82071
CXQ85_002814	OG6_103057	A0A2V1AYB8	Kri1-like C-terminal domain-containing protein	65239
CXQ85_002815	OG6r20_102781	A0A2V1AYX5	Uncharacterized protein	86777
CXQ85_002816	OG6r20_102227	A0A2V1AZJ3	Mitochondrial group I intron splicing factor CCM1	87484
CXQ85_002817	OG6_102349	A0A2V1AYB0	RRM domain-containing protein	37415
CXQ85_002818	OG6r20_115702	A0A2V1B1G7	Uncharacterized protein	37868
CXQ85_002819	OG6_100542	A0A2V1AZ27	Cytochrome b5 heme-binding domain-containing protein	16706
CXQ85_002820	OG6_165800	A0A2V1B0A6	Uncharacterized protein	123206
CXQ85_002821	OG6_102842	A0A2V1AZ59	Glutamine amidotransferase domain-containing protein	31912
CXQ85_002822	OG6_100130	A0A2V1AZ24	Protein URE2	36035
CXQ85_002823	OG6_100245	A0A2V1AZZ7	Enoyl reductase (ER) domain-containing protein	38045
CXQ85_002824	OG6_101297	A0A2V1AYC8	NFACT RNA-binding domain-containing protein	117146
CXQ85_002825	OG6_101879	A0A2V1AYY6	NAD-dependent protein deacetylase (EC 2.3.1.286)	38969
CXQ85_002826	OG6_121376	A0A2V1AZK4	25S rRNA (Uridine(2843)-N(3))-methyltransferase	33901
CXQ85_002827	OG6_102131	A0A2V1AYC3	DUF726-domain-containing protein	104265
CXQ85_002828	OG6_101233	A0A2V1B1H3	phenylalanine--tRNA ligase (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit)	66585
CXQ85_002829	OG6_101252	A0A2V1AZ37	Uncharacterized protein	22890
CXQ85_002830	OG6_103564	A0A2V1B0B2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	15657
CXQ85_002831	OG6_538604	A0A2V1AZ69	WW domain-containing protein	23140
CXQ85_002832	OG6r20_115401	A0A2V1AZ33	Uncharacterized protein	43667
CXQ85_002833	OG6_115952	A0A2V1B008	Uncharacterized protein	46639
CXQ85_002834	OG6r20_106130	A0A2V1AYE0	Globin domain-containing protein	88599
CXQ85_002835	OG6_102585	A0A2V1AYZ6	Cation diffusion facilitator family transporter	42028
CXQ85_002836	OG6_159662	A0A2V1AZL5	Enhancer of mRNA-decapping protein 1	32830
CXQ85_002837	OG6_100747	A0A2V1AYD8	Zinc/iron permease	54018
CXQ85_002838	OG6_137800	A0A2V1B1I0	Uncharacterized protein	51514
CXQ85_002839	OG6_103286	A0A2V1AZ46	Mitochondrial outer membrane transport complex Sam37/metaxin N-terminal domain-containing protein	39682
CXQ85_002840	OG6_102277	A0A2V1B0C2	mRNA 3'-end-processing protein RNA14	85251
CXQ85_002841	OG6r20_109190	A0A2V1AZ79	Uncharacterized protein	55541
CXQ85_002842	OG6_122928	A0A2V1AZ40	rRNA adenine N(6)-methyltransferase (EC 2.1.1.-)	38676
CXQ85_002843	OG6_103038	A0A2V1B016	Uncharacterized protein	18626
CXQ85_002844	OG6_101122	A0A2V1AYE9	Transcription regulatory protein SNF2	188205
CXQ85_002845	OG6_500181	A0A2V1AZ06	PIN domain-containing protein	42290
CXQ85_002846	OG6_108099	A0A2V1AZM6	Septin-type G domain-containing protein	53228
CXQ85_002847	OG6r20_101800	A0A2V1AYE7	Uncharacterized protein	123410
CXQ85_002848	OG6r20_101644	A0A2V1B1I7	Uncharacterized protein	96197
CXQ85_002849	OG6r20_100795	A0A2V1AZ57	F-box domain-containing protein	68319
CXQ85_002850	OG6_108957	A0A2V1B0D2	mRNA stability protein	13205
CXQ85_002851	OG6_104820	A0A2V1AZ88	Uncharacterized protein	18061
CXQ85_002852	OG6_118296	A0A2V1AZ49	NADH-ubiquinone oxidoreductase 21.3 kDa subunit	21911
CXQ85_002853	OG6_105282	A0A2V1B028	Uncharacterized protein	34955
CXQ85_002854	OG6_108834	A0A2V1AYF9	WLM domain-containing protein	45804
CXQ85_002855	OG6_102838	A0A2V1AZ16	Hydroxyethylthiazole kinase	54507
CXQ85_002856	OG6_222587	A0A2V1AZN5	Alcohol acetyltransferase	52998
CXQ85_002857	OG6_101016	A0A2V1AYG0	fumarate hydratase (EC 4.2.1.2)	52258
CXQ85_002858	OG6r20_101359	A0A2V1B1J3	ATPase expression protein 2, mitochondrial	80442
CXQ85_002859	OG6_102113	A0A2V1AZ66	Rad4 beta-hairpin domain-containing protein	117869
CXQ85_002860	OG6_127207	A0A2V1B0E1	Histone transcription regulator 3 homolog	243408
CXQ85_002862	OG6_114945	A0A2V1AZ98	Major facilitator superfamily (MFS) profile domain-containing protein	63842
CXQ85_002863	OG6r20_102001	A0A2V1AZ61	Uncharacterized protein	65693
CXQ85_002864	OG6_115847	A0A2V1B038	Uncharacterized protein	109852
CXQ85_002865	OG6_105038	A0A2V1AYG8	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	85967
CXQ85_002866	OG6_103741	A0A2V1AZ26	DHHA2 domain-containing protein	44118
CXQ85_002867	OG6_106444	A0A2V1AZP5	Ubiquitin-conjugating enzyme E2-binding protein	35357
CXQ85_002868	OG6r20_105300	A0A2V1AYH0	Uncharacterized protein	34876
CXQ85_002869	OG6_104368	A0A2V1B1K1	Chromosome segregation in meiosis protein 3 domain-containing protein	29366
CXQ85_002870	OG6r20_309520	A0A2V1AZ74	GAF domain-containing protein	33979
CXQ85_002871	OG6_102002	A0A2V1B0F1	VWFA domain-containing protein	29478
CXQ85_002872	OG6r20_103492	A0A2V1AZA7	Borealin N-terminal domain-containing protein	13191
CXQ85_002873	OG6_103271	A0A2V1AZ68	Flavodoxin-like domain-containing protein	157806
CXQ85_002874	OG6r20_169544	A0A2V1B047	SPX domain-containing protein	97039
CXQ85_002875	OG6r20_102004	A0A2V1AYH8	Uncharacterized protein	27984
CXQ85_002876	OG6_100218	A0A2V1AZ36	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)	35256
CXQ85_002877	OG6_101353	A0A2V1AZQ3	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	86575
CXQ85_002878	OG6_101909	A0A2V1AYI1	FeS cluster biogenesis domain-containing protein	22254
CXQ85_002879	OG6_101100	A0A2V1B1K6	Phosphatase PP2A regulatory subunit A/Splicing factor 3B subunit 1-like HEAT repeat domain-containing protein	68462
CXQ85_002880	OG6_104655	A0A2V1AZ83	Phosphoglycerate mutase	37363
CXQ85_002881	OG6_181392	A0A2V1B0F9	Zn(2)-C6 fungal-type domain-containing protein	48807
CXQ85_002883	OG6r20_102238	A0A2V1AZB5	Uncharacterized protein	17670
CXQ85_002884	OG6r20_101994	A0A2V1AZ78	Uncharacterized protein	50616
CXQ85_002885	OG6_102426	A0A2V1B056	ATP-dependent DNA helicase II subunit 1 (EC 3.6.4.12) (ATP-dependent DNA helicase II subunit Ku70)	83608
CXQ85_002886	OG6_102766	A0A2V1AYI8	AP complex subunit sigma	14433
CXQ85_002887	OG6_100714	A0A2V1AZ45	dTMP kinase (EC 2.7.4.9)	23677
CXQ85_002888	OG6_222563	A0A2V1AZR3	Ketopantoate reductase C-terminal domain-containing protein	106465
CXQ85_002889	OG6_115066	A0A2V1AYJ1	MICOS complex subunit	23390
CXQ85_002890	OG6_100466	A0A2V1B1L5	Amino acid transporter transmembrane domain-containing protein	70405
CXQ85_002891	OG6_500418	A0A2V1AZ92	Uncharacterized protein	12399
CXQ85_002892	OG6_100627	A0A2V1B0G7	Eukaryotic translation initiation factor 4E	24202
CXQ85_002893	OG6_101827	A0A2V1AZC4	Serine aminopeptidase S33 domain-containing protein	33942
CXQ85_002894	OG6_104440	A0A2V1AZ89	Uncharacterized protein	122203
CXQ85_002895	OG6_102987	A0A2V1B068	DNA replication complex GINS protein SLD5	27241
CXQ85_002896	OG6_101571	A0A2V1AYJ9	Dynein intermediate chain	58305
CXQ85_002897	OG6_103388	A0A2V1AZ54	Rad21/Rec8-like protein N-terminal domain-containing protein	56786
CXQ85_002898	OG6_124641	A0A2V1AZS4	Mediator of RNA polymerase II transcription subunit 21	31862
CXQ85_002899	OG6_101225	A0A2V1AYK1	ATP synthase subunit delta, mitochondrial (F-ATPase delta subunit)	17347
CXQ85_002900	OG6_123089	A0A2V1B1L9	Large ribosomal subunit protein mL59 domain-containing protein	18870
CXQ85_002901	OG6_102452	A0A2V1AZA2	Sm domain-containing protein	12589
CXQ85_002902	OG6_101672	A0A2V1B0H9	Derlin	37049
CXQ85_002903	OG6_105919	A0A2V1AZD2	Calcium/proton exchanger	113884
CXQ85_002904	OG6_100402	A0A2V1AZA0	Glycosyl hydrolase family 13 catalytic domain-containing protein	66131
CXQ85_002905	OG6_100210	A0A2V1B075	DNA-directed RNA polymerase subunit (EC 2.7.7.6)	195578
CXQ85_002906	OG6_120119	A0A2V1AYK9	Ribosomal protein L1	31659
CXQ85_002907	OG6_100321	A0A2V1AZ64	Replication factor C subunit 4	36230
CXQ85_002908	OG6_101848	A0A2V1AZT4	Vps52/Sac2 family protein	70533
CXQ85_002909	OG6_110381	A0A2V1AYL1	DNA 3'-5' helicase (EC 5.6.2.4)	93273
CXQ85_002910	OG6_110728	A0A2V1B1M8	CID domain-containing protein	51985
CXQ85_002911	OG6r20_140779	A0A2V1AZB0	Monopolin complex subunit Csm1/Pcs1 C-terminal domain-containing protein	36700
CXQ85_002912	OG6_134529	A0A2V1B0J0	Zinc finger C2H2 LYAR-type domain-containing protein	17361
CXQ85_002913	OG6_106785	A0A2V1AZD9	Cytochrome c oxidase assembly protein COX16, mitochondrial (Cytochrome c oxidase assembly protein cox16, mitochondrial)	15569
CXQ85_002914	OG6_108387	A0A2V1AZA8	Transcriptional repressor Tup1 N-terminal domain-containing protein	66954
CXQ85_002915	OG6_102327	A0A2V1B088	Diphosphomevalonate decarboxylase	66856
CXQ85_002916	OG6_117001	A0A2V1AYL9	Peroxin/Ferlin domain-containing protein	48372
CXQ85_002917	OG6_114910	A0A2V1AZ76	BZIP domain-containing protein	40342
CXQ85_002918	OG6_102087	A0A2V1AZU5	CCT-theta	60247
CXQ85_002919	OG6_105178	A0A2V1AYM1	N-(5'-phosphoribosyl)anthranilate isomerase (EC 5.3.1.24)	28267
CXQ85_002920	OG6_102035	A0A2V1B1N2	Vps53 N-terminal domain-containing protein	92116
CXQ85_002921	OG6_107531	A0A2V1AZB9	Uncharacterized protein	119517
CXQ85_002922	OG6_129116	A0A2V1B0J9	pH-response regulator protein palF/RIM8	84324
CXQ85_002923	OG6_102437	A0A2V1AZE8	RRM domain-containing protein	48616
CXQ85_002924	OG6_110817	A0A2V1AZB8	2-isopropylmalate synthase (EC 2.3.3.13)	65645
CXQ85_002925	OG6_100793	A0A2V1B099	60S ribosomal protein L16-B	22579
CXQ85_002926	OG6_118274	A0A2V1AYN1	Aldehyde dehydrogenase domain-containing protein	47394
CXQ85_002927	OG6_108836	A0A2V1AZ86	DUF676 domain-containing protein	39658
CXQ85_002928	OG6_102655	A0A2V1AZV5	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial (EC 1.14.13.-)	52104
CXQ85_002929	OG6_132519	A0A2V1AYN4	Uncharacterized protein	28262
CXQ85_002930	OG6_103939	A0A2V1B1P1	DNA-directed RNA polymerase I subunit RPA49	45670
CXQ85_002931	OG6_104505	A0A2V1AZC8	J domain-containing protein	12797
CXQ85_002932	OG6_130005	A0A2V1B0K7	AB hydrolase-1 domain-containing protein	74749
CXQ85_002933	OG6_166201	A0A2V1AZF7	Zn(2)-C6 fungal-type domain-containing protein	55913
CXQ85_002934	OG6_100384	A0A2V1AZC7	AAA+ ATPase domain-containing protein	104951
CXQ85_002935	OG6_115041	A0A2V1B0A9	Chromatin structure-remodeling complex subunit RSC7	50328
CXQ85_002936	OG6_111133	A0A2V1AYP4	C2H2-type domain-containing protein	57960
CXQ85_002937	OG6r20_167149	A0A2V1AZ96	Uncharacterized protein	74996
CXQ85_002938	OG6_100408	A0A2V1AZW4	AB hydrolase-1 domain-containing protein	52907
CXQ85_002939	OG6_106303	A0A2V1AYP3	Superoxide dismutase copper/zinc binding domain-containing protein	20623
CXQ85_002940	OG6_140564	A0A2V1B1P8	OPT family small oligopeptide transporter	99982
CXQ85_002941	OG6_101248	A0A2V1AZD6	Amidase domain-containing protein	60076
CXQ85_002942	OG6_102078	A0A2V1B0L9	Endonuclease (EC 3.1.30.-)	36060
CXQ85_002943	OG6_101866	A0A2V1AZG7	Fatty acid synthase subunit beta (EC 2.3.1.86) [Includes: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9); [Acyl-carrier-protein] acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] malonyltransferase (EC 2.3.1.39); S-acyl fatty acid synthase thioesterase (EC 3.1.2.14)]	227864
CXQ85_002944	OG6_101402	A0A2V1AZD8	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase (EC 2.7.4.24)	129470
CXQ85_002945	OG6_118316	A0A2V1B0B9	ribose-phosphate diphosphokinase (EC 2.7.6.1)	44122
CXQ85_002946	OG6_104590	A0A2V1AYQ1	SRR1-like domain-containing protein	37090
CXQ85_002947	OG6_111996	A0A2V1AZA5	Transcription factor	55419
CXQ85_002948	OG6_100592	A0A2V1AZX5	Glucosidase II subunit alpha	106374
CXQ85_002949	OG6_113897	A0A2V1AYQ3	E3 ubiquitin protein ligase (EC 2.3.2.27)	76252
CXQ85_002950	OG6_100249	A0A2V1B1Q4	Bromodomain-containing factor 1	70810
CXQ85_002951	OG6_104072	A0A2V1AZE5	tRNA-dihydrouridine synthase (EC 1.3.1.-)	38827
CXQ85_002952	OG6_101113	A0A2V1B0M7	Structural maintenance of chromosomes protein	153936
CXQ85_002953	OG6_123035	A0A2V1AZH7	DNA-directed RNA polymerase I subunit RPA14	26486
CXQ85_002954	OG6_102992	A0A2V1AZE7	Ribosomal protein L34	13050
CXQ85_002955	OG6_110173	A0A2V1B0D0	Protein CSF1	338702
CXQ85_002956	OG6r20_101807	A0A2V1AYR4	Uncharacterized protein	30229
CXQ85_002957	OG6_120853	A0A2V1AZB6	Chaperone DnaJ	50128
CXQ85_002959	OG6_100500	A0A2V1AZY6	Cofilin (Actin-depolymerizing factor 1)	38728
CXQ85_002960	OG6_116115	A0A2V1AYR2	HTH CENPB-type domain-containing protein	49311
CXQ85_002961	OG6r20_119437	A0A2V1B1R4	4Fe-4S ferredoxin-type domain-containing protein	11478
CXQ85_002962	OG6_494941	A0A2V1AZF5	Uncharacterized protein	82660
CXQ85_002963	OG6_105441	A0A2V1B0N2	Allantoicase	38188
CXQ85_002964	OG6_103791	A0A2V1AZI7	FAM86 N-terminal domain-containing protein	46587
CXQ85_002965	OG6r20_107977	A0A2V1AZF6	Uncharacterized protein	13691
CXQ85_002966	OG6_102947	A0A2V1B0E0	Trafficking protein particle complex subunit	18640
CXQ85_002967	OG6_205300	A0A2V1AYT4	Major facilitator superfamily (MFS) profile domain-containing protein	55686
