Gene Names	Accession	Entry	Protein names	Mass
B9J08_003545	OG6_104238	A0A2H0ZMW7	HTH TFE/IIEalpha-type domain-containing protein	41105
B9J08_003546	OG6_110138	A0A2H0ZTE3	Fork-head domain-containing protein	60431
B9J08_003547	OG6_102341	A0A5C1DPA1	G10 protein	17483
B9J08_003550	OG6r20_105287	A0A2H0ZMT8	Flo11 domain-containing protein	46131
B9J08_003551	OG6_155214	A0A2H0ZNP5	Uncharacterized protein	78860
B9J08_003552	OG6_111529	A0A2H0ZNR2	FAD-binding FR-type domain-containing protein	122715
B9J08_003553	OG6_100306	A0A2H0ZTA1	D-lactate dehydrogenase (cytochrome) (EC 1.1.2.4)	64704
B9J08_003554	OG6_104604	A0A2H0ZTG2	Vps72/YL1 C-terminal domain-containing protein	15148
B9J08_003555	OG6_103373	A0A2H0ZUQ8	Trafficking protein particle complex subunit	18140
B9J08_003556	OG6r20_107980	A0A2H0ZMT2	DUF4045 domain-containing protein	68509
B9J08_003557	OG6_139701	A0A2H0ZMX8	BAG domain-containing protein	23006
B9J08_003558	OG6_112856	A0A2H0ZMT5	Dopa 4,5-dioxygenase	19062
B9J08_003559	OG6_102152	A0A2H0ZMU2	J domain-containing protein	54720
B9J08_003560	OG6_104516	A0A2H0ZTD5	S5 DRBM domain-containing protein	36478
B9J08_003561	OG6_104486	A0A2H0ZNQ4	Glycerophosphocholine acyltransferase 1	53646
B9J08_003562	OG6_113929	A0A2H0ZTC3	RRM domain-containing protein	41927
B9J08_003563	OG6_100245	A0A2H0ZMV2	alcohol dehydrogenase (EC 1.1.1.1)	40168
B9J08_003564	OG6_100282	A0A2H0ZMT9	Uncharacterized protein	99845
B9J08_003567	OG6_171097	A0A2H0ZMW8	BTB domain-containing protein	167335
B9J08_003568	OG6_100072	A0A2H0ZMU3	NADP-dependent oxidoreductase domain-containing protein	32523
B9J08_003569	OG6_101136	A0A2H0ZTC4	Maltose/galactoside acetyltransferase domain-containing protein	25693
B9J08_003570	OG6_102338	A0A2H0ZMU5	Protein YIP	32494
B9J08_003571	OG6_111632	A0A2H0ZMV1	Peptidase A1 domain-containing protein	46874
B9J08_003572	OG6_113480	A0A2H0ZMV6	Vanadate resistance protein	53134
B9J08_003573	OG6_100912	A0A2H0ZNR0	Phosphoglucomutase	70496
B9J08_003574	OG6_102145	A0A2H0ZNT0	Pre-mRNA-processing factor 19 (EC 2.3.2.27)	55894
B9J08_003575	OG6_152955	A0A2H0ZMW5	Uncharacterized protein	46576
B9J08_003576	OG6_102037	A0A2H0ZMU9	RNA polymerase II subunit A C-terminal domain phosphatase (EC 3.1.3.16)	93554
B9J08_003577	OG6_104008	A0A2H0ZMX7	Transcription initiation factor TFIID subunit 8	75227
B9J08_003578	OG6_100933	A0A2H0ZMV3	UV excision repair protein Rad23	36849
B9J08_003579	OG6_135290	A0A2H0ZMZ8	GATA-type domain-containing protein	52899
B9J08_003580	OG6_500004	A0A2H0ZMV4	mRNA transport regulator MTR2	21188
B9J08_003581	OG6_111211	A0A2H0ZTF5	Putative 5'-nucleotidase C-terminal domain-containing protein	68190
B9J08_003582	OG6_100732	A0A2H0ZMW6	40S ribosomal protein S4	29615
B9J08_003583	OG6_101755	A0A2H0ZNR8	Rab-GAP TBC domain-containing protein	75640
B9J08_003584	OG6r20_103091	A0A2H0ZNU1	Uncharacterized protein	52111
B9J08_003585	OG6_181392	A0A2H0ZTD6	Zn(2)-C6 fungal-type domain-containing protein	34938
B9J08_003586	OG6_100352	A0A2H0ZMV9	DNA 3'-5' helicase (EC 5.6.2.4)	151180
B9J08_003587	OG6_101179	A0A2H0ZMY7	C3H1-type domain-containing protein	36623
B9J08_003588	OG6_104246	A0A2H0ZMW3	HIT-type domain-containing protein	26098
B9J08_003589	OG6_102176	A0A2H0ZN08	Protein STU1	299436
B9J08_003590	OG6_111549	A0A2H0ZMW4	C2H2-type domain-containing protein	55146
B9J08_003591	OG6r20_112584	A0A2H0ZMX1	Flo11 domain-containing protein	39307
B9J08_003592	OG6_105311	A0A2H0ZMX6	RRM domain-containing protein	50496
B9J08_003593	OG6_102889	A0A2H0ZTQ7	MPN domain-containing protein	57021
B9J08_003594	OG6_500427	A0A2H0ZNV1	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	75721
B9J08_003595	OG6_100480	A0A2H0ZTE4	Yippee domain-containing protein	24816
B9J08_003596	OG6_101227	A0A2H0ZTK4	Ribosomal protein uL22	32935
B9J08_003597	OG6_119811	A0A2H0ZMZ9	Uncharacterized protein	9952
B9J08_003598	OG6_112508	A0A2H0ZMX2	Shr3 amino acid permease chaperone	25598
B9J08_003599	OG6_100633	A0A2H0ZN21	Small GTP-binding protein	24363
B9J08_003600	OG6_108498	A0A2H0ZMX3	RRM domain-containing protein	28207
B9J08_003601	OG6r20_109183	A0A2H0ZTH4	Uncharacterized protein	18249
B9J08_003602	OG6_103008	A0A2H0ZMY6	Pre-rRNA-processing protein IPI3	53429
B9J08_003603	OG6_136665	A0A2H0ZTR5	Ketoreductase (KR) domain-containing protein	50995
B9J08_003604	OG6_113602	A0A2H0ZNW3	non-specific serine/threonine protein kinase (EC 2.7.11.1)	88567
B9J08_003605	OG6_100842	A0A2H0ZTF1	Ribosomal protein L11	15436
B9J08_003606	OG6r20_107981	A0A2H0ZTL2	Mid2 domain-containing protein	29862
B9J08_003607	OG6_100908	A0A2H0ZN09	Uncharacterized protein	37174
B9J08_003608	OG6_102242	A0A2H0ZUZ1	Uncharacterized protein	54493
B9J08_003609	OG6_101195	A0A2H0ZN30	Glycine cleavage system P protein (EC 1.4.4.2)	113176
B9J08_003610	OG6_100227	A0A2H0ZIS9	Elongation factor 1-alpha	50031
B9J08_003611	OG6_106150	A0A2H0ZMZ0	CBS domain-containing protein	57066
B9J08_003612	OG6_100468	A0A2H0ZMZ6	Acyl-CoA desaturase (EC 1.14.19.1)	54704
B9J08_003613	OG6_103563	A0A2H0ZNU7	Sorting nexin-3	19082
B9J08_003614	OG6_100245	A0A2H0ZNX1	alcohol dehydrogenase (EC 1.1.1.1)	36594
B9J08_003615	OG6_100329	A0A2H0ZN06	Transketolase (EC 2.2.1.1)	73799
B9J08_003616	OG6_221505	A0A2H0ZMZ1	Membrane anchor Opy2 N-terminal domain-containing protein	43428
B9J08_003617	OG6_101346	A0A2H0ZUW8	General negative regulator of transcription subunit	68505
B9J08_003618	OG6_101411	A0A2H0ZMZ5	Phosphotyrosine protein phosphatase I domain-containing protein	18613
B9J08_003619	OG6r20_103995	A0A2H0ZN41	Mediator of RNA polymerase II transcription subunit 15	128504
B9J08_003620	OG6_102330	A0A2H0ZMZ4	Small-subunit processome Utp12 domain-containing protein	109330
B9J08_003621	OG6_108039	A0A2H0ZN00	Lysophospholipase (EC 3.1.1.5)	78304
B9J08_003622	OG6_100908	A0A2H0ZN05	SHSP domain-containing protein	70174
B9J08_003623	OG6_100168	A0A2H0ZNV7	Amino acid permease/ SLC12A domain-containing protein	86816
B9J08_003624	OG6_100636	A0A2H0ZNY0	DOCKER domain-containing protein	213965
B9J08_003625	OG6_100820	A0A2H0ZN16	Acyl carrier protein	13505
B9J08_003626	OG6_102267	A0A2H0ZTN4	Protein phosphatase 1 regulatory subunit 7	41677
B9J08_003627	OG6r20_115396	A0A2H0ZN28	SHSP domain-containing protein	21792
B9J08_003628	OG6_100457	A0A2H0ZN04	Acyl-coenzyme A oxidase	79116
B9J08_003629	OG6_102470	A0A2H0ZN53	Translation initiation factor eIF2B subunit beta (eIF2B GDP-GTP exchange factor subunit beta)	39569
B9J08_003630	OG6r20_101999	A0A2H0ZN03	Mediator of RNA polymerase II transcription subunit 1 (Mediator complex subunit 1)	64740
B9J08_003631	OG6_101003	A0A2H0ZN10	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial (EC 2.1.1.201) (Ubiquinone biosynthesis methyltransferase COQ5)	33935
B9J08_003632	OG6_100258	A0A2H0ZN15	Pyruvate kinase (EC 2.7.1.40)	55580
B9J08_003633	OG6_103617	A0A2H0ZNW6	Peroxisomal ATPase PEX6 (Peroxin-6)	113073
B9J08_003634	OG6_100706	A0A2H0ZNZ0	60S ribosomal protein L31-A	13168
B9J08_003635	OG6r20_101801	A0A2H0ZN26	PCI domain-containing protein	42388
B9J08_003636	OG6r20_102778	A0A2H0ZN11	Uncharacterized protein	16447
B9J08_003637	OG6_135321	A0A2H0ZN37	Gag1-like clamp domain-containing protein	32474
B9J08_003638	OG6_108030	A0A2H0ZN14	Uncharacterized protein	61034
B9J08_003639	OG6_102524	A0A2H0ZN63	CNH domain-containing protein	118428
B9J08_003640	OG6_102184	A0A2H0ZN13	Uncharacterized protein	102746
B9J08_003641	OG6_101202	A0A2H0ZN17	tRNA-dihydrouridine(47) synthase [NAD(P)(+)] (EC 1.3.1.89) (tRNA-dihydrouridine synthase 3)	68893
B9J08_003642	OG6_102592	A0A5Q7YFH4	Endoplasmic reticulum transmembrane protein	23944
B9J08_003643	OG6_122958	A0A2H0ZNX7	Auxin efflux carrier	61853
B9J08_003644	OG6r20_109184	A0A2H0ZTQ9	Uncharacterized protein	16543
B9J08_003645	OG6_101807	A0A2H0ZUZ3	FACT complex subunit POB3	61118
B9J08_003646	OG6_102581	A0A2H0ZN20	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	38980
B9J08_003647	OG6_121269	A0A2H0ZN42	Ribosomal lysine N-methyltransferase 5	31761
B9J08_003648	OG6_132492	A0A2H0ZN23	Nuclear mRNA export factor	157430
B9J08_003649	OG6_103183	A0A2H0ZTM2	ENTH domain-containing protein	47470
B9J08_003650	OG6_100528	A0A5Q7YFG0	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)	19466
B9J08_003651	OG6r20_101013	A0A2H0ZN29	Uncharacterized protein	29570
B9J08_003652	OG6_103136	A0A2H0ZN34	C2H2-type domain-containing protein	25694
B9J08_003653	OG6_102580	A0A2H0ZNY9	DNA 3'-phosphatase	28625
B9J08_003654	OG6_500374	A0A2H0ZTR9	Altered inheritance of mitochondria protein 36, mitochondrial	29849
B9J08_003655	OG6_100322	A0A2H0ZN40	Ribosomal protein S8	17300
B9J08_003656	OG6_124720	A0A2H0ZN33	Uncharacterized protein	97087
B9J08_003657	OG6_101746	A0A2H0ZN50	Uncharacterized protein	39939
B9J08_003658	OG6_101734	A0A2H0ZN32	5-amp-activated protein gamma subunit	38235
B9J08_003659	OG6_104658	A0A2H0ZN79	Oligopeptide transporter	76683
B9J08_003660	OG6_103287	A0A2H0ZN35	K Homology domain-containing protein	54787
B9J08_003661	OG6_104154	A0A2H0ZN38	SWR1-complex protein 5	35172
B9J08_003662	OG6_103290	A0A2H0ZTM4	Dipeptidyl peptidase 3 (EC 3.4.14.4) (Dipeptidyl aminopeptidase III) (Dipeptidyl peptidase III)	77085
B9J08_003663	OG6_100059	A0A2H0ZNZ8	Uncharacterized protein	89218
B9J08_003664	OG6_104778	A0A2H0ZP21	DNA polymerase V	125593
B9J08_003665	OG6_100649	A0A2H0ZN52	Adenosine kinase (AK) (EC 2.7.1.20) (Adenosine 5'-phosphotransferase)	37836
B9J08_003666	OG6_101954	A0A2H0ZN45	TLC domain-containing protein	31935
B9J08_003667	OG6_101123	A0A2H0ZTM7	GTP-binding protein ypt1	23081
B9J08_003668	OG6_152875	A0A2H0ZN39	Uncharacterized protein	19793
B9J08_003669	OG6_101680	A0A2H0ZN88	PCI domain-containing protein	55009
B9J08_003670	OG6_137788	A0A2H0ZN46	Mediator of RNA polymerase II transcription subunit 17 (Mediator complex subunit 17)	66454
B9J08_003671	OG6_222604	A0A5Q7YFK9	Uncharacterized protein	18644
B9J08_003672	OG6_193260	A0A2H0ZN56	Outer spore wall protein 5	13010
B9J08_003673	OG6_103527	A0A2H0ZTM3	Uncharacterized protein	30249
B9J08_003674	OG6_100609	A0A2H0ZP32	Mitochondrial inner membrane protease subunit (EC 3.4.21.-)	21672
B9J08_003675	OG6_102881	A0A2H0ZN60	Uncharacterized protein	32095
B9J08_003676	OG6_103048	A0A2H0ZN61	TFIIS N-terminal domain-containing protein	49029
B9J08_003677	OG6_100935	A0A5Q7YFI1	40S ribosomal protein S23	15954
B9J08_003678	OG6_107199	A0A2H0ZN44	Mitochondrial carrier protein	39822
B9J08_003679	OG6_500551	A0A2H0ZN99	LisH domain-containing protein	46479
B9J08_003680	OG6_102255	A0A2H0ZN54	Lariat debranching enzyme C-terminal domain-containing protein	48132
B9J08_003681	OG6_105883	A0A2H0ZN51	NADH-cytochrome b5 reductase (EC 1.6.2.2)	32841
B9J08_003682	OG6_100751	A0A2H0ZN68	ATP-dependent (S)-NAD(P)H-hydrate dehydratase (EC 4.2.1.93) (ATP-dependent NAD(P)HX dehydratase)	37575
B9J08_003683	OG6_166411	A0A2H0ZP16	Peroxin-20	47944
B9J08_003684	OG6_100385	A0A2H0ZP43	Glycerol-3-phosphate dehydrogenase [NAD(+)] (EC 1.1.1.8)	40768
B9J08_003685	OG6_101045	A0A2H0ZN69	Nudix hydrolase domain-containing protein	40796
B9J08_003686	OG6_105121	A0A2H0ZN73	Uncharacterized protein	21878
B9J08_003687	OG6_101976	A0A2H0ZN74	Brix domain-containing protein	46321
B9J08_003688	OG6_101585	A0A2H0ZN59	ATP-dependent rRNA helicase RRP3 (ATP-dependent rRNA helicase rrp3)	53595
B9J08_003689	OG6_109220	A0A2H0ZNA9	RING-type E3 ubiquitin transferase (EC 2.3.2.27)	34443
B9J08_003690	OG6_129608	A0A2H0ZTR7	Amino acid permease/ SLC12A domain-containing protein	62962
B9J08_003691	OG6_104457	A0A2H0ZU08	Mediator of RNA polymerase II transcription subunit 21	18085
B9J08_003692	OG6_101353	A0A2H0ZTQ5	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	84554
B9J08_003693	OG6_137734	A0A2H0ZP27	F-box domain-containing protein	53820
B9J08_003694	OG6r20_107940	A0A2H0ZP53	Uncharacterized protein	68502
B9J08_003695	OG6_100584	A0A2H0ZN80	40S ribosomal protein S27	8940
B9J08_003696	OG6_103043	A0A2H0ZN81	Uncharacterized protein	83047
B9J08_003697	OG6_115066	A0A2H0ZTQ8	MICOS complex subunit	29778
B9J08_003698	OG6r20_110664	A0A2H0ZN72	Uncharacterized protein	46961
B9J08_003699	OG6_101405	A0A2H0ZTS7	Mitochondrial carrier protein	43322
B9J08_003700	OG6_101923	A0A2H0ZN76	Raptor N-terminal CASPase-like domain-containing protein	161305
B9J08_003701	OG6_103001	A0A2H0ZN65	Micro-fibrillar-associated protein 1 C-terminal domain-containing protein	18781
B9J08_003702	OG6_103966	A0A2H0ZN91	Cysteine dioxygenase (EC 1.13.11.20)	26151
B9J08_003703	OG6_106656	A0A2H0ZP38	Sulfite efflux pump SSU1	50044
B9J08_003704	OG6r20_126655	A0A2H0ZP62	Uncharacterized protein	35127
B9J08_003705	OG6r20_107982	A0A2H0ZN89	Trafficking protein particle complex II-specific subunit 65 IgD3 domain-containing protein	67544
B9J08_003706	OG6_100011	A0A2H0ZN92	Reverse transcriptase domain-containing protein	125167
B9J08_003707	OG6_100561	A0A2H0ZN95	Peptidase M3A/M3B catalytic domain-containing protein	91082
B9J08_003708	OG6_100673	A0A2H0ZN83	glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase)	73363
B9J08_003709	OG6_107354	A0A2H0ZND3	Uncharacterized protein	62351
B9J08_003710	OG6_103122	A0A2H0ZN86	Abscisic acid G-protein coupled receptor-like domain-containing protein	65160
B9J08_003711	OG6_500647	A0A2H0ZN77	Large ribosomal subunit protein mL67 (Mitochondrial homologous recombination protein 1)	28698
B9J08_003712	OG6_150272	A0A2H0ZU26	Zn(2)-C6 fungal-type domain-containing protein	66066
B9J08_003713	OG6_101841	A0A2H0ZP50	tRNA 4-demethylwyosine synthase (AdoMet-dependent) (EC 4.1.3.44)	85639
B9J08_003714	OG6_102563	A0A2H0ZP72	Alpha-1,3/1,6-mannosyltransferase ALG2 (EC 2.4.1.132) (EC 2.4.1.257) (GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase)	52225
B9J08_003715	OG6_126561	A0A2H0ZN98	DnaJ homologue subfamily C member 28 conserved domain-containing protein	49730
B9J08_003716	OG6_101338	A0A2H0ZNA2	GDT1 family protein	34767
B9J08_003717	OG6_122984	A0A2H0ZV80	Mediator of RNA polymerase II transcription subunit 8 (Mediator complex subunit 8)	25822
B9J08_003718	OG6_101715	A0A2H0ZN93	Uncharacterized protein	26346
B9J08_003719	OG6_103444	A0A2H0ZNE2	Mitochondrial carrier protein RIM2	40911
B9J08_003720	OG6_101665	A0A2H0ZN97	TATA-binding protein-associated factor MOT1	214274
B9J08_003721	OG6_102871	A0A2H0ZN87	DUF1014-domain-containing protein	24825
B9J08_003722	OG6_101528	A0A2H0ZU36	homocitrate synthase (EC 2.3.3.14)	47638
B9J08_003723	OG6r20_101647	A0A2H0ZP61	Cyclin N-terminal domain-containing protein	40168
B9J08_003724	OG6_100496	A0A2H0ZP84	Folylpolyglutamate synthase (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase) (Tetrahydrofolylpolyglutamate synthase)	56815
B9J08_003725	OG6_103094	A0A2H0ZNA6	Eukaryotic translation initiation factor 3 subunit M	45389
B9J08_003726	OG6_101957	A0A2H0ZNB2	non-specific serine/threonine protein kinase (EC 2.7.11.1)	103394
B9J08_003727	OG6_101922	A0A2H0ZNB5	RNA helicase (EC 3.6.4.13)	82869
B9J08_003728	OG6_104107	A0A2H0ZNA3	Gluconokinase (EC 2.7.1.12)	19908
B9J08_003729	OG6_100091	A0A2H0ZNF2	Uncharacterized protein	37251
B9J08_003730	OG6_100472	A0A2H0ZNA8	acetyl-CoA C-acetyltransferase (EC 2.3.1.9)	41435
B9J08_003731	OG6_133436	A0A2H0ZN96	DUF1279 domain-containing protein	25704
B9J08_003732	OG6_100482	A0A2H0ZU47	Protein kinase domain-containing protein	47135
B9J08_003733	OG6r20_103092	A0A2H0ZP71	Uncharacterized protein	47856
B9J08_003734	OG6_129608	A0A2H0ZP97	Amino acid permease/ SLC12A domain-containing protein	62179
B9J08_003735	OG6_121377	A0A2H0ZNB6	Protein kinase domain-containing protein	38359
B9J08_003736	OG6_102974	A0A2H0ZNC4	Cyclin-dependent kinase 8 (EC 2.7.11.22) (EC 2.7.11.23)	55125
B9J08_003737	OG6_102250	A0A2H0ZNC5	Fatty acid hydroxylase domain-containing protein	42421
B9J08_003738	OG6_101048	A0A2H0ZNB4	Porphobilinogen deaminase (EC 2.5.1.61) (Hydroxymethylbilane synthase) (Pre-uroporphyrinogen synthase)	39626
B9J08_003739	OG6_137845	A0A2H0ZTY2	Ion transport domain-containing protein	94532
B9J08_003740	OG6_101959	A0A2H0ZNB7	ERCC4 domain-containing protein	125877
B9J08_003741	OG6_104074	A0A2H0ZTW1	RecQ mediated genome instability protein 1 OB-fold domain-containing protein	20451
B9J08_003742	OG6_101298	A0A2H0ZNC9	Methylenetetrahydrofolate reductase	71808
B9J08_003743	OG6_114648	A0A2H0ZP82	Autophagy-related protein 27	29321
B9J08_003744	OG6r20_119439	A0A2H0ZPA6	Uncharacterized protein	16374
B9J08_003745	OG6_103712	A0A2H0ZNC6	Elongator complex protein 4	45272
B9J08_003746	OG6_101085	A0A2H0ZND1	Membrane protein TMS1	52329
B9J08_003747	OG6_104623	A0A2H0ZND4	ATP synthase subunit g, mitochondrial	13633
B9J08_003748	OG6_102417	A0A2H0ZNC3	RNA helicase (EC 3.6.4.13)	61114
B9J08_003749	OG6_117012	A0A2H0ZNH2	RNase III domain-containing protein	24499
B9J08_003750	OG6_103707	A0A2H0ZNC7	Mitochondrial carrier protein	34624
B9J08_003751	OG6_158931	A0A2H0ZNB8	Uncharacterized protein	25203
B9J08_003752	OG6_210852	A0A2H0ZND9	Zn(2)-C6 fungal-type domain-containing protein	86125
B9J08_003753	OG6_121387	A0A2H0ZP92	Altered inheritance of mitochondria protein 6	37916
B9J08_003754	OG6_107933	A0A2H0ZPC0	Uncharacterized protein	30776
B9J08_003755	OG6_100373	A0A2H0ZND6	40S ribosomal protein S15	15774
B9J08_003756	OG6_100883	A0A5Q7YG06	60S acidic ribosomal protein P2-B	11066
B9J08_003757	OG6_100282	A0A2H0ZVB0	Uncharacterized protein	33159
B9J08_003758	OG6_100323	A0A2H0ZND2	Integral membrane protein	99009
B9J08_003759	OG6_104234	A0A2H0ZNI2	Protein ARV	32580
B9J08_003760	OG6_110455	A0A2H0ZND7	C3H1-type domain-containing protein	68177
B9J08_003761	OG6_101027	A0A2H0ZNC8	DNA topoisomerase (EC 5.6.2.1)	72382
B9J08_003762	OG6_105100	A0A2H0ZNE9	SET domain-containing protein	48420
B9J08_003763	OG6_102045	A0A2H0ZPA2	2-dehydropantoate 2-reductase (EC 1.1.1.169) (Ketopantoate reductase)	37946
B9J08_003764	OG6_101308	A0A2H0ZPC9	Dephospho-CoA kinase	26696
B9J08_003765	OG6_101850	A0A2H0ZNE3	Phosphatidylinositol 3-kinase VPS34 (EC 2.7.1.137)	116616
B9J08_003766	OG6_102745	A0A2H0ZTW5	Phosphoglycerate mutase family protein	74647
B9J08_003767	OG6_100962	A0A2H0ZU23	Cytidine deaminase (EC 3.5.4.5) (Cytidine aminohydrolase)	15156
B9J08_003768	OG6_100342	A0A2H0ZNE0	Methionine aminopeptidase (EC 3.4.11.18)	40771
B9J08_003771	OG6_101716	A0A2H0ZNJ2	T-complex protein 1, zeta subunit	61431
B9J08_003772	OG6_152960	A0A2H0ZNE6	Zn(2)-C6 fungal-type domain-containing protein	18697
B9J08_003773	OG6_101825	A0A2H0ZND8	Uncharacterized protein	71591
B9J08_003774	OG6_101792	A0A2H0ZTZ6	RuvB-like helicase (EC 3.6.4.12)	49633
B9J08_003775	OG6_102080	A0A2H0ZPB2	GPN-loop GTPase 3	30906
B9J08_003776	OG6_105399	A0A2H0ZPE3	Zinc transporter	70009
B9J08_003777	OG6r20_126673	A0A2H0ZNF1	Uncharacterized protein	22491
B9J08_003778	OG6_101915	A0A2H0ZTX7	26S protease regulatory subunit 6A	46897
B9J08_003779	OG6_106980	A0A2H0ZNG2	26S proteasome complex subunit SEM1	7840
B9J08_003780	OG6_100210	A0A2H0ZNF0	DNA-directed RNA polymerase subunit (EC 2.7.7.6)	162539
B9J08_003781	OG6_143826	A0A2H0ZNK2	Uncharacterized protein	22860
B9J08_003782	OG6_100805	A0A2H0ZNF6	Centrosomin N-terminal motif 1 domain-containing protein	116264
B9J08_003783	OG6_103270	A0A2H0ZNE8	Anthranilate phosphoribosyltransferase	40005
B9J08_003784	OG6_100305	A0A2H0ZNG9	DEXH box helicase	234763
B9J08_003785	OG6_100754	A0A2H0ZPC2	Pyruvate dehydrogenase E1 component subunit alpha (EC 1.2.4.1)	44330
B9J08_003786	OG6_104914	A0A2H0ZU98	COX assembly mitochondrial protein	11844
B9J08_003787	OG6_101970	A0A2H0ZNG1	Proteasome subunit beta	22634
B9J08_003788	OG6_206991	A0A2H0ZNI0	Guanine-nucleotide exchange factor YEL1	110068
B9J08_003789	OG6r20_107983	A0A2H0ZNH4	Uncharacterized protein	55773
B9J08_003790	OG6_500770	A0A2H0ZNG0	Mediator of RNA polymerase II transcription subunit 16 (Mediator complex subunit 16)	109807
B9J08_003791	OG6_100262	A0A2H0ZNL2	Serine hydroxymethyltransferase (EC 2.1.2.1)	53754
B9J08_003792	OG6_113602	A0A2H0ZTZ8	Protein kinase domain-containing protein	32530
B9J08_003793	OG6_100109	A0A2H0ZNF9	Carboxypeptidase (EC 3.4.16.-)	61261
B9J08_003794	OG6r20_104603	A0A2H0ZNH7	DUF4203 domain-containing protein	70811
B9J08_003795	OG6_100340	A0A2H0ZPD4	ATP-dependent RNA helicase DOB1	120608
B9J08_003796	OG6_101355	A0A2H0ZPH3	Rab-GAP TBC domain-containing protein	86525
B9J08_003797	OG6_104510	A0A2H0ZU04	Calcineurin-like phosphoesterase domain-containing protein	45869
B9J08_003798	OG6_414596	A0A2H0ZNJ1	DNA-binding protein RAP1	66962
B9J08_003799	OG6_133467	A0A2H0ZNI5	Exo-beta-1,3-glucanase	37667
B9J08_003800	OG6_101317	A0A2H0ZNH0	ubiquitinyl hydrolase 1 (EC 3.4.19.12)	150312
B9J08_003801	OG6_101466	A0A2H0ZNM2	Cytidyltransferase-like domain-containing protein	32363
B9J08_003802	OG6r20_101650	A0A2H0ZNH5	Mitochondrial 15S rRNA processing factor CCM1	103015
B9J08_003803	OG6_101743	A0A2H0ZNG8	Pre-mRNA-splicing factor CWC22	61830
B9J08_003804	OG6_101063	A0A5C1DP24	Cytochrome c	12313
B9J08_003805	OG6_102587	A0A2H0ZPE9	DUF866-domain-containing protein	18736
B9J08_003806	OG6_102481	A0A2H0ZPJ0	Phosducin thioredoxin-like domain-containing protein	29562
B9J08_003807	OG6_102914	A0A2H0ZNI1	Ubiquitin carboxyl-terminal hydrolase (EC 3.4.19.12)	61398
B9J08_003808	OG6_100026	A0A2H0ZU06	Multi drug resistance-associated protein	176173
B9J08_003809	OG6_101429	A0A2H0ZU66	6-phosphogluconolactonase	37411
B9J08_003810	OG6_204270	A0A2H0ZNH9	PI31 proteasome regulator C-terminal domain-containing protein	31881
B9J08_003811	OG6_102346	A0A2H0ZNN3	UBC core domain-containing protein	20998
B9J08_003812	OG6_104942	A0A2H0ZNI4	Uncharacterized protein	42324
B9J08_003813	OG6_101928	A0A2H0ZNH8	Pre-mRNA-splicing factor PRP46 (Pre-mRNA-processing protein 46)	43609
B9J08_003814	OG6_100632	A0A2H0ZNK0	Histone acetyltransferase ESA1 (EC 2.3.1.48) (Protein 2-hydroxyisobutyryltransferase ESA1) (Protein acetyltransferase ESA1) (Protein crotonyltransferase ESA1)	58786
B9J08_003815	OG6_124898	A0A2H0ZPG3	Letm1 RBD domain-containing protein	46595
B9J08_003816	OG6_101438	A0A2H0ZU25	Serine/threonine-protein phosphatase 2A activator (EC 5.2.1.8) (Phosphotyrosyl phosphatase activator)	41977
B9J08_003817	OG6_101503	A0A2H0ZNJ0	Polynucleotide 5'-hydroxyl-kinase GRC3 (Polynucleotide 5'-hydroxyl-kinase grc3)	54190
