Entry	Gene Names	Protein names	Mass
Q08550	MPC54 YOR177C	Meiotic plaque component protein 54	54358
Q08558	DCI1 ECI2 EHD2 YOR180C	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase (EC 5.3.3.21) (Peroxisomal di-isomerase DCI1)	30058
Q08562	ULS1 DIS1 RIS1 TID4 YOR191W	ATP-dependent helicase ULS1 (EC 3.6.4.-) (Role in silencing protein 1) (Ubiquitin ligase for SUMO conjugates protein 1)	184406
Q08581	SLK19 YOR195W	Kinetochore protein SLK19 (Synthetic lethal KAR3 protein 19)	95380
Q08601	MCA1 YCA1 YOR197W	Metacaspase-1 (EC 3.4.22.-) [Cleaved into: Large subunit p20; Small subunit p10]	47982
Q08641	ABP140 TRM140 YOR239W YOR240W	tRNA(Thr) (cytosine(32)-N(3))-methyltransferase (EC 2.1.1.268) (Actin-binding protein of 140 kDa) (tRNA methyltransferase of 140 kDa)	71486
Q08645	MET7 MET23 YOR241W O5248	Folylpolyglutamate synthase (EC 6.3.2.17) (Folylpoly-gamma-glutamate synthetase) (FPGS) (Tetrahydrofolylpolyglutamate synthase) (Tetrahydrofolate synthase)	62151
Q08647	PUS7 YOR243C O5254	Multisubstrate pseudouridine synthase 7 (EC 5.4.99.-) (EC 5.4.99.27) (RNA pseudouridylate synthase 7) (RNA-uridine isomerase 7) (tRNA pseudouridine(13) synthase)	77002
Q08649	ESA1 YOR244W O5257	Histone acetyltransferase ESA1 (EC 2.3.1.48) (Protein 2-hydroxyisobutyryltransferase ESA1) (EC 2.3.1.-) (Protein acetyltransferase ESA1) (EC 2.3.1.-) (Protein crotonyltransferase ESA1) (EC 2.3.1.-)	52613
Q08650	DGA1 YOR245C	Diacylglycerol O-acyltransferase 1 (DGAT) (EC 2.3.1.20) (Acyl-CoA-dependent diacylglycerol O-acyltransferase) (Acyl-CoA:monoacylglycerol acyltransferase) (MGAT) (EC 2.3.1.22) (Triacylglycerol synthase) (TAG synthase)	47711
Q08651	ENV9 YOR246C	Probable oxidoreductase ENV9 (EC 1.1.1.-) (Late endosome and vacuole interface protein 9)	37485
Q08683	APC5 RMC1 YOR249C	Anaphase-promoting complex subunit 5	79275
Q08685	CLP1 YOR250C	mRNA cleavage and polyadenylation factor CLP1	50226
Q08686	TUM1 YOR251C	Thiosulfate sulfurtransferase TUM1 (EC 2.8.1.1) (Thiouridine modification protein 1) (tRNA-thiouridine modification protein 1)	34219
Q08689	NAT5 YOR253W	N-alpha-acetyltransferase NAT5 (NatA complex subunit NAT5) (EC 2.3.1.258)	19727
Q08702	HNT3 YOR258W	Aprataxin-like protein (EC 3.6.1.71) (EC 3.6.1.72) (Hit family protein 3)	25757
Q08723	RPN8 YOR261C O5360	26S proteasome regulatory subunit RPN8	38313
Q08732	HRK1 YOR267C	Serine/threonine-protein kinase HRK1 (EC 2.7.11.1) (Hygromycin resistance kinase 1)	85696
Q08746	RRS1 YOR294W	Regulator of ribosome biosynthesis	22963
Q08747	UAF30 YOR295W	Upstream activation factor subunit UAF30 (Upstream activation factor 30 KDa subunit) (p30)	25967
Q08749	TIM18 YOR297C	Mitochondrial import inner membrane translocase subunit TIM18	21972
Q08754	BUD7 YOR299W	Bud site selection protein 7	84830
Q08760	RAX1 YOR301W	Bud site selection protein RAX1 (Revert to axial protein 1)	50161
Q08773	ISW2 YOR304W	ISWI chromatin-remodeling complex ATPase ISW2 (EC 3.6.4.-) (Imitation switch protein 2)	130327
Q08816	TFB6 YOR352W	General transcription and DNA repair factor IIH subunit TFB6 (TFIIH subunit TFB6)	39275
Q08826	SNX3 GRD19 YOR357C	Sorting nexin-3 (Golgi retention deficient protein 19)	18770
Q08831	VTS1 YOR359W	RNA-binding protein VTS1 (VTI1-2 suppressor protein 1)	57557
Q08873	SCP1 YOR367W	Transgelin (Calponin homolog 1)	22748
Q08886	GPB1 KRH2 YOR371C	Guanine nucleotide-binding protein subunit beta 1 (Gbeta mimic kelch protein 1)	100940
Q08887	NDD1 YOR372C	Nuclear division defective protein 1	60523
Q08905	FRE3 YOR381W O6754	Ferric reductase transmembrane component 3 (EC 1.16.1.9) (Ferric-chelate reductase 3)	80589
Q08920	CBC2 CBP20 MUD13 SAE1 YPL178W	Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein) (NCBP 20 kDa subunit) (CBP20)	23774
Q08921	TCO89 YPL180W	Target of rapamycin complex 1 subunit TCO89 (TORC1 subunit TCO89) (89 kDa TOR complex 1 protein)	88845
Q08923	CTI6 RXT1 YPL181W	Histone deacetylase complex subunit CTI6 (CYC8-TUP1-interacting protein 6) (Transcriptional regulatory protein CTI6)	57053
Q08924	RTT10 ERE2 TRM734 YPL183C	tRNA (34-2'-O)-methyltransferase regulator RTT10 (Endosomal recycling protein 2) (Regulator of Ty1 transposition protein 10) (tRNA (guanosine(34)-2'-O)-methyltransferase non-catalytic subunit TRM734)	114461
Q08925	MRN1 PTR69 YPL184C	RNA-binding protein MRN1 (Multicopy suppressor of RSC-NHP6 synthetic lethality protein 1) (Post-transcriptional regulator of 69 kDa)	68664
Q08931	PRM3 YPL192C	Pheromone-regulated membrane protein 3	14428
Q08949	DDC1 YPL194W	DNA damage checkpoint protein 1	69694
Q08951	APL5 YKS4 YPL195W	AP-3 complex subunit delta (Adaptor-related protein complex 3 subunit delta) (Delta-adaptin 3) (Delta-adaptin)	106924
Q08955	CSM4 YPL200W	Chromosome segregation in meiosis protein 4	18307
Q08957	AFT2 YPL202C	Iron-regulated transcriptional activator AFT2 (Activator of iron transcription protein 2)	47105
Q08959	PGC1 YPL206C	Phosphatidylglycerol phospholipase C (EC 3.1.4.-)	37070
Q08960	TYW1 YPL207W	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase (EC 4.1.3.44) (tRNA wybutosine-synthesizing protein 1)	89805
Q08962	NIP7 YPL211W	60S ribosome subunit biogenesis protein NIP7 (Nuclear import protein 7)	20381
Q08963	LEA1 YPL213W	U2 small nuclear ribonucleoprotein A' (U2 snRNP A') (Looks exceptionally like U2A protein 1)	27193
Q08965	BMS1 YPL217C	Ribosome biogenesis protein BMS1 (EC 3.6.5.-)	135571
Q08967	FLC1 BOP1 HUF1 YPL221W	Flavin carrier protein 1 (Bypass of PAM1 protein 1) (FAD transporter 1) (Heme utilization factor 1) (TRP-like ion channel protein FLC1)	89291
Q08968	FMP40 YPL222W	Protein adenylyltransferase SelO, mitochondrial (EC 2.7.7.-) (Selenoprotein O) (SelO)	78313
Q08972	NEW1 YPL226W P1445	[NU+] prion formation protein 1	134331
Q08975	THI21 YPL258C	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase THI21 (EC 2.7.1.49) (EC 2.7.4.7) (Hydroxymethylpyrimidine kinase) (HMP kinase) (Hydroxymethylpyrimidine phosphate kinase) (HMP-P kinase) (HMP-phosphate kinase) (HMPP kinase)	61334
Q08985	SAM4 YPL273W	Homocysteine S-methyltransferase 2 (EC 2.1.1.10) (S-adenosylmethionine metabolism protein 4) (S-methylmethionine:homocysteine methyltransferase 2) (SMM:Hcy S-methyltransferase 2)	36669
Q08986	SAM3 YPL274W	S-adenosylmethionine permease SAM3 (S-adenosylmethionine metabolism protein 3)	64354
Q08992	HSP32 YPL280W	Probable glutathione-independent glyoxalase HSP32 (EC 4.2.1.130) (Glyoxalase 3 homolog 2) (Heat shock protein 32)	25940
Q10740	LAP2 YNL045W N2535	Leucine aminopeptidase 2 (EC 3.4.11.-) (Epoxide hydrolase) (EC 3.3.2.10) (Leucyl aminopeptidase yscIV) (AP IV) (Leukotriene A-4 hydrolase homolog) (LTA-4 hydrolase)	77353
Q12003	ENV7 YPL236C	Serine/threonine-protein kinase ENV7 (EC 2.7.11.1) (Late endosome and vacuole interface protein 7)	40749
Q12006	PFA4 YOL003C UNE378	Palmitoyltransferase PFA4 (EC 2.3.1.225) (Protein S-acyltransferase) (PAT) (Protein fatty acyltransferase 4)	44488
Q12009	TRM8 YDL201W D1075	tRNA (guanine-N(7)-)-methyltransferase (EC 2.1.1.33) (Transfer RNA methyltransferase 8) (tRNA (guanine(46)-N(7))-methyltransferase) (tRNA(m7G46)-methyltransferase)	33391
Q12010	YPQ1 YOL092W O0929	Vacuolar lysine transporter YPQ1 (PQ-loop repeat-containing protein 1)	34873
Q12017	PLP2 VIAF1 YOR281C	Phosducin-like protein 2 (Viral IAP-associated factor 1 homolog)	32793
Q12018	CDC53 YDL132W D2190	Cell division control protein 53 (Cullin-A) (E3 ubiquitin ligase complex SCF subunit CDC53)	93944
Q12019	MDN1 REA1 YLR106C L2901 L8004.13	Midasin (Dynein-related AAA-ATPase REA1) (MIDAS-containing protein) (Ribosome export/assembly protein 1)	559308
Q12024	YTM1 YOR272W	Ribosome biogenesis protein YTM1 (Microtubule-associated protein YTM1)	51359
Q12030	TAF10 TAF23 TAF25 YDR167W YD9489.02	Transcription initiation factor TFIID subunit 10 (TAFII-23) (TAFII23) (TAFII-25) (TAFII25) (TBP-associated factor 10) (TBP-associated factor 25 kDa) (p25)	23019
Q12033	RIM20 YOR275C	pH-response regulator protein palA/RIM20 (Regulator of IME2 protein 20)	75947
Q12038	SRO7 SNI1 SOP1 YPR032W YP9367.12	Lethal(2) giant larvae protein homolog SRO7 (Polarity protein SRO7) (Sodium protection protein 1) (Suppressor of RHO3 protein 7)	114513
Q12039	HMI1 YOL095C O0920	ATP-dependent DNA helicase HMI1, mitochondrial (EC 5.6.2.4) (DNA 3'-5' helicase)	80576
Q12041	MET32 YDR253C YD9320A.03C	Transcriptional regulator MET32 (Methionine-requiring protein 32)	21518
Q12043	TGL5 STC2 YOR081C YOR29-32 YOR2964C	Triacylglycerol lipase 5 (TAG lipase 5) (TG lipase 5) (EC 3.1.1.3) (Lipase 5)	84716
Q12045	VIK1 YPL253C	Spindle pole body-associated protein VIK1 (Vegetative interaction with KAR3 protein 1)	75730
Q12046	CWC2 NTC40 SLC3 YDL209C D1041	Pre-mRNA-splicing factor CWC2 (Complexed with CEF1 protein 2) (PRP19-associated complex protein 40) (Synthetic lethal with CLF1 protein 3)	38431
Q12048	ATG41 ICY2 YPL250C	Autophagy-related protein 41 (Interacting with cytoskeleton protein 2)	14986
Q12050	ELG1 RTT110 YOR144C O3510 YOR3510C	Telomere length regulation protein ELG1 (Regulator of Ty1 transposition protein 110) (Telomere elongation suppressor ELG1)	91262
Q12051	BTS1 YPL069C	Geranylgeranyl pyrophosphate synthase BTS1 (GGPP synthase) (GGPPSase) (EC 2.5.1.-) ((2E,6E)-farnesyl diphosphate synthase) (BET2 suppressor protein 1) (Dimethylallyltranstransferase) (EC 2.5.1.1) (Farnesyl diphosphate synthase) (Farnesyltranstransferase) (EC 2.5.1.29) (Geranylgeranyl diphosphate synthase) (Geranyltranstransferase) (EC 2.5.1.10)	38651
Q12052	TGS1 YPL157W P2573	Trimethylguanosine synthase (EC 2.1.1.-) (Cap-specific guanine-N(2) methyltransferase) (snRNA/snoRNA cap hypermethylase)	36527
Q12055	FAP7 YDL166C	Adenylate kinase isoenzyme 6 homolog FAP7 (AK6) (EC 2.7.4.3) (Dual activity adenylate kinase/ATPase) (AK/ATPase) (POS9-activating factor 7)	22723
Q12060	HFI1 ADA1 SUP110 YPL254W	Transcriptional coactivator HFI1/ADA1	54466
Q12063	NUS1 YDL193W D1239	Dehydrodolichyl diphosphate synthase complex subunit NUS1 (EC 2.5.1.87) (Nuclear undecaprenyl pyrophosphate synthase 1)	42557
Q12068	GRE2 YOL151W	NADPH-dependent methylglyoxal reductase GRE2 (EC 1.1.1.283) (3-methylbutanal reductase) (EC 1.1.1.265) (Genes de respuesta a estres protein 2) (Isovaleraldehyde reductase)	38170
Q12071	VPS54 CGP1 LUV1 RKI1 TCS3 YDR027C PZF889 YD9813.05C	Vacuolar protein sorting-associated protein 54 (CPF1 genetically-interacting protein 1) (Temperature-sensitive clathrin synthetic mutation protein 3)	101520
Q12080	NOP53 YPL146C LPI2C P2610	Ribosome biogenesis protein NOP53 (Nucleolar protein 53)	52556
Q12088	TY1B-LR1 YLRCTy1-1 POL YLR035C-A L1807	Transposon Ty1-LR1 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	198462
Q12092	ATG29 YPL166W P2540	Autophagy-related protein 29	24708
Q12093	SLM3 MTO2 MTU1 YDL033C D2761	Mitochondrial tRNA-specific 2-thiouridylase 1 (EC 2.8.1.14) (Mitochondrial translation optimization protein 2) (Synthetic lethal with MSS4 3)	47049
Q12094	TSR3 YOR006C UND313	18S rRNA aminocarboxypropyltransferase (EC 2.5.1.157) (20S rRNA accumulation protein 3) (ScTsr3)	35686
Q12098	SLX4 YLR135W L3140	Structure-specific endonuclease subunit SLX4 (Synthetic lethal of unknown function protein 4)	84362
Q12099	FAL1 YDR021W PZC399 YD9335.07	ATP-dependent RNA helicase FAL1 (EC 3.6.4.13) (Translation initiation factor four A-like protein 1)	45213
Q12100	RTK1 YDL025C D2810	Probable serine/threonine-protein kinase RTK1 (EC 2.7.11.1) (Ribosome biogenesis and tRNA synthetase-associated kinase 1)	69615
Q12106	MCP1 YOR228C YOR50-18	Mitochondrial adapter protein MCP1 (MDM10-complementing protein 1)	33989
Q12112	TY1B-NL1 YNLCTy1-1 POL YNL284C-B N0564	Transposon Ty1-NL1 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	198998
Q12113	TY2B-OR1 YORCTy2-1 POL YOR192C-B O4785	Transposon Ty2-OR1 Gag-Pol polyprotein (TY2A-TY2B) (Transposon Ty2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA); Ty2 protease (PR) (EC 3.4.23.-); Integrase (IN); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4)]	201984
Q12114	CHS5 CAL3 YLR330W L8543.18	Chitin biosynthesis protein CHS5 (Protein CAL3)	73639
Q12118	SGT2 YOR007C UNF346	Small glutamine-rich tetratricopeptide repeat-containing protein 2 (SGT/UBP) (Viral protein U-binding protein)	37218
Q12123	DCS2 YOR173W O3625	Inactive diphosphatase DCS2 (Histidine triad protein) (Protein Dcs2p)	40941
Q12124	MED2 YDL005C D2930	Mediator of RNA polymerase II transcription subunit 2 (Mediator complex subunit 2)	47718
Q12127	CCW12 YLR110C L9354.7	Covalently-linked cell wall protein 12 (Protein Alpha0.6)	13058
Q12136	SAS10 UTP3 YDL153C D1545	Something about silencing protein 10 (U three protein 3) (U3 small nucleolar RNA-associated protein 3) (U3 snoRNA-associated protein 11)	70259
Q12141	TY1B-GR1 YGRWTy1-1 POL YGR027W-B G4054	Transposon Ty1-GR1 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	198658
Q12142	ATG9 APG9 AUT9 CVT7 YDL149W D1560	Autophagy-related protein 9 (Cytoplasm to vacuole targeting protein 7)	115403
Q12146	PSF3 YOL146W	DNA replication complex GINS protein PSF3 (Partner of Sld five 3)	21952
Q12149	RRP6 UNC733 YOR001W	Exosome complex exonuclease RRP6 (Rrp6p) (EC 3.1.13.-) (Ribosomal RNA-processing protein 6)	84039
Q12150	CSF1 TWEEK YLR087C	Protein CSF1 (Bridge-like lipid transfer protein family member 1) (BLTP1) (Cold sensitive for fermentation protein 1)	338258
Q12151	UPC2 MOX4 YDR213W YD8142.14 YD8142B.05	Sterol uptake control protein 2 (Mannoprotein regulation by oxygen protein 4)	100340
Q12152	YPL150W	Putative serine/threonine-protein kinase YPL150W (EC 2.7.11.1)	100646
Q12154	GET3 ARR4 YDL100C D2371	ATPase GET3 (EC 3.6.-.-) (Arsenical pump-driving ATPase) (Arsenite-stimulated ATPase) (Golgi to ER traffic protein 3) (Guided entry of tail-anchored proteins 3)	39354
Q12157	APC11 YDL008W D2900	Anaphase-promoting complex subunit 11 (EC 6.3.2.-)	18865
Q12158	MCD1 PDS3 RHC21 SCC1 YDL003W YD8119.04	Sister chromatid cohesion protein 1	63290
Q12159	YRA1 YDR381W D9481.2 D9509.1	RNA annealing protein YRA1	24956
Q12164	POM33 YLL023C L1201	Pore membrane protein of 33 kDa	32186
Q12166	LEU9 YOR108W YOR3227w	2-isopropylmalate synthase 2, mitochondrial (EC 2.3.3.13) (Alpha-IPM synthase 2) (Alpha-isopropylmalate synthase 2) (Alpha-isopropylmalate synthase II)	67200
Q12168	ACF2 ENG2 PCA1 YLR144C L3180	Glucan endo-1,3-beta-D-glucosidase 2 (Endo-1,3-beta-glucanase 2) (EC 3.2.1.39) (Laminarinase-2)	88403
Q12173	TY3A-G YGRWTy3-1 GAG YGR109W-A G5982	Transposon Ty3-G Gag polyprotein (Gag3) (Transposon Ty3-1 protein A) (TY3A) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p9 (NC) (NCp9) (p7)]	34027
Q12176	MAK21 NOC1 YDR060W D4237 YD9609.14	Ribosome biogenesis protein MAK21 (Maintenance of killer protein 21) (Nucleolar complex protein 1)	116677
Q12178	FCY1 YPR062W YP9499.17	Cytosine deaminase (yCD) (EC 3.5.4.1) (Cytosine aminohydrolase) (Fluorocytosine resistance protein 1)	17507
Q12181	TAH18 YPR048W YP9499.06	NADPH-dependent diflavin oxidoreductase 1 (EC 1.18.1.-) (NADPH-dependent FMN and FAD-containing oxidoreductase)	72328
Q12184	YAH1 YPL252C	Adrenodoxin homolog, mitochondrial (Mitochondrial ferredoxin)	18932
Q12186	MSL5 BBP SF1 YLR116W L2949	Branchpoint-bridging protein (Mud synthetic-lethal 5 protein) (Splicing factor 1) (Zinc finger protein BBP)	53034
Q12188	REC8 SPO69 YPR007C LPZ7C	Meiotic recombination protein REC8 (Cohesin REC8) (Sporulation protein 69)	77202
Q12191	BUG1 YDL099W	Binder of USO1 and GRH1 protein 1	38295
Q12193	TY1B-BR YBRWTy1-2 POL YBR012W-B YBR0207	Transposon Ty1-BR Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	198869
Q12196	RIO1 RRP10 YOR119C O3266 YOR3266C	Serine/threonine-protein kinase RIO1 (EC 2.7.11.1) (EC 3.6.3.-) (Ribosomal RNA-processing protein 10)	56122
Q12198	HSU1 YLL058W L0569	Homocysteine/cysteine synthase (EC 2.5.1.47) (EC 2.5.1.49) (Hydrogen sulfide utilizing 1) (O-acetylserine/O-acetylhomoserine sulfhydrylase) (OAS-OAH SHLase) (OAS-OAH sulfhydrylase)	64223
Q12200	NCR1 YPL006W	NPC intracellular sterol transporter 1-related protein 1 (Niemann-Pick type C-related protein 1)	132645
Q12206	WTM2 YOR229W YOR50-19	Transcriptional modulator WTM2	51951
Q12207	NCE102 NCE2 RTG2S2 YPR149W P9659.2	Non-classical export protein 2	18967
Q12208	USB1 YLR132C L3127	U6 snRNA phosphodiesterase 1 (3'-5' RNA exonuclease USB1) (EC 4.6.1.-) (Cyclic phosphodiesterase USB1) (EC 3.1.4.-) (U six biogenesis protein 1)	33694
Q12211	PUS1 YPL212C	tRNA pseudouridine synthase 1 (EC 5.4.99.-) (tRNA pseudouridylate synthase 1) (tRNA-uridine isomerase 1)	62143
Q12213	RPL7B RPL6B YL8B YPL198W	Large ribosomal subunit protein uL30B (60S ribosomal protein L7-B) (L6) (RP11) (YL8)	27696
Q12216	NFI1 SIZ2 YOR156C	E3 SUMO-protein ligase SIZ2 (EC 2.3.2.-) (E3 SUMO-protein transferase SIZ2) (SAP and Miz-finger domain-containing protein 2)	81178
Q12220	DIP2 UTP12 YLR129W L3116 L9233.1	U3 small nucleolar RNA-associated protein 12 (U3 snoRNA-associated protein 12) (DOM34-interacting protein 2) (U three protein 12)	106342
Q12222	YGK3 YOL128C	Glycogen synthase kinase-3 homolog YGK3 (EC 2.7.11.1)	43206
Q12223	RAD59 YDL059C	DNA repair protein RAD59	26630
Q12224	RLM1 YPL089C LPG19C	Transcription factor RLM1	73484
Q12229	UBX3 YDL091C	UBX domain-containing protein 3	52943
Q12230	LSP1 YPL004C	Sphingolipid long chain base-responsive protein LSP1	38071
Q12236	PKH2 YOL100W HRC1081	Serine/threonine-protein kinase PKH2 (EC 2.7.11.1) (PKB-activating kinase homolog 2)	121660
Q12241	VAM3 PTH1 YOR106W YOR3220W	Syntaxin VAM3 (Vacuolar morphogenesis protein 3)	32498
Q12246	LCB4 YOR171C O3615	Sphingoid long chain base kinase 4 (LCB kinase 4) (EC 2.7.1.91) (Sphinganine kinase 4)	69639
Q12248	DAD1 YDR016C	DASH complex subunit DAD1 (DUO1 and DAM1-interacting protein 1) (Outer kinetochore protein DAD1)	10516
Q12250	RPN5 NAS5 YDL147W D1572	26S proteasome regulatory subunit RPN5 (Proteasome non-ATPase subunit 5)	51768
Q12255	NYV1 MAM2 YLR093C	Vacuolar v-SNARE NYV1 (R-SNARE NYV1) (New v-SNARE 1) (Synaptobrevin NYV1)	28964
Q12256	TPO4 YOR273C O5440	Polyamine transporter 4	73223
Q12262	MCM16 YPR046W	Inner kinetochore subunit MCM16 (CENP-H homolog) (Constitutive centromere-associated network protein MCM16) (Minichromosome maintenance protein 16)	21138
Q12263	GIN4 YDR507C D9719.13	Serine/threonine-protein kinase GIN4 (EC 2.7.11.1) (Growth inhibitory protein 4)	129858
Q12265	PRS5 PRPS5 YOL061W O1213	Ribose-phosphate pyrophosphokinase 5 (EC 2.7.6.1) (Phosphoribosyl pyrophosphate synthase 5)	53505
Q12267	SMC4 YLR086W L9449.5	Structural maintenance of chromosomes protein 4	162189
Q12269	TY1B-GR2 YGRCTy1-2 POL YGR038C-B G4126	Transposon Ty1-GR2 Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	198521
Q12271	INP53 SJL3 SOP2 YOR109W YOR3231w	Polyphosphatidylinositol phosphatase INP53 (Suppressor of PMA1 protein 2) (Synaptojanin-like protein 3) [Includes: SAC1-like phosphoinositide phosphatase (EC 3.1.3.-); Phosphatidylinositol 4,5-bisphosphate 5-phosphatase (EC 3.1.3.36)]	124577
Q12273	TY1B-OL YOLWTy1-1 POL YOL103W-B O0770	Transposon Ty1-OL Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	198614
Q12275	CRM2 DIP2 YOR093C YOR3170c	Homeostatic regulator of DAG (EC 6.2.-.-) (Changed mutation rate protein 2) (DISCO-interacting protein 2)	186907
Q12277	RRP42 YDL111C	Exosome complex component RRP42 (Ribosomal RNA-processing protein 42)	29055
Q12280	IQG1 CYK1 YPL242C	Ras GTPase-activating-like protein IQG1 (Cytokinesis protein 1) (IQGAP-related protein 1)	172830
