Entry	Gene Names	Protein names	Mass
Q5A9Z1	PET112 CAALFM_C105610WA CaO19.10030 CaO19.2494	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial (Glu-AdT subunit B) (EC 6.3.5.-)	55741
Q5AA00	CAALFM_C105670WA orf19.10020	Peptide hydrolase (EC 3.4.-.-)	47466
Q5AA01	RIM1 CAALFM_C105680CA orf19.10019	Single-stranded DNA-binding protein	16218
Q5AA11	RSC9 CAALFM_C105780WA orf19.10010	RFX-type winged-helix domain-containing protein	71867
Q5AA13	GIM5 CAALFM_C105810WA orf19.10008	Gim5p	17665
Q5AA15	RAD10 CAALFM_C105820CA orf19.10006	Rad10p	37218
Q5AA26	SIP5 CAALFM_C105910WA CaO19.2458 CaO19.9995	Protein SIP5	57246
Q5AAN6	CAALFM_C106360WA orf19.13654	Serine/threonine protein kinase	64306
Q5AAP8	CAALFM_C106510CA orf19.13642	Major facilitator superfamily (MFS) profile domain-containing protein	50181
Q5AAQ7	ANT1 CAALFM_C106570WA orf19.13633	Mitochondrial thiamine pyrophosphate carrier 1	38737
Q5AAR0	IWS1 CAALFM_C106590CA CaO19.13630 CaO19.6252	Transcription factor IWS1	45797
Q5AAR2	CAALFM_C106600WA orf19.13628	Protein SCD6	37809
Q5AAS4	NOP6 CAALFM_C106740CA orf19.13616	Nop6p	24104
Q5AAT6	CAALFM_C106860WA orf19.13604	Sphingoid long-chain base transporter RSB1	55830
Q5AAW1	CAALFM_C107050CA orf19.13579	DNA helicase (EC 3.6.4.12)	80550
Q5AAW5	CAALFM_C107090CA orf19.13575	Exonuclease domain-containing protein	84419
Q5AB15	IPI3 CAALFM_C106760CA CaO19.13614 CaO19.6234	Pre-rRNA-processing protein IPI3	55944
Q5AB72	CAALFM_C100100CA orf19.13519	Cardiolipin synthase	26913
Q5AB80	KEL1 CAALFM_C100140WA orf19.13511	Kel1p	113937
Q5AB84	CAALFM_C100160CA orf19.13509	RRM domain-containing protein	43524
Q5AB86	LEU4 CAALFM_C100170WA orf19.13505	2-isopropylmalate synthase (EC 2.3.3.13)	64210
Q5AB93	PNS1 CAALFM_C100310WA CaO19.13498 CaO19.6077	Protein PNS1	58064
Q5AB94	CAALFM_C100320WA orf19.13497	Vacuolar protein sorting-associated protein 29	29068
Q5AB99	NAA25 CAALFM_C100380CA orf19.13492	N-terminal acetyltransferase B complex subunit MDM20	87051
Q5ABA2	SVF1 CAALFM_C100400WA CaO19.13489 CaO19.6068	Ceramide-binding protein SVF1 (Survival factor 1)	42999
Q5ABA8	CAALFM_C100460WA orf19.13483	Protein MGR2	11537
Q5ABB1	TTR1 CAALFM_C100490CA orf19.13480	Dithiol glutaredoxin	13124
Q5ABB3	CAALFM_C100510WA orf19.13478	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11)	34129
Q5ABB8	CNS1 CAALFM_C100560WA orf19.13473	HSP70/90 family co-chaperone	45168
Q5ABC3	TUF1 CAALFM_C100590WA orf19.13468	Elongation factor Tu	46706
Q5ABC8	CAALFM_C100630WA orf19.13464	D-lactate dehydrogenase (cytochrome) (EC 1.1.2.4)	63913
Q5ABD2	UGA32 CAALFM_C100670CA orf19.13459	Uga32p	66846
Q5ABE5	ALG13 CAALFM_C100810WA CaO19.13446 CaO19.6025	UDP-N-acetylglucosamine transferase subunit ALG13 (EC 2.4.1.141) (Asparagine-linked glycosylation protein 13)	34283
Q5ABP8	ROT1 CAALFM_C100770CA CaO19.13450 CaO19.6029	Protein ROT1	29880
Q5ABU0	ARG3 CAALFM_C603230WA orf19.13053	ornithine carbamoyltransferase (EC 2.1.3.3)	38623
Q5ABV4	ASA1 CAALFM_C603110CA CaO19.13041 CaO19.5596	ASTRA-associated protein 1	42568
Q5ABW2	PGA60 CAALFM_C603060WA CaO19.13035 CaO19.5588	Putative uncharacterized protein	80686
Q5AC02	LYS14 CAALFM_C602750CA orf19.12994	Lys14p	67303
Q5AC22	MOB1 CAALFM_C602590CA orf19.12974	Mob1p	31480
Q5AC29	ISA1 CAALFM_C602520WA orf19.12967	Fe-binding Fe/S cluster assembly protein	29771
Q5AC35	CAALFM_C602460CA orf19.12961	Ubiquinol-cytochrome c chaperone domain-containing protein	37972
Q5AC37	PRP45 CAALFM_C602440CA CaO19.12959 CaO19.5513	Pre-mRNA-processing protein 45	33200
Q5ACH7	COX16 CAALFM_CR10760CA CaO19.7665	Cytochrome c oxidase assembly protein COX16, mitochondrial	15377
Q5ACL9	BFR2 CAALFM_CR10470CA CaO19.7624	Protein BFR2	58463
Q5ACN3	PGA11 CAALFM_CR10330WA CaO19.7609	Predicted GPI-anchored protein 11	11796
Q5ACU4	SRB7 MED21 CAALFM_CR09760WA CaO19.7548	Mediator of RNA polymerase II transcription subunit 21 (Mediator complex subunit 21)	20289
Q5ACV3	CAALFM_C200180CA orf19.9662	Uricase (EC 1.7.3.3) (Urate oxidase)	34391
Q5ACX5	CAALFM_C200390CA orf19.9639	cysteine-S-conjugate beta-lyase (EC 4.4.1.13) (Cysteine-S-conjugate beta-lyase)	44803
Q5ACY4	CDH1 CAALFM_C200450CA orf19.9631	Cdh1p	65953
Q5ACZ4	CAALFM_C200540WA orf19.9620	Uncharacterized protein	66962
Q5ACZ8	SMF3 CAALFM_C200580CA orf19.9616	Divalent metal ion transporter	56476
Q5AD17	CAALFM_C200740CA orf19.9598	AB hydrolase-1 domain-containing protein	62234
Q5AD21	POT1-2 CAALFM_C200780WA orf19.9594	Pot1-2p	41536
Q5AD23	PGA27 CAALFM_C200800CA CaO19.2044 CaO19.9592	Predicted GPI-anchored protein 27	54949
Q5AD24	CAALFM_C200810CA orf19.9591	Iron-sulfur protein IND1	32477
Q5AD28	MSF1 CAALFM_C200850WA orf19.9587	phenylalanine--tRNA ligase (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase)	52580
Q5AD31	CAALFM_C200880WA orf19.9584	D-xylose 1-dehydrogenase (NADP(+), D-xylono-1,5-lactone-forming) (EC 1.1.1.179) (D-xylose-NADP dehydrogenase)	40704
Q5AD39	MXR1 CAALFM_C200960CA orf19.9576	peptide-methionine (S)-S-oxide reductase (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Protein-methionine-S-oxide reductase)	21106
Q5AD51	ERG28 orf19.2016 CAALFM_C201090CA	Ergosterol biosynthetic protein 28	16033
Q5ADL2	CAALFM_C306740WA orf19.14121	ATPase expression protein 2, mitochondrial	76605
Q5ADL4	SLU7 CAALFM_C306770WA CaO19.14119 CaO19.6827	Pre-mRNA-splicing factor SLU7	41024
Q5ADL9	DCN1 CAALFM_C306800CA CaO19.14114 CaO19.6822	Defective in cullin neddylation protein 1	34956
Q5ADM0	CAALFM_C306810WA orf19.14113	Anaphase-promoting complex subunit 2	92795
Q5ADM2	TAF12 CAALFM_C306820CA orf19.14112	Transcription initiation factor TFIID subunit 12	55750
Q5ADM3	CAALFM_C306830CA orf19.14110	Helicase	155780
Q5ADM4	FCR1 CAALFM_C306850WA orf19.14109	Fcr1p	56962
Q5ADM5	CAALFM_C306860CA orf19.14108	Aldo-keto reductase superfamily protein	32065
Q5ADN0	ISA2 CAALFM_C306900WA orf19.14103	Isa2p	25477
Q5ADN4	CAALFM_C306940WA orf19.14099	Integrase catalytic domain-containing protein	69353
Q5ADN6	CAALFM_C306950WA orf19.14097	SPX domain-containing protein	109409
Q5ADN7	CAALFM_C306970WA orf19.14096	Signal recognition particle subunit SRP68 (SRP68)	70059
Q5ADN8	HUT1 CAALFM_C306980WA CaO19.14095 CaO19.6803	UDP-galactose transporter homolog 1	41894
Q5ADP1	POS5 CAALFM_C307010WA orf19.14092	NADH kinase	57223
Q5ADP4	CAALFM_C307030CA orf19.14089	RING-CH-type domain-containing protein	94215
Q5ADP7	FESUR1 CAALFM_C307060WA orf19.14086	Fesur1p	25112
Q5ADR1	MET8 CAALFM_C307210WA orf19.14072	precorrin-2 dehydrogenase (EC 1.3.1.76)	33165
Q5ADR2	PRO2 CAALFM_C307220CA orf19.14071	glutamate-5-semialdehyde dehydrogenase (EC 1.2.1.41)	49120
Q5ADR6	GCD2 CAALFM_C307250WA orf19.14068	Translation initiation factor eIF2B subunit delta (eIF2B GDP-GTP exchange factor subunit delta)	55857
Q5ADS1	CAALFM_C307280CA orf19.14062	ENTH domain-containing protein	36038
Q5ADS3	OCA5 CAALFM_C307290WA CaO19.14061 CaO19.6769	Oxidant-induced cell-cycle arrest protein 5	81933
Q5ADS5	NOP13 CAALFM_C307300WA orf19.14058	Nop13p	44598
Q5ADT0	SLK19 CAALFM_C307310CA orf19.14055	Slk19p	134028
Q5ADT3	CAALFM_C307330WA orf19.14050	NADP-dependent oxidoreductase domain-containing protein	32601
Q5ADT4	GCY1 CAALFM_C307340WA orf19.14049	Glycerol 2-dehydrogenase (NADP(+))	33058
Q5ADT5	CAALFM_C307350WA orf19.14048	Protein YIP	32727
Q5ADT9	RSM10 CAALFM_C307390CA CaO19.14044 CaO19.6752	Small ribosomal subunit protein uS10m (37S ribosomal protein S10, mitochondrial) (Mitochondrial ribosomal small subunit protein 10)	27401
Q5ADU2	KRS1 CAALFM_C307410CA orf19.14041	Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase)	67708
Q5ADU3	CAALFM_C307420WA orf19.14040	Eukaryotic translation initiation factor 3 subunit H (eIF3h)	37450
Q5ADV5	GEP3 FMP48 CAALFM_C307550CA CaO19.14028 CaO19.6736	Genetic interactor of prohibitins 3, mitochondrial (Found in mitochondrial proteome protein 38)	72434
Q5ADX1	CAALFM_C307670WA orf19.14012	PQ loop repeat protein	27643
Q5ADX8	WOR4 CAALFM_C307730WA orf19.14005	Wor4p	45319
Q5AEB4	CAALFM_C303560WA orf19.7987	Aminopeptidase	55076
Q5AEB5	ULP1 CAALFM_C303550CA orf19.7986	Ulp1p	40535
Q5AEC0	SKN2 CAALFM_C303500WA orf19.7981	Skn2p	79869
Q5AEC3	CAALFM_C303470WA orf19.7978	Succinate-semialdehyde dehydrogenase (EC 1.2.1.16)	54385
Q5AEC9	NDE1 CAALFM_C303420CA orf19.7972	NADH:ubiquinone reductase (non-electrogenic) (EC 1.6.5.9)	63566
Q5AED0	CAALFM_C303410CA orf19.7971	Mannosyl-oligosaccharide glucosidase (EC 3.2.1.106) (Glucosidase I)	121278
Q5AEE2	CAALFM_C303270WA orf19.7958	OPA3-like protein	17173
Q5AEF0	CAF17 CAALFM_C303190CA CaO19.318 CaO19.7950	Putative transferase CAF17, mitochondrial (EC 2.1.-.-)	53100
Q5AEF9	DAL5 CAALFM_C303120CA orf19.7941	Allantoate permease	58679
Q5AEG1	CAALFM_C303100CA orf19.7939	Transcriptional coactivator HFI1/ADA1	54237
Q5AEG6	BET5 CAALFM_C303060WA orf19.7934	Trafficking protein particle complex subunit	18529
Q5AEI3	CAALFM_C302920WA orf19.7917	mRNA stability protein	14408
Q5AEI9	CAALFM_C302880WA orf19.7911	D-aminoacyl-tRNA deacylase (EC 3.1.1.96)	15048
Q5AEJ0	CAALFM_C302870CA orf19.7910	Amino acid transporter transmembrane domain-containing protein	53143
Q5AEJ1	THI6 CAALFM_C302860WA orf19.7909	Bifunctional hydroxyethylthiazole kinase/thiamine-phosphate diphosphorylase	55448
Q5AEM5	OXR1 CAALFM_C302540CA CaO19.243 CaO19.7873	Oxidation resistance protein 1	39398
Q5AEM8	PAM17 CAALFM_C302500WA CaO19.240 CaO19.7870	Presequence translocated-associated motor subunit PAM17, mitochondrial	21051
Q5AEN2	RPL9B RPL9 orf19.236 CAALFM_C302470CA	Large ribosomal subunit protein uL6 (60S ribosomal protein L9-B)	21718
Q5AF38	AMS1 CAALFM_C402360WA orf19.10284	alpha-mannosidase (EC 3.2.1.24)	131599
Q5AF43	CAALFM_C402400CA orf19.10279	SUN domain-containing protein	91988
Q5AF52	CAALFM_C402460WA orf19.10270	ER lumen protein-retaining receptor	24829
Q5AF55	ZCF15 CAALFM_C402490WA orf19.10267	Zcf15p	108265
Q5AF62	EMP70 CAALFM_C402550CA orf19.10260	Transmembrane 9 superfamily member	71393
Q5AF73	SEN2 CAALFM_C402640CA orf19.10249	tRNA-splicing endonuclease subunit Sen2 (EC 4.6.1.16)	46393
Q5AF80	CAALFM_C402700WA orf19.10242	Checkpoint protein RAD24	68147
Q5AF81	GRX3 CAALFM_C402710CA orf19.10241	Monothiol glutaredoxin	28373
Q5AF98	ZUO1 CAALFM_C402870CA orf19.10224	Zuotin	48348
Q5AF99	CAALFM_C402880CA orf19.10223	Guanine nucleotide exchange factor	29157
Q5AFA5	CAALFM_C402920WA orf19.10218	B30.2/SPRY domain-containing protein	58991
Q5AFA8	ABP1 CAALFM_C402940WA orf19.10214	Abp1p	70596
Q5AFB1	CAALFM_C402960WA orf19.10212	E3 ubiquitin-protein ligase (EC 2.3.2.27)	219227
Q5AFB3	TYS1 CAALFM_C402980WA orf19.10209	Tyrosine--tRNA ligase (EC 6.1.1.1) (Tyrosyl-tRNA synthetase)	44986
Q5AFB4	GST2 CAALFM_C402990CA orf19.10208	Gst2p	25261
Q5AFB9	NAN1 CAALFM_C403030CA orf19.10203	Nan1p	94048
Q5AFC2	PGA54 CAALFM_C403070WA CaO19.10200 CaO19.2685	Predicted GPI-anchored protein 54	36033
Q5AFD1	CAALFM_C403140CA orf19.10191	Elongator complex protein 5	34080
Q5AFD2	CAALFM_C403150WA orf19.10190	mRNA-binding U2 snRNP complex subunit	125041
Q5AFD8	RPF1 CAALFM_C403270WA orf19.10184	rRNA-binding ribosome biosynthesis protein	34861
Q5AFG1	ALB1 CAALFM_C700160CA CaJ7.0023 CaO19.7107	Ribosome biogenesis protein ALB1	16842
Q5AFK3	PSF3 CAALFM_C700530CA CaJ7.0068 CaO19.7065	DNA replication complex GINS protein PSF3	20246
Q5AFT2	GPI11 CAALFM_C402420CA CaO19.10277 CaO19.2761	Glycosylphosphatidylinositol anchor biosynthesis protein 11	29810
Q5AFT3	CFT1 CAALFM_C402430WA CaO19.10274 CaO19.10275 CaO19.10276 CaO19.2760	Protein CFT1 (Cleavage factor two protein 1)	161940
Q5AFV3	SLX4 CAALFM_C402590CA CaO19.10255/10254 CaO19.2740	Structure-specific endonuclease subunit SLX4	87934
Q5AFX2	CDC123 CAALFM_C402770CA CaO19.10236 CaO19.2721	Translation initiation factor eIF2 assembly protein (Cell division cycle protein 123)	40106
Q5AG31	MED14 RGR1 CAALFM_C503160WA CaO19.11825 CaO19.4348	Mediator of RNA polymerase II transcription subunit 14 (Mediator complex subunit 14)	146559
Q5AG46	PGA58 CAALFM_C503050CA CaO19.11809 CaO19.4334	Predicted GPI-anchored protein 58	22838
Q5AG55	CAALFM_C502990WA orf19.11799	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit	22876
Q5AG56	YPT35 CAALFM_C502980CA CaO19.11798 CaO19.4323	Endosomal/vacuolar adapter protein YPT35 (PX domain-containing protein YPT35)	19494
Q5AG80	MSW1 CAALFM_C502770WA orf19.11775	tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase)	44519
Q5AG86	CIA1 CAALFM_C502730CA CaO19.11769 CaO19.4293	Probable cytosolic iron-sulfur protein assembly protein 1	42773
Q5AG95	BUR2 CAALFM_C502670WA orf19.11760	Bur2p	60082
Q5AGA2	CAALFM_C502620CA orf19.11754	Zinc finger PHD-type domain-containing protein	77487
Q5AGB0	CAALFM_C502560CA orf19.11745	Protein kinase domain-containing protein	67942
Q5AGC1	FIP1 CAALFM_C502480WA CaO19.11734 CaO19.4258	Pre-mRNA polyadenylation factor FIP1	35812
Q5AGD9	CAALFM_C502320CA orf19.11715	Post-GPI attachment to proteins factor 3	47009
Q5AGE5	CTR86 CAALFM_C502280CA CaO19.11709 CaO19.4234	Ataxin-10 homolog (Copper transport protein 86)	54032
Q5AGV1	GIR2 CAALFM_C701420WA orf19.13940	Gir2p	30371
Q5AGW0	CAALFM_C701510WA orf19.13931	Major facilitator superfamily (MFS) profile domain-containing protein	60697
Q5AGX1	SMC6 CAALFM_C701580WA orf19.13921	DNA repair protein	129807
Q5AGX4	CAALFM_C701600WA orf19.13918	Membrane insertase	41300
Q5AGX8	LAT1 CAALFM_C701640WA orf19.13914	Acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)	50062
Q5AGY0	CAALFM_C701660CA orf19.13911	Protein transport protein SEC23	91460
Q5AGY1	CAALFM_C701670WA orf19.13910	amidase (EC 3.5.1.4)	64713
Q5AGY6	CAALFM_C701720WA orf19.13905	Sulfhydryl oxidase (EC 1.8.3.2)	29172
Q5AGY7	CAALFM_C701740CA orf19.13904	Golgi SNAP receptor complex member 1	26008
Q5AGY8	MCP1 CAALFM_C701750WA orf19.13903	Mitochondrial adapter protein MCP1 transmembrane domain-containing protein	33649
Q5AGZ0	ISU1 CAALFM_C701760CA orf19.13901	Iron-sulfur cluster assembly protein	19959
Q5AGZ7	RPL5 orf19.6541 CAALFM_C701790CA	Large ribosomal subunit protein uL18 (60S ribosomal protein L5)	34503
Q5AH00	VMA11 CAALFM_C701820CA orf19.13891	V-type proton ATPase proteolipid subunit	16701
Q5AH06	CAALFM_C701880CA orf19.13885	Mitochondrial thiamine pyrophosphate carrier 1	35559
Q5AH07	NUC2 CAALFM_C701900WA orf19.13884	Nuc2p	53982
Q5AH11	PRM10 CAALFM_C701940CA CaJ7.0221 CaO19.13880 CaO19.6527	Pheromone-regulated membrane protein 10	120738
Q5AH13	CAALFM_C701960WA orf19.13878	Inheritance of peroxisomes protein 1	78435
Q5AH14	TOM40 CAALFM_C701970CA orf19.13877	Tom40p	42309
Q5AH20	CAALFM_C702010CA orf19.13871	Aldehyde dehydrogenase domain-containing protein	72886
Q5AH24	CUP9 CAALFM_C702040CA orf19.13867	Cup9p	38581
Q5AH25	EXO70 CAALFM_C702050CA CaJ7.0236 CaO19.13865 CaO19.6512	Exocyst complex protein EXO70	76105
Q5AH56	YPS7 CAALFM_C702300WA orf19.13835	Aspartic endopeptidase	75865
Q5AH58	SEC1 CAALFM_C702320WA orf19.13833	Sec1p	89635
Q5AH72	CAALFM_C702480WA orf19.13819	Cytochrome c oxidase assembly protein COX20, mitochondrial	19730
Q5AH74	DPP3 CAALFM_C702500CA orf19.13817	Bifunctional diacylglycerol diphosphate phosphatase/phosphatidate phosphatase	35484
Q5AH90	ROM2 CAALFM_C203240CA orf19.8525	Rho family guanine nucleotide exchange factor	156948
Q5AHA6	CAALFM_C203360WA orf19.8510	AMP deaminase (EC 3.5.4.6)	90933
Q5AHC0	PGA33 CAALFM_C203440WA CaO19.8495 CaO19.876	Predicted GPI-anchored protein 33	23119
Q5AHC2	MGR1 CAALFM_C203460CA CaO19.8493 CaO19.874	Mitochondrial inner membrane i-AAA protease complex subunit MGR1	41522
Q5AHD5	CAP4 CAALFM_C203590CA orf19.8480	Cap4p	19572
Q5AHE2	UGA11 CAALFM_C203640WA orf19.8474	4-aminobutyrate aminotransferase (EC 2.6.1.19) (GABA aminotransferase) (Gamma-amino-N-butyrate transaminase)	48614
Q5AHE5	MNN42 CAALFM_C203690CA orf19.8471	LicD/FKTN/FKRP nucleotidyltransferase domain-containing protein	97152
Q5AHF9	GNA1 CAALFM_C203870WA	Glucosamine 6-phosphate N-acetyltransferase (EC 2.3.1.4)	16868
Q5AHH0	MED1 CAALFM_C203980CA orf19.8446	Mediator of RNA polymerase II transcription subunit 1 (Mediator complex subunit 1)	69751
Q5AHH6	SDS22 CAALFM_C204020CA orf19.8440	Type 1 protein phosphatase-activating protein	43062
Q5AHH7	ACP12 CAALFM_C204030CA orf19.8439	Acyl carrier protein	12322
Q5AHI7	NOP12 CAALFM_C204120CA CaO19.809 CaO19.8429	Nucleolar protein 12	51651
Q5AHY9	HFL1 CAALFM_C103640CA orf19.10581	DNA polymerase epsilon noncatalytic subunit	26036
Q5AHZ1	IMP1 CAALFM_C103610CA orf19.10579	Mitochondrial inner membrane protease subunit (EC 3.4.21.-)	20587
Q5AHZ3	SUA71 CAALFM_C103560CA orf19.10577	Transcription initiation factor IIB (General transcription factor TFIIB)	37908
Q5AHZ7	SRB4 MED17 CAALFM_C103530WA CaO19.10573 CaO19.3055	Mediator of RNA polymerase II transcription subunit 17 (Mediator complex subunit 17)	65595
Q5AI20	RLI1 CAALFM_C103350CA orf19.10552	Fe-S cluster-binding ribosome biosynthesis protein	69546
Q5AI24	EHD3 CAALFM_C103320CA orf19.10547	3-hydroxyisobutyryl-CoA hydrolase (EC 3.1.2.4)	56213
Q5AI28	NGG1 CAALFM_C103290WA orf19.10541	Histone acetyltransferase	70711
Q5AI30	CAALFM_C103280WA orf19.10540	Small ribosomal subunit protein mS35 (37S ribosomal protein S24, mitochondrial)	35822
Q5AI35	SPP1 CAALFM_C103250CA orf19.10536	Spp1p	47177
Q5AI42	CAALFM_C103180WA orf19.10528	Octanoyltransferase (EC 2.3.1.181)	32655
Q5AI45	CAALFM_C103140WA orf19.10525	Biogenesis of lysosome-related organelles complex 1 subunit CNL1 (CNO-like protein 1)	18586
Q5AI48	CAALFM_C103120WA CaO19.10522 CaO19.3004	FAS1 domain-containing protein CaO19.3004	46453
Q5AI66	CAALFM_C102960CA orf19.10504	Mitochondrial distribution and morphology protein 31	69014
Q5AI78	YPT7 CAALFM_C102870WA orf19.10492	Ypt7p	32059
Q5AI92	CAALFM_C102720WA orf19.10478	C2H2-type domain-containing protein	45922
Q5AI97	MGM101 CAALFM_C102660CA CaO19.10473 CaO19.2956	Mitochondrial genome maintenance protein MGM101	30744
Q5AIA0	TOM20 CAALFM_C102640CA orf19.10470	Tom20p	19014
Q5AIA4	IML1 CAALFM_C102610WA CaO19.10466 CaO19.2949	Vacuolar membrane-associated protein IML1	168701
Q5AIB2	SCW4 CAALFM_C102520WA orf19.10458	Scw4p	57503
Q5AIB4	CAALFM_C102500WA orf19.10456	Protein FMP32, mitochondrial	23738
Q5AJ72	CAALFM_C301310WA orf19.9288	ATPase	99608
Q5AJ73	SGA1 CAALFM_C301320CA orf19.9287	glucan 1,4-alpha-glucosidase (EC 3.2.1.3) (1,4-alpha-D-glucan glucohydrolase) (Glucan 1,4-alpha-glucosidase)	65004
Q5AJ75	CAALFM_C301340WA orf19.9285	Mitochondrial thiamine pyrophosphate carrier 1	52370
Q5AJ85	RRT14 CAALFM_C301430WA CaO19.1708 CaO19.9275	Regulator of rDNA transcription 14	24911
Q5AJ90	FOX3 CAALFM_C301460CA orf19.9271	acetyl-CoA C-acyltransferase (EC 2.3.1.16)	43877
Q5AJA1	CAALFM_C301540WA orf19.9259	HIG1 domain-containing protein	22610
Q5AJA5	CAALFM_C301560WA orf19.9255	RNA helicase (EC 3.6.4.13)	87156
Q5AJC3	SCM3 CAALFM_C301770CA orf19.9237	C2H2-type domain-containing protein	72763
Q5AJC4	CAALFM_C301790CA orf19.9236	Helicase C-terminal domain-containing protein	144309
Q5AJF1	LOC1 CAALFM_C302040CA CaO19.1642 CaO19.9209	60S ribosomal subunit assembly/export protein LOC1	23806
Q5AJF7	RPL12 orf19.1635 CAALFM_C302110WA	Large ribosomal subunit protein uL11 (60S ribosomal protein L12)	17763
Q5AJG7	CAALFM_C302190CA orf19.9193	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit	16265
Q5AJK6	PGA44 CAALFM_C301370CA CaO19.1714	Predicted GPI-anchored protein 44	32317
Q5AJX0	HTS1 CAALFM_C505490CA orf19.11533	histidine--tRNA ligase (EC 6.1.1.21)	55589
Q5AJX6	MUM2 CAALFM_C505450CA orf19.11526	Mum2p	26186
Q5AJY2	ILV3 CAALFM_C505410CA orf19.11523	dihydroxy-acid dehydratase (EC 4.2.1.9)	62865
Q5AJZ5	PRE1 CAALFM_C505310WA orf19.11508	Proteasome subunit beta	22019
Q5AJZ7	MRP2 CAALFM_C505290CA orf19.11506	Mitochondrial 37S ribosomal protein MRP2	13253
Q5AK01	PSY4 CAALFM_C505260WA orf19.11502	Uncharacterized protein	23141
Q5AK08	PCL5 CAALFM_C505190WA orf19.11495	Pcl5p	35353
Q5AK16	CCT3 CAALFM_C505120WA orf19.11487	T-complex protein 1 subunit gamma	58642
Q5AK24	GPI10 CAALFM_C505040WA CaO19.11479 CaO19.3996	GPI mannosyltransferase 3 (EC 2.4.1.-) (GPI mannosyltransferase III) (GPI-MT-III) (Glycosylphosphatidylinositol-anchor biosynthesis protein 10)	57060
Q5AK30	CAALFM_C504990WA orf19.11473	DNA-directed RNA polymerase III subunit RPC9	19042
Q5AK42	CAALFM_C504910WA CaO19.11461 CaO19.3978	rRNA-processing protein EFG1	27761
Q5AK60	HYS2 CAALFM_C504740CA orf19.11442	DNA-directed DNA polymerase delta subunit	53843
Q5AK69	TIP1 CAALFM_C504660CA orf19.11433	Protein YIP	27371
Q5AK78	CSU57 CAALFM_C504580CA orf19.11424	ESCRT-II subunit protein	22767
Q5AKC2	CAALFM_C504150CA orf19.11379	t-SNARE coiled-coil homology domain-containing protein	26308
Q5AKU2	HPC2 CAALFM_C113970CA orf19.12502	Hpc2p	60169
Q5AKV0	LCB2 CAALFM_C113900CA orf19.12494	Serine C-palmitoyltransferase	63296
Q5AKV1	ZMS1 CAALFM_C113880CA orf19.12493	C2H2-type domain-containing protein	133216
Q5AKV6	PDX1 CAALFM_C113830CA orf19.12488	Pdx1p	46059
Q5AKW6	KAR9 CAALFM_C113740WA orf19.12478	Kar9p	85022
Q5AKW7	DIM1 CAALFM_C113730CA orf19.12477	rRNA adenine N(6)-methyltransferase (EC 2.1.1.-)	36773
Q5AKX1	GCV3 CAALFM_C113680CA orf19.12473	Glycine cleavage system H protein	20053
Q5AKX2	OSM2 CAALFM_C113670WA orf19.12472	Fumarate reductase	70459
Q5AKX6	CUP2 CAALFM_C113640WA orf19.12468	Cup2p	64274
Q5AKY0	KIS2 CAALFM_C113610CA orf19.12464	Kis2p	81814
Q5AKZ4	MCU1 CAALFM_C113520CA orf19.12450	Mcu1p	31843
Q5AL00	KNS1 CAALFM_C113470WA orf19.12446	Serine/threonine protein kinase	77020
Q5AL10	COX19 CAALFM_C113410WA CaO19.12432 CaO19.4967	Cytochrome c oxidase assembly protein COX19	14633
Q5AL13	CWC26 CAALFM_C113380WA CaO19.12429 CaO19.4964	Pre-mRNA-splicing factor CWC26	32455
Q5AL17	CAALFM_C113330CA orf19.12425	Spermine synthase	39414
Q5AL24	CAALFM_C113270WA orf19.12418	Nicotinamide-nucleotide adenylyltransferase	34291
Q5AL29	REX3 CAALFM_C113200CA CaO19.12413 CaO19.4948	RNA exonuclease 3 (EC 3.1.-.-)	46561
Q5AL37	CAALFM_C113130CA orf19.12406	Amino acid permease/ SLC12A domain-containing protein	61659
Q5AL46	CAALFM_C113030CA orf19.12397	cysteine--tRNA ligase (EC 6.1.1.16) (Cysteinyl-tRNA synthetase)	89739
Q5AL47	SPC3 CAALFM_C113020CA orf19.12396	Signal peptidase subunit 3	21780
Q5AL54	CAALFM_C112930CA orf19.12389	Major facilitator superfamily (MFS) profile domain-containing protein	58943
Q5AL63	MHF1 CAALFM_C112840WA CaO19.12380 CaO19.4914	Inner kinetochore subunit MHF1 (CENP-S homolog) (Constitutive centromere-associated network protein MHF1) (MHF histone-fold complex subunit 1)	13282
Q5ALJ2	FGR22 CAALFM_C202600CA orf19.9159	Fgr22p	33586
Q5ALJ4	CAALFM_C202580WA orf19.9157	Major facilitator superfamily (MFS) profile domain-containing protein	56123
Q5ALK1	CAALFM_C202530WA orf19.9150	GATA-type domain-containing protein	50033
Q5ALN1	AIM36 FMP39 CAALFM_C202280WA CaO19.1546 CaO19.9120	Altered inheritance of mitochondria protein 36, mitochondrial (Found in mitochondria protein 39)	34735
