Gene Names	Accession	Entry	Protein names	Mass
YHR199C-A	OG6_499985	Q3E7Y6	N-terminal-borealin-like protein	8547
YHR200W	OG6_102002	P38886	26S proteasome regulatory subunit RPN10	29747
YHR201C	OG6_103741	P38698	Polyphosphatase (PolyPase) (EC 3.6.1.11) (Exopolyphosphatase) (Metaphosphatase)	45051
YHR202W	OG6_111211	P38887	Uncharacterized protein YHR202W	68998
YHR203C	OG6_100732	P0CX36	Small ribosomal subunit protein eS4B (40S ribosomal protein S4-B) (RP5) (S7) (YS6)	29410
YHR204W	OG6_101442	P38888	ER degradation-enhancing alpha-mannosidase-like protein 1 (EC 3.2.1.24)	91246
YHR205W	OG6_100157	P11792	Serine/threonine-protein kinase SCH9 (EC 2.7.11.1)	91812
YHR206W	OG6_165983	P38889	Transcription factor SKN7 (Peroxide sensitivity protein 9)	69202
YHR207C	OG6_114637	P38890	Histone-lysine N-methyltransferase SET5 (EC 2.1.1.-) (SET domain-containing protein 5)	60547
YHR208W	OG6_100313	P38891	Branched-chain-amino-acid aminotransferase, mitochondrial (BCAT) (EC 2.6.1.42) (Protein ECA39) (Protein TWT1)	43596
YHR209W	OG6_101540	P38892	Probable S-adenosylmethionine-dependent methyltransferase CRG1 (EC 2.1.1.-) (Cantharidin resistance protein 1)	33785
YHR210C	OG6_101504	P38893	Uncharacterized isomerase YHR210C (EC 5.-.-.-)	37933
YHR211W	OG6_128677	P38894	Flocculation protein FLO5 (Flocculin-5)	111982
YHR212W-A	OG6_128677	P0CX91	Uncharacterized protein YHR212W-A	7610
YHR213W	OG6_128677	P0CI67	Uncharacterized protein YHR213W	21145
YHR213W-A	OG6_500613	Q8TGT4	Uncharacterized protein YHR213W-A	8926
YHR213W-B	OG6_222542	Q8TGK1	Uncharacterized protein YHR213W-B	11184
YHR214C-B	OG6_100069	O13535	Transposon Ty1-H Gag-Pol polyprotein (Gag-Pol-p199) (TY1A-TY1B) (Transposon Ty1 TYA-TYB polyprotein) (p190) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Ty1 protease (PR) (EC 3.4.23.-) (Pol-p20) (p23); Integrase (IN) (Pol-p71) (p84) (p90); Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (Pol-p63) (p60)]	202817
YHR214C-C	OG6_100069	P0C2I4	Transposon Ty1-H Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	53325
YHR214C-D	OG6_500257	P0CX93	Uncharacterized protein YHR214C-D	10917
YHR214C-E	OG6_500378	Q8TGK0	Putative uncharacterized protein YHR214C-E	11600
YHR214W	OG6_162024	P0CX19	Putative GPI-anchored protein YHR214W	20594
YHR215W	OG6_101372	P38693	Acid phosphatase PHO12 (EC 3.1.3.2)	52700
YHR216W	OG6_100534	P38697	Inosine-5'-monophosphate dehydrogenase 2 (IMP dehydrogenase 2) (IMPD 2) (IMPDH 2) (EC 1.1.1.205)	56530
YHR218W	OG6_108906	P38899	Uncharacterized protein YHR218W	68851
YHR219W	OG6_108906	P38900	Putative uncharacterized protein YHR219W	70128
YIL001W	OG6_106650	P40560	Ankyrin repeat-containing protein YIL001W	59732
YIL002C	OG6_138560	P40559	Phosphatidylinositol 4,5-bisphosphate 5-phosphatase INP51 (EC 3.1.3.36) (Synaptojanin-like protein 1)	108430
YIL002W-A	OG6_500243	Q3E7Z5	Uncharacterized protein YIL002W-A	7729
YIL003W	OG6_100169	P40558	Cytosolic Fe-S cluster assembly factor CFD1 (Cytosolic Fe-S cluster-deficient protein 1) (Ribosomal export protein 19)	31922
YIL004C	OG6_101026	P22804	Protein transport protein BET1 (Suppressor of loss of YPT1 protein 12) (Protein SLY12)	15720
YIL005W	OG6_104137	P40557	ER-retained PMA1-suppressing protein 1 (EC 5.3.4.1)	81219
YIL006W	OG6_100767	P40556	Mitochondrial nicotinamide adenine dinucleotide transporter 1 (Mitochondrial NAD(+) transporter 1)	41954
YIL007C	OG6_102356	P40555	Probable 26S proteasome regulatory subunit p27 (Proteasome non-ATPase subunit 2)	24846
YIL008W	OG6_102802	P40554	Ubiquitin-related modifier 1	11028
YIL009C-A	OG6_500131	Q03096	Telomere replication protein EST3 (Ever shorter telomeres protein 3)	20555
YIL009W	OG6_100746	P39002	Long-chain-fatty-acid--CoA ligase 3 (EC 6.2.1.3) (Fatty acid activator 3) (Long-chain acyl-CoA synthetase 3)	77947
YIL010W	OG6_101292	P40553	Peroxiredoxin DOT5 (Prx) (EC 1.11.1.24) (Disrupter of telomere silencing protein 5) (Nuclear thiol peroxidase) (nTPx) (Thioredoxin peroxidase) (Thioredoxin-dependent peroxiredoxin DOT5)	24120
YIL011W	OG6_109825	P40552	Cell wall protein TIR3 (TIP1-related protein 3)	26308
YIL013C	OG6_100151	P40550	ATP-dependent permease PDR11	160538
YIL014C-A	OG6_162025	Q02598	Uncharacterized protein YIL014C-A	11664
YIL014W	OG6_105463	P40549	Alpha-1,3-mannosyltransferase MNT3 (EC 2.4.1.-)	72410
YIL015W	OG6_114704	P12630	Barrierpepsin (EC 3.4.23.35) (BAR proteinase) (Extracellular 'barrier' protein)	63730
YIL016W	OG6_500628	P40548	HSP70 co-chaperone SNL1 (Suppressor of NUP116-C lethal)	18306
YIL017C	OG6_103879	P40547	GID complex subunit 5 (Glucose-induced degradation protein 5) (Vacuolar import and degradation protein 28)	105491
YIL018W	OG6_100234	P0CX46	Large ribosomal subunit protein uL2B (60S ribosomal protein L2-B) (L5) (RP8) (YL6)	27408
YIL019W	OG6_116866	P40546	Protein FAF1 (Forty S assembly factor)	38889
YIL020C	OG6_107815	P40545	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase (EC 5.3.1.16) (5-proFAR isomerase) (Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase)	29557
YIL021W	OG6_101363	P16370	DNA-directed RNA polymerase II subunit RPB3 (RNA polymerase II subunit 3) (RNA polymerase II subunit B3) (B44.5) (DNA-directed RNA polymerase II 45 kDa polypeptide)	35298
YIL022W	OG6_102237	Q01852	Mitochondrial import inner membrane translocase subunit TIM44 (Inner membrane import site protein 45) (ISP45) (Membrane import machinery protein MIM44) (Mitochondrial protein import protein 1)	48854
YIL023C	OG6_103840	P40544	Zinc transporter YKE4	37418
YIL024C	OG6_500298	P40543	Autophagy receptor ATG45 (Autophagy-related protein 45)	21791
YIL026C	OG6_500309	P40541	Cohesin subunit SCC3 (Irregular cell behavior protein 1)	133009
YIL027C	OG6_152871	P40540	ER membrane protein complex subunit 5 (Killer toxin-resistance protein 27)	15907
YIL029C	OG6_181779	P40538	Uncharacterized protein YIL029C	16587
YIL030C	OG6_102767	P40318	ERAD-associated E3 ubiquitin-protein ligase DOA10 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase DOA10)	151455
YIL031W	OG6_102905	P40537	Ubiquitin-like-specific protease 2 (EC 3.4.22.-)	116883
YIL033C	OG6_100449	P07278	cAMP-dependent protein kinase regulatory subunit (cAPK regulatory subunit) (Bypass of cyclase mutations protein 1) (Protein kinase A regulatory subunit) (PKA regulatory subunit)	47219
YIL034C	OG6_103032	P13517	F-actin-capping protein subunit beta	32629
YIL035C	OG6_100821	P15790	Casein kinase II subunit alpha (CK II subunit alpha) (EC 2.7.11.1)	44668
YIL036W	OG6_499995	P40535	ATF/CREB activator 2 (Chromosome stability protein CST6)	65264
YIL037C	OG6_500190	P40534	Pheromone-regulated membrane protein 2	75021
YIL038C	OG6_101346	P06102	General negative regulator of transcription subunit 3	94403
YIL039W	OG6_124368	P40533	Protein TED1 (Trafficking of EMP24/ERV25-dependent cargo disrupted protein 1)	54928
YIL040W	OG6_499935	P40532	Nuclear membrane organization protein APQ12	16508
YIL041W	OG6_112318	P40531	Protein GVP36 (36 kDa Golgi vesicle protein)	36670
YIL042C	OG6_103927	P40530	[Pyruvate dehydrogenase (acetyl-transferring)] kinase 1, mitochondrial (PDK 1) (Pyruvate dehydrogenase kinase 1) (EC 2.7.11.2) (Protein kinase of PDH protein 1) (Pyruvate dehydrogenase complex kinase 1) (PDC kinase 1) ([Pyruvate dehydrogenase [lipoamide]] kinase 1)	45444
YIL043C	OG6_100179	P38626	NADH-cytochrome b5 reductase 1 (EC 1.6.2.2) (Microsomal cytochrome b reductase) (P35)	31494
YIL044C	OG6_100831	P40529	ADP-ribosylation factor GTPase-activating protein effector protein 2 (ARF GAP effector protein 2)	32638
YIL045W	OG6_222572	P40187	GSY2-interacting protein PIG2	61938
YIL046W	OG6_112271	P39014	F-box protein MET30 (E3 ubiquitin ligase complex SCF(Met30) subunit MET30) (Methionine-requiring protein 30)	72835
YIL046W-A	OG6_500556	Q3E7Z4	Uncharacterized protein YIL046W-A	6308
YIL047C	OG6_100965	P40528	Protein SYG1	104218
YIL048W	OG6_101160	P40527	Phospholipid-transporting ATPase NEO1 (EC 7.6.2.1)	130218
YIL049W	OG6_103960	P40526	Polyprenal reductase (EC 1.3.1.94)	30306
YIL050W	OG6_101636	P40186	PHO85 cyclin-7 (PHO85-associated protein 1)	32037
YIL051C	OG6_100612	P40185	Protein MMF1, mitochondrial (Isoleucine biosynthesis and maintenance of intact mitochondria 1) (Maintenance of mitochondrial function 1)	15908
YIL052C	OG6_100855	P40525	Large ribosomal subunit protein eL34B (60S ribosomal protein L34-B)	13641
YIL053W	OG6_111160	P41277	Glycerol-1-phosphate phosphohydrolase 1 (EC 3.1.3.21) ((DL)-glycerol-3-phosphatase 1) (Related to HOR2 protein 2)	27947
YIL054W	OG6_500013	P40524	Uncharacterized membrane protein YIL054W	12045
YIL055C	OG6_500361	P40523	Uncharacterized protein YIL055C	70733
YIL056W	OG6_222573	P40522	Transcription factor VHR1 (VHT1 regulator 1)	71421
YIL057C	OG6_222574	P40188	Respiratory growth induced protein 2	19229
YIL060W	OG6_181777	P40519	Uncharacterized protein YIL060W	15673
YIL061C	OG6_102349	Q00916	U1 small nuclear ribonucleoprotein 70 kDa homolog (U1 70K) (U1 snRNP 70 kDa homolog) (U1-70K) (U1 small nuclear ribonucleoprotein SNP1) (U1 snRNP protein SNP1)	34447
YIL062C	OG6_102485	P40518	Actin-related protein 2/3 complex subunit 5 (Arp2/3 complex 16 kDa subunit) (p16-ARC)	17134
YIL063C	OG6_139042	P40517	Ran-specific GTPase-activating protein 2 (Ran-binding protein 2) (RANBP2)	36054
YIL064W	OG6_103983	P40516	Protein-lysine N-methyltransferase EFM4 (EC 2.1.1.-) (Elongation factor methyltransferase 4) (Secretion and early endocytosis protein 1)	25486
YIL065C	OG6_102996	P40515	Mitochondrial fission 1 protein (Mitochondrial division protein 2)	17733
YIL066C	OG6_100448	P21672	Ribonucleoside-diphosphate reductase large chain 2 (EC 1.17.4.1) (Ribonucleotide reductase DNA damage-inducible regulatory subunit 2) (Ribonucleotide reductase R1 subunit 2) (Ribonucleotide reductase large subunit 2)	97515
YIL067C	OG6_114167	P40514	Uncharacterized protein YIL067C	75482
YIL068C	OG6_103744	P32844	Exocyst complex component SEC6	93428
YIL069C	OG6_100698	P0CX32	Small ribosomal subunit protein eS24B (40S ribosomal protein S24-B) (RP50)	15329
YIL070C	OG6_105073	P40513	Mitochondrial acidic protein MAM33	30132
YIL071C	OG6_103258	P40512	Cop9 signalosome complex subunit 11 (Proteasome-COP9 signalosome-eIF3 domain protein 8)	51288
YIL072W	OG6_103312	P20050	Meiosis-specific protein HOP1	68876
YIL073C	OG6_133389	P40511	Sporulation-specific protein 22	112434
YIL074C	OG6_100629	P40510	D-3-phosphoglycerate dehydrogenase 2 (3-PGDH 2) (EC 1.1.1.95) (2-oxoglutarate reductase) (EC 1.1.1.399)	51188
YIL075C	OG6_101410	P32565	26S proteasome regulatory subunit RPN2	104232
YIL076W	OG6_102500	P40509	Coatomer subunit epsilon (Epsilon-coat protein) (Epsilon-COP)	33829
YIL077C	OG6_500010	P40508	PUP1 protein homolog	36946
YIL078W	OG6_100294	P04801	Threonine--tRNA ligase, cytoplasmic (EC 6.1.1.3) (Threonyl-tRNA synthetase) (ThrRS)	84520
YIL079C	OG6_105655	P40507	Protein AIR1 (Arginine methyltransferase-interacting RING finger protein 1)	41631
YIL082W-A	OG6_100000	Q7LHG5	Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]	172369
YIL083C	OG6_102247	P40506	Phosphopantothenate--cysteine ligase CAB2 (EC 6.3.2.5) (Coenzyme A biosynthesis protein 2) (Phosphopantothenoylcysteine synthetase) (PPC synthetase)	41867
YIL084C	OG6_500648	P40505	Transcriptional regulatory protein SDS3 (Suppressor of defective silencing protein 3)	37625
YIL085C	OG6_127232	P40504	Probable mannosyltransferase KTR7 (EC 2.4.1.-)	61438
YIL087C	OG6_125877	P40502	Altered inheritance of mitochondria protein 19, mitochondrial	16924
YIL088C	OG6_124658	P40501	Vacuolar amino acid transporter 7	53737
YIL089W	OG6_222592	P40500	Uncharacterized membrane protein YIL089W	23859
YIL090W	OG6_121373	P40499	Protein ICE2 (Inheritance of cortical ER protein 2)	56333
YIL091C	OG6_102630	P40498	U3 small nucleolar RNA-associated protein 25 (U3 snoRNA-associated protein 25) (U three protein 25)	83991
YIL092W	OG6_500941	P40497	Uncharacterized protein YIL092W	71006
YIL093C	OG6_115945	P40496	Small ribosomal subunit protein mS23 (37S ribosomal protein S25, mitochondrial)	30513
YIL094C	OG6_100541	P40495	Homoisocitrate dehydrogenase, mitochondrial (HIcDH) (EC 1.1.1.87)	40069
YIL095W	OG6_101386	P40494	Actin-regulating kinase PRK1 (EC 2.7.11.1) (p53-regulating kinase 1)	91032
YIL096C	OG6_105097	P40493	25S rRNA (uridine(2634)-N(3))-methyltransferase (EC 2.1.1.313) (Base methyltransferase of 25S RNA 5)	39402
YIL097W	OG6_103231	P40492	GID complex subunit 9 (EC 2.3.2.27) (Function required for yeast viability protein 10) (Glucose-induced degradation protein 9) (Probable E3 ubiquitin-protein ligase GID9)	59894
YIL098C	OG6_109050	P40491	ATP synthase assembly factor FMC1, mitochondrial (Formation of mitochondrial complexes protein 1)	18364
YIL099W	OG6_110305	P08019	Glucoamylase, intracellular sporulation-specific (EC 3.2.1.3) (1,4-alpha-D-glucan glucohydrolase) (Glucan 1,4-alpha-glucosidase)	61463
YIL101C	OG6_499912	P40489	Transcriptional repressor XBP1 (XhoI site-binding protein 1)	72687
YIL102C	OG6_162025	P40488	Uncharacterized protein YIL102C	11290
YIL102C-A	OG6_105019	Q2V2P5	Uncharacterized protein YIL102C-A	8502
YIL103W	OG6_101267	P40487	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 (EC 2.5.1.108) (Diphthamide biosynthesis protein 1) (Diphtheria toxin resistance protein 1) (S-adenosyl-L-methionine:L-histidine 3-amino-3-carboxypropyltransferase 1)	48311
YIL104C	OG6_103996	P40486	Protein SHQ1 (Small nucleolar RNAs of the box H/ACA family quantitative accumulation protein 1)	59151
YIL105C	OG6_110583	P40485	Phosphatidylinositol 4,5-bisphosphate-binding protein SLM1 (Synthetic lethal with MSS4 protein 1) (TORC2 effector protein SLM1)	77995
YIL105W-A	OG6_500959	Q8TGN5	Uncharacterized protein YIL105W-A	5935
YIL106W	OG6_101569	P40484	DBF2 kinase activator protein MOB1 (MPS1 binder 1) (Maintenance of ploidy protein MOB1)	35882
YIL107C	OG6_116779	P40433	6-phosphofructo-2-kinase 1 (6PF-2-K 1) (EC 2.7.1.105) (Phosphofructokinase 2 I)	93417
YIL108W	OG6_107913	P40483	Putative zinc metalloproteinase YIL108W (EC 3.4.24.-)	77414
YIL109C	OG6_101023	P40482	Protein transport protein SEC24 (Abnormal nuclear morphology 1)	103636
YIL110W	OG6_102864	P40481	Histidine protein methyltransferase 1 (EC 2.1.1.85) (Mitotic exit network interactor 1)	42515
YIL111W	OG6_103849	P00425	Cytochrome c oxidase subunit 5B, mitochondrial (Cytochrome c oxidase polypeptide Vb)	17197
YIL112W	OG6_100104	P40480	Protein HOS4	123556
YIL113W	OG6_115683	P40479	Dual-specificity protein phosphatase SDP1 (EC 3.1.3.48) (Stress-inducible MAPK phosphatase)	23886
YIL114C	OG6_101484	P40478	Non-selective voltage-gated ion channel 2 (Outer mitochondrial membrane protein porin 2) (Voltage-dependent anion-selective channel protein 2) (VDAC-2)	31177
YIL115C	OG6_108801	P40477	Nucleoporin NUP159 (Nuclear pore protein NUP159)	158908
YIL116W	OG6_102457	P07172	Histidinol-phosphate aminotransferase (EC 2.6.1.9) (Imidazole acetol-phosphate transaminase)	42646
YIL117C	OG6_222593	P40476	Pheromone-regulated membrane protein 5	34651
YIL118W	OG6_119792	Q00245	GTP-binding protein RHO3	25312
YIL119C	OG6_500278	P23250	Negative RAS protein regulator protein	46623
YIL120W	OG6_104355	P40475	Quinidine resistance protein 1	61759
YIL121W	OG6_104355	P40474	Quinidine resistance protein 2	59618
YIL122W	OG6_499978	P40473	Transcriptional activator POG1 (Promoter of growth protein 1)	39498
YIL123W	OG6_130006	P40472	Probable secreted beta-glucosidase SIM1 (EC 3.2.1.-)	48190
YIL124W	OG6_100207	P40471	NADPH-dependent 1-acyldihydroxyacetone phosphate reductase (ADR) (EC 1.1.1.101) (1-acyl DHAP reductase) (Acyl/alkyl DHAP reductase) (Acylglycerone-phosphate reductase) (Triacylglycerol lipase AYR1) (TAG lipase) (EC 3.1.1.3)	32814
YIL125W	OG6_100311	P20967	2-oxoglutarate dehydrogenase, mitochondrial (OGDH) (EC 1.2.4.2) (2-oxoglutarate dehydrogenase complex component E1) (OGDC-E1) (OGDHC subunit E1) (Alpha-ketoglutarate dehydrogenase complex subunit E1) (alpha-KGDHC subunit E1)	114416
YIL126W	OG6_101122	P32597	Nuclear protein STH1/NPS1 (EC 3.6.4.12) (ATP-dependent helicase STH1) (Chromatin structure-remodeling complex protein STH1) (SNF2 homolog)	156743
YIL127C	OG6_500295	P40470	Regulator of rDNA transcription protein 14	23845
YIL128W	OG6_102900	P40469	DNA repair/transcription protein MET18/MMS19 (Methyl methanesulfonate-sensitivity protein 19)	117883
YIL129C	OG6_102307	P40468	Cell morphogenesis protein PAG1 (Protein TAO3)	269858
YIL130W	OG6_127204	P40467	Activator of stress genes 1	108781
YIL131C	OG6_104629	P40466	Fork head protein homolog 1	53490
YIL132C	OG6_500651	P40465	Chromosome segregation in meiosis protein 2	24953
YIL133C	OG6_100793	P26784	Large ribosomal subunit protein uL13A (60S ribosomal protein L16-A) (L13a) (L21) (RP22) (YL15)	22201
YIL134C-A	OG6_500960	Q45U18	Uncharacterized protein YIL134C-A	7598
YIL134W	OG6_100767	P40464	Mitochondrial FAD carrier protein FLX1	34409
YIL135C	OG6_500834	P40463	Protein VHS2 (Viable in a HAL3 SIT4 background protein 2)	47961
YIL136W	OG6_500627	P16547	Mitochondrial outer membrane protein OM45 (Outer membrane protein of 45 kDa)	44580
YIL137C	OG6_500301	P40462	Protein TMA108 (EC 3.4.11.-) (108 kDa translation machinery-associated protein)	107723
YIL138C	OG6_110870	P40414	Tropomyosin-2	19093
YIL139C	OG6_104299	P38927	DNA polymerase zeta processivity subunit (Revertibility protein 7)	28760
YIL140W	OG6_140267	P38928	Axial budding pattern protein 2 (Bud site selection protein 10) (Suppressor of RHO3 protein 4)	90783
YIL142W	OG6_101721	P39076	T-complex protein 1 subunit beta (TCP-1-beta) (CCT-beta)	57203
YIL143C	OG6_100822	Q00578	General transcription and DNA repair factor IIH helicase/translocase subunit XPB/SSL2 (TFIIH subunit XPB/SSL2) (EC 5.6.2.4) (DNA 3'-5' helicase/translocase XPB/SSL2) (DNA repair helicase RAD25/SSL2) (RNA polymerase II transcription factor B subunit SSL2) (TFB subunit SSL2) (Suppressor of stem-loop mutation 2)	95341
YIL144W	OG6_103226	P40460	Kinetochore protein NDC80 (80 kDa spindle component protein) (Nuclear division cycle protein 80) (Two-hybrid interaction with DMC1 protein 3)	80487
YIL145C	OG6_104342	P40459	Pantoate--beta-alanine ligase (EC 6.3.2.1) (Pantoate-activating enzyme) (Pantothenate synthetase)	35032
YIL146C	OG6_499854	P40458	Autophagy-related protein 32 (Extracellular mutant protein 37)	58969
YIL147C	OG6_133293	P39928	Osmosensing histidine protein kinase SLN1 (EC 2.7.13.3) (Osmolarity two-component system protein SLN1) (Tyrosine phosphatase-dependent protein 2)	134435
YIL148W	OG6_101560	P0CH08	Ubiquitin-ribosomal protein eL40A fusion protein [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40A (60S ribosomal protein L40-A) (CEP52)]	14554
YIL149C	OG6_103190	P40457	Protein MLP2 (Myosin-like protein 2)	195141
YIL150C	OG6_137778	P32354	Minichromosome maintenance protein 10 (Protein DNA43)	65815
YIL151C	OG6_222594	P40456	EST/SMG-like protein 1	128735
YIL152W	OG6_500765	P40455	Uncharacterized protein YIL152W	27201
YIL153W	OG6_101438	P40454	Serine/threonine-protein phosphatase 2A activator 1 (EC 5.2.1.8) (Peptidyl-prolyl cis-trans isomerase PTPA-1) (PPIase PTPA-1) (Rotamase PTPA-1) (Phosphotyrosyl phosphatase activator 1)	45082
YIL154C	OG6_500563	P32351	Sugar utilization regulatory protein IMP2	39071
YIL155C	OG6_101157	P32191	Glycerol-3-phosphate dehydrogenase, mitochondrial (GPD-M) (GPDH-M) (EC 1.1.5.3)	72389
YIL156W	OG6_175840	P40453	Ubiquitin carboxyl-terminal hydrolase 7 (EC 3.4.19.12) (Deubiquitinating enzyme 7) (Ubiquitin thioesterase 7) (Ubiquitin-specific-processing protease 7)	123134
